PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
59005.2,59011.744999999995,58257.4625,58071.368749999994,58124.1425,,58300.05151477832,58300.50140394089,58290.193977832525,58285.82405172414,,57946.382887939915,57944.8042629429,57946.64112268979,57947.827644997866,,57868.438302594965,57869.19448712012,57889.02891716142,57900.49331649389,,59018.29,59018.29,59018.29,59298.85,,59005.2,57250.0,57250.0,57051.94,
59129.99,59067.595,58727.46000000001,58222.853749999995,58113.588749999995,,58355.38074712644,58355.800643678165,58346.18037931036,58342.1017816092,,58076.930645602166,58075.429269168155,58077.785022556454,58079.16434989072,,58074.38632290672,58075.16419378902,58094.16062922623,58105.04068662763,,59129.99,59129.99,59129.99,59255.02,,59005.2,57756.36,57250.0,57051.94,
58608.7,58869.345,58940.545,58304.70875,58073.19375,,58371.72392473119,58372.1167311828,58363.117129032275,58359.30166666667,,58126.52712493551,58125.09726914552,58127.881657937825,58129.41815527412,,58155.25487951488,58156.04947158795,58174.221312052294,58184.54646026838,,59129.99,59129.99,59129.99,59129.99,,58608.7,58608.7,57250.0,57051.94,
58576.59,58592.645,58830.119999999995,58351.53125,58057.35625,58586.51718750001,58384.52805443549,58384.89631048388,58376.459183467756,58372.88218750001,58586.51718750001,58166.65992622482,58165.29642041867,58168.434105349974,58170.09813385074,58586.51718750001,58219.21282575393,58220.01995893225,58237.38727449791,58247.186661417196,58586.51718750001,58608.7,59129.99,59129.99,59129.99,59869.79,58576.59,58576.59,57250.0,57051.94,57051.94
58541.34,58558.965,58714.15499999999,58485.80875,58053.87499999999,58568.46468750002,58394.03180871213,58394.37774621213,58386.451960227285,58383.091751893946,58583.77917613638,58198.295578652884,58196.993743653176,58200.42161652711,58202.18844380561,58581.207104855384,58268.454024958875,58269.270174156656,58285.85752593717,58295.1595791677,58578.79091668234,58576.59,59129.99,59129.99,59129.99,59869.79,58541.34,58541.34,57250.0,57051.94,57051.94
57818.53,58179.935,58386.29,58556.875,58101.78687499999,58537.23843750002,58360.17876114082,58360.50434937612,58353.04478609627,58349.88223707665,58538.76451871658,58144.0947351356,58142.850326416155,58146.51535754926,58148.36428610664,58493.97700935114,58190.97534723911,58191.79753592434,58207.63236890288,58216.46451432351,58451.97077287349,58541.34,58608.7,59129.99,59129.99,59869.79,57818.53,57818.53,57756.36,57250.0,57051.94
58225.0,58021.765,58290.365,58615.455,58147.57312499999,58526.00968750002,58352.4542605042,58352.76124369748,58345.727941176476,58342.74610924369,58520.83511764706,58141.4347925276,58140.24395098109,58144.101454764925,58146.01512065804,58461.70203066552,58190.41166722363,58191.23737988991,58206.348839483195,58214.7373289392,58408.57032023426,58225.0,58576.59,59129.99,59129.99,59869.79,57818.53,57818.53,57818.53,57250.0,57051.94
57991.15,58108.075,58144.005,58487.0625,58171.11249999999,58495.275312500016,58332.381801587304,58332.671730158734,58326.029166666674,58323.21299206349,58491.40816666667,58114.128315076785,58112.987524251104,58116.99975357429,58118.96355884019,58407.76813081373,58153.55212367434,58154.37923353994,58168.79729727631,58176.76711339239,58334.44273036123,58225.0,58541.34,59129.99,59129.99,59869.79,57991.15,57818.53,57818.53,57250.0,57051.94
57922.75,57956.95,57989.3575,58351.756250000006,58211.5625,58464.14281250002,58310.23954204204,58310.513798798806,58304.2302927928,58301.56634384384,58460.66988738739,58082.838160637926,58081.744209491655,58085.879210527426,58087.88086139781,58352.47418388394,58111.47753846596,58112.30424749505,58126.05909183867,58133.63390697973,58259.883984327025,57991.15,58225.0,59129.99,59129.99,59869.79,57922.75,57818.53,57818.53,57250.0,57051.94
57850.57,57886.66,57997.3675,58191.82875,58207.34125,58436.95937500001,58286.04640825036,58286.30623044098,58280.3534352774,58277.829694167856,58428.55936699858,58047.69370964381,58046.64366002153,58050.87433443245,58052.90346373647,58295.63768120591,58064.45081971019,58065.27560865522,58078.39715175717,58085.59932461743,58184.49603524642,57922.75,58225.0,58608.7,59129.99,59869.79,57850.57,57850.57,57818.53,57250.0,57051.94
56320.47,57085.520000000004,57521.235,57905.8,58105.254375,58326.04312500001,58185.247618083675,58185.494116059395,58179.846592442664,58177.45227395412,58320.45221997301,57863.488513350094,57862.47967150457,57866.783004849116,57868.83086180362,58091.78384011981,57800.25712990793,57801.07871654142,57813.59629283162,57820.446890752035,57895.50515856233,57850.57,57991.15,58576.59,59129.99,59542.78,56320.47,56320.47,56320.47,56320.47,56320.47
56451.45,56385.96,57136.31,57640.1575,57995.84437499999,58233.350000000006,58098.55773717949,58098.79191025643,58093.42676282053,58091.15216025642,58227.00210897436,57710.53120082362,57709.56109241652,57713.91751646563,57715.97671070062,57920.9895426651,57587.50732651235,57588.32463058071,57600.266764225766,57606.78560266658,57661.04781805226,56451.45,57922.75,58541.34,59129.99,59542.78,56320.47,56320.47,56320.47,56320.47,56320.47
56153.83,56302.64,56694.08,57341.71875000001,57913.76374999999,58127.44531250001,58003.6929695122,58003.91571951221,57998.81228658538,57996.648640243904,58125.87176219512,57544.35733885602,57543.42368695659,57547.81655046315,57549.88083992283,57738.589479013375,57359.50402724991,57360.31614096854,57371.71039343185,57377.91608643077,57414.02249808828,56451.45,57850.57,58225.0,59129.99,59480.06,56153.83,56153.83,56153.83,56153.83,56153.83
55953.45,56053.64,56219.8,57108.583750000005,57832.72937499999,58017.238750000004,57906.06235191638,57906.27449477353,57901.41408246226,57899.35346689895,58022.42310685249,57375.61830596209,57374.719011636094,57379.13413937145,57381.1982538837,57555.060308257845,57131.845232719956,57132.651395855275,57143.52426889538,57149.43428608729,57169.68174031693,56153.83,56451.45,58225.0,59129.99,59298.85,55953.45,55953.45,55953.45,55953.45,55953.45
56540.62,56247.035,56274.83750000001,56898.03625000001,57756.74562499999,57945.07062500001,57842.553405315615,57842.755681063136,57838.12133444076,57836.15656146179,57953.50203211517,57276.22613334452,57275.359258487304,57279.78458244995,57281.844076425754,57442.161594752135,57009.57710381858,57010.376682580616,57020.75356257974,57026.38428962334,57032.775444168816,56540.62,56540.62,57991.15,59129.99,59298.85,55953.45,55953.45,55953.45,55953.45,55953.45
57025.71,56783.165,56418.4025,56777.356250000004,57632.209374999984,57884.936250000006,57805.424159619455,57805.617241014814,57801.19354651164,57799.318081395344,57911.329667019025,57229.39748366434,57228.56123578267,57232.986485678986,57235.03761470662,57382.9765373989,56965.610342586624,56966.40281169981,56976.30794463568,56981.67474481765,56975.95946014217,57025.71,57025.71,57922.75,59129.99,59298.85,56540.62,55953.45,55953.45,55953.45,55953.45
56421.18,56723.445,56485.24,56589.66,57470.70812499998,57797.4253125,57743.902196969706,57744.086696969716,57739.859611111126,57738.0675,57845.10079292929,57134.68905341394,57133.881772104796,57138.298214710536,57140.337831830766,57276.944656050975,56850.91427178792,56851.699199220944,56861.15568817094,56866.272963633266,56849.983241958915,57025.71,57025.71,57850.57,59129.99,59298.85,56421.18,55953.45,55953.45,55953.45,55953.45
57768.13,57094.655,56938.909999999996,56579.355,57385.59187499999,57749.5903125,57744.95557971016,57745.13205797104,57741.08875845412,57739.37456521739,57841.75423671497,57163.23754762594,57162.45769253629,57166.85791152946,57168.88337978519,57295.09948680028,56918.10047182603,56918.877505754535,56927.90732477288,56932.78857630128,56907.268156503524,57768.13,57768.13,57768.13,58608.7,59255.02,56421.18,56421.18,55953.45,55953.45,55953.45
57734.94,57751.535,57237.49,56756.16375,57330.981875,57702.087812499994,57744.52938482887,57744.69835337652,57740.8271091582,57739.18586031452,57837.20895004625,57187.157252627854,57186.403392710214,57190.78110213849,57192.790220632014,57309.46423416852,56975.761445899094,56976.53030354853,56985.154323237984,56989.81220790775,56956.241716472985,57768.13,57768.13,57768.13,58576.59,59129.99,57734.94,56421.18,55953.45,55953.45,55953.45
58077.52,57906.229999999996,57500.4425,56959.4225,57299.78999999999,57678.57312499999,57758.40399379434,57758.565921985835,57754.85597960994,57753.28311613476,57847.221910461,57237.5522006936,57236.82300459788,57241.17289039897,57243.163831600075,57351.06231147562,57069.963210882976,57070.72366895968,57078.96169018603,57083.40807642265,57042.826469039224,58077.52,58077.52,58077.52,58541.34,59129.99,57734.94,56421.18,55953.45,55953.45,55953.45
57985.71,58031.615,57891.575,57188.4075,57265.063125,57659.469062499986,57767.681789965995,57767.83710884355,57764.278592687086,57762.76992772109,57852.87448554422,57276.98836434014,57276.282591804345,57280.60017680362,57282.57143326043,57382.38815649522,57145.167155160954,57145.91904162877,57153.789834689014,57158.03585448779,57111.35875021967,58077.52,58077.52,58077.52,58225.0,59129.99,57985.71,57734.94,55953.45,55953.45,55953.45
58051.42,58018.565,57962.3975,57450.653750000005,57279.61875000001,57690.70281249999,57779.03131836735,57779.18042448981,57775.7642489796,57774.31593061225,57860.81630612245,57318.86117703183,57318.177671152574,57322.45919977229,57324.40953870552,57416.773577990505,57221.61516913853,57222.358356137906,57229.879703351406,57233.93580153555,57181.971204846355,58051.42,58077.52,58077.52,58225.0,59129.99,57985.71,57734.94,56421.18,55953.45,55953.45
58527.19,58289.305,58160.45999999999,57698.975000000006,57298.50562500001,57723.039374999986,57808.370874509805,57808.514133333345,57805.2319254902,57803.840403921575,57886.94860784314,57394.43560638314,57393.77328666293,57398.01562623258,57399.94405075937,57485.426825604874,57345.42490835297,57346.159306093425,57353.34804628966,57357.22402678198,57300.6858464819,58527.19,58527.19,58527.19,58527.19,59129.99,58051.42,57985.71,56421.18,55953.45,55953.45
58240.0,58383.595,58201.08,57850.76125,57314.05875000001,57742.585624999985,57824.97199472097,57825.10974358975,57821.95377450981,57820.61577300152,57900.527507541476,57442.91992941759,57442.27778549936,57446.47834158865,57448.3840575378,57527.505505099245,57426.45118402637,57427.17673550945,57434.04880927475,57437.75387842348,57377.273582669506,58527.19,58527.19,58527.19,58527.19,59129.99,58240.0,57985.71,56421.18,55953.45,55953.45
58370.59,58305.295,58297.3,58094.4375,57342.04875,57776.805624999986,57845.56135341075,57845.69390420901,57842.657028301895,57841.369517416555,57918.26571480407,57497.73874893351,57497.11583494433,57501.27247857391,57503.15486603008,57576.38885529159,57514.829248691654,57515.545925144834,57522.11641998602,57525.659227032134,57461.79591652743,58370.59,58527.19,58527.19,58527.19,59129.99,58240.0,58051.42,57734.94,55953.45,55953.45
58142.54,58256.565,58320.08,58141.238750000004,57360.29687500001,57783.81906249999,57856.56056254368,57856.68820405312,57853.763805031456,57852.52397973446,57926.57216981133,57532.21210776768,57531.60753720368,57535.71854214408,57537.577131001766,57605.35622473222,57571.2743628026,57571.98215972255,57578.265354535615,57581.654029337005,57514.90316426554,58370.59,58527.19,58527.19,58527.19,59129.99,58142.54,58142.54,57734.94,55953.45,55953.45
59229.5,58686.020000000004,58495.6575,58328.05874999999,57542.111249999994,57823.68281249999,57906.48563299664,57906.60863299664,57903.790575757586,57902.595835016844,57973.95136363637,57642.0412808308,57641.45422192366,57645.51821058402,57647.35265951018,57710.07231242791,57737.40886183425,57738.107795553704,57744.11720395825,57747.35939210559,57678.160370071746,59229.5,59229.5,59229.5,59229.5,59229.5,58142.54,58142.54,57985.71,55953.45,55953.45
60480.4,59854.95,59055.7575,58628.41874999999,57793.920625000006,57894.88249999999,57998.41114610391,57998.52975324676,57995.8123409091,57994.660269480526,58063.46738636364,57832.053694154565,57831.48336566757,57835.4992623164,57837.309340617656,57895.331608899636,58018.59908675955,58019.289191465556,58025.03760370168,58028.14049916974,57956.883249881175,60480.4,60480.4,60480.4,60480.4,60480.4,59229.5,58142.54,57985.71,55953.45,55953.45
60575.94,60528.17,59607.095,58952.1975,58070.302500000005,57992.03312499998,58088.85075501254,58088.96520050126,58086.34313596492,58085.23148809525,58151.62432017545,58015.59669593818,58015.042363345856,58019.00935360477,58020.7949255751,58074.451751739114,58285.43324333112,58286.11456847211,58291.61409165707,58294.58446714028,58221.6152035024,60575.94,60575.94,60575.94,60575.94,60575.94,60480.4,58142.54,58051.42,55953.45,55953.45
60247.26,60411.600000000006,60133.275,59226.677500000005,58338.665624999994,58085.69749999998,58163.27866001211,58163.38915910467,58160.85751058682,58159.78419540231,58223.88761947974,58164.41202849161,58163.87300050274,58167.790496218855,58169.55150761037,58219.14763549018,58496.76621119887,58497.438819228,58502.700915847985,58505.5451509281,58431.17139458955,60575.94,60575.94,60575.94,60575.94,60575.94,60247.26,59229.5,58142.54,56421.18,55953.45
59567.38,59907.32,60217.745,59356.701250000006,58527.838124999995,58142.29187499998,58210.87531560492,58210.982068965524,58208.5362390415,58207.499307422564,58269.429734073645,58257.95347445444,58257.42909984279,58261.29670858291,58263.03317489738,58308.84874160666,58623.428753529115,58624.09271793863,58629.12824250993,58631.85234980106,58556.34733119057,60247.26,60575.94,60575.94,60575.94,60575.94,59567.38,59567.38,58142.54,56421.18,55953.45
59769.13,59668.255,60039.927500000005,59547.842500000006,58699.30187500001,58165.75562499998,58262.81713841809,58262.92033333334,58260.55603107345,58259.55366384181,58319.419742937855,58358.53645402536,58358.02611873692,58361.84361726103,58363.55561360607,58405.8484587885,58758.84900866333,58759.50441227165,58764.32364614849,58766.93329555943,58690.53981342667,59769.13,60575.94,60575.94,60575.94,60575.94,59567.38,59567.38,58142.54,56421.18,55953.45
60268.58,60018.854999999996,59963.0875,59785.09125,58939.764375,58205.23624999998,58328.57985519127,58328.67966666668,58326.39288251367,58325.42337978142,58383.32663661202,58484.76739470678,58484.27051921549,58488.037830383175,58489.725482675334,58528.733209758975,58930.440606743294,58931.087540201035,58935.70022454044,58938.200765788395,58861.13457867921,60268.58,60268.58,60575.94,60575.94,60575.94,59769.13,59567.38,58142.54,57734.94,55953.45
59655.49,59962.035,59815.145000000004,59974.21,59057.724375,58221.65812499999,58371.38340824961,58371.48000000001,58369.266983077745,58368.32875462718,58424.364164463244,58563.95543332108,58563.47147020854,58567.18864285218,58568.8521201817,58604.79393962277,59030.462882604115,59031.10144309104,59035.51681000915,59037.91329351105,58960.3661050416,60268.58,60268.58,60575.94,60575.94,60575.94,59655.49,59567.38,59229.5,57734.94,55953.45
59721.84,59688.66499999999,59853.759999999995,60035.7525,59181.90562500001,58256.443749999984,58414.25504608296,58414.34857142858,58412.205809011786,58411.297365591396,58465.553873527904,58642.2243069908,58641.752738727984,58645.419930094606,58647.05943809366,58680.137818570365,59128.19551004292,59128.8258001308,59133.05260210073,59135.34979836197,59057.49188925938,59721.84,60268.58,60575.94,60575.94,60575.94,59655.49,59655.49,59567.38,57985.71,55953.45
59645.46,59683.649999999994,59822.8425,59931.384999999995,59279.901874999996,58289.845937499995,58452.73020089287,58452.820803571434,58450.745002480166,58449.86494791666,58502.42593998016,58710.84822861944,58710.388565531124,58714.00602595164,58715.62180103084,58746.02395111566,59210.83944943185,59211.46157609224,59215.50811364658,59217.71053125854,59139.693083623264,59721.84,60268.58,60575.94,60575.94,60575.94,59645.46,59645.46,59567.38,57985.71,55953.45
59705.53,59675.494999999995,59682.079999999994,59822.58375,59387.39062499999,58326.226875,58491.277887019234,58491.36570192308,58489.35377163462,58488.50079567307,58539.444526442305,58778.815425061315,58778.36720345561,58781.93526294898,58783.527567286095,58811.426767190795,59291.93659523143,59292.550668970034,59296.42481677795,59298.53671912877,59220.49387201538,59705.53,59721.84,60268.58,60575.94,60575.94,59645.46,59645.46,59567.38,58051.42,55953.45
60002.43,59853.979999999996,59768.814999999995,59791.979999999996,59509.32874999999,58394.473750000005,58537.07037529138,58537.15552913753,58535.204566433575,58534.37743822843,58583.777419580416,58860.299491717306,58859.86227216491,58863.38132872528,58864.95044590687,58890.507246379544,59392.48155092114,59393.087685022394,59396.796916416264,59398.822337211684,59320.873007228234,60002.43,60002.43,60268.58,60575.94,60575.94,59705.53,59645.46,59567.38,58142.54,55953.45
60368.96,60185.695,59930.595,59892.1775,59624.439374999994,58461.4725,58591.75364767075,58591.83625961104,58589.94353459974,58589.14109678878,58637.06645183175,58958.38506964602,58957.95843539547,58961.42894474543,58962.97517597566,58986.338479268765,59516.78781157078,59517.386121439435,59520.937531468146,59522.88028915272,59445.129785188576,60368.96,60368.96,60368.96,60575.94,60575.94,60002.43,59645.46,59645.46,58142.54,55953.45
60711.01,60539.985,60196.9825,60009.912500000006,59778.877499999995,58546.46812499999,58654.084716856894,58654.16489903424,58652.327842405626,58651.54900570675,58698.064791483754,59070.43066416062,59070.01421967694,59073.43668629981,59074.96034710264,59096.26838307015,59660.6621294358,59661.25273202322,59664.65305911011,59666.51677027148,59589.05822754909,60711.01,60711.01,60711.01,60711.01,60711.01,60368.96,59705.53,59645.46,58142.54,55953.45
60241.5,60476.255000000005,60330.975,60006.5275,59895.809375,58618.9290625,58700.096754049446,58700.17461210571,58698.39080349531,58697.63454177322,58742.802043904514,59149.05305783569,59148.64642745135,59152.021396740514,59153.522814091746,59172.90402286799,59753.84149345547,59754.42450676002,59757.68015304208,59759.468244876196,59682.38390017744,60711.01,60711.01,60711.01,60711.01,60711.01,60241.5,60002.43,59645.46,58142.54,55953.45
59986.83,60114.165,60327.075000000004,60047.94500000001,60011.0775,58685.6871875,58736.8605610766,58736.936194616974,58735.20335196688,58734.46869772256,58778.34569979296,59208.702954438195,59208.305781106545,59211.63383249173,59213.113342325625,59230.687173649116,59818.44392177059,59819.019464403355,59822.136514827784,59823.8522367355,59747.21456378834,60241.5,60711.01,60711.01,60711.01,60711.01,59986.83,59986.83,59645.46,59229.5,55953.45
60090.41,60038.62,60257.4375,60094.01625,60064.884375,58803.4978125,58774.98871428571,58775.06221730382,58773.37818712274,58772.66422736418,58815.305257545275,59270.59389334737,59270.20583748935,59273.487578418084,59274.94552346112,59290.8231615028,59886.25247023808,59886.82066104571,59889.80490129625,59891.451335677455,59815.324057229576,60090.41,60711.01,60711.01,60711.01,60711.01,59986.83,59986.83,59645.46,59567.38,55953.45
59860.0,59975.205,60044.685000000005,60120.833750000005,60026.109375,58910.01499999999,58805.127916666665,58805.199377934274,58803.56212636933,58802.86799882629,58844.3245559468,59316.26828751365,59315.889025949815,59319.12508661844,59320.56181450871,59334.8468360181,59929.92889594867,59930.48985368655,59933.34678701061,59934.92685931603,59859.36585030752,60090.41,60241.5,60711.01,60711.01,60711.01,59860.0,59860.0,59705.53,59567.38,55953.45
60493.43,60176.715,60107.6675,60219.32125000001,60020.9525,59045.627499999995,58851.38276826484,58851.4522716895,58849.859876331815,58849.18476598173,58889.50552701675,59393.506888725205,59393.13611368572,59396.327142428025,59397.7430040843,59410.53197675688,60020.489757512005,60021.04360056157,60023.77846356486,60025.294951661686,59950.349046086136,60493.43,60493.43,60711.01,60711.01,60711.01,59860.0,59860.0,59860.0,59567.38,55953.45
61050.99,60772.21,60373.7075,60350.39124999999,60071.185625000006,59204.925624999996,58910.83161236579,58910.899237319514,58909.3498796742,58908.69301554979,58947.92402628657,59496.14584815518,59495.78326636126,59498.929925614444,59500.32527382392,59511.70830099895,60148.20604891655,60148.7528950415,60151.37067251475,60152.82621541749,60078.53792788691,61050.99,61050.99,61050.99,61050.99,61050.99,60493.43,59860.0,59860.0,59567.38,56421.18
62942.21,61996.6,61086.657499999994,60672.04749999999,60282.1125,59404.9753125,59018.33503603604,59018.40085765767,59016.89281621623,59016.253468468465,59054.43831891893,59692.67755791009,59692.32288972076,59695.42585249897,59696.80104069612,59706.86225780114,60414.003685106894,60414.543651243664,60417.04909008196,60418.44619609528,60344.85236776408,62942.21,62942.21,62942.21,62942.21,62942.21,61050.99,59860.0,59860.0,59645.46,56421.18
