PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
59922.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62178.31,61050.645000000004,,,,,61050.645000000004,,,,,61050.645000000004,,,,,61050.645000000004,,,,,62178.31,,,,,59922.98,,,,
61807.99,61993.149999999994,,,,,61555.541666666664,,,,,61723.84055555555,,,,,61779.94018518519,,,,,62178.31,,,,,61807.99,,,,
61550.89,61679.44,61365.042499999996,,,,61553.215833333335,61365.042499999996,,,,61636.202361111114,61365.042499999996,,,,61621.595995370386,61365.042499999996,,,,61807.99,62178.31,,,,61550.89,59922.98,,,
61435.98,61493.435,61743.292499999996,,,,61506.321500000005,61393.417499999996,,,,61527.976816666676,61410.4425,,,,61482.41427055554,61420.65750000001,,,,61550.89,62178.31,,,,61435.98,61435.98,,,
60911.11,61173.545,61426.4925,,,,61307.917666666675,61232.64833333333,,,,61190.085322222236,61136.81888888888,,,,61066.718517407426,61068.39259259259,,,,61435.98,61807.99,,,,60911.11,60911.11,,,
61074.5,60992.805,61243.119999999995,,,,61241.226904761905,61187.4630952381,,,,61109.42468594105,61086.73832199547,,,,61011.32705794731,61034.36573264228,,,,61074.5,61550.89,,,,60911.11,60911.11,,,
61521.13,61297.815,61235.68,61300.361249999994,,,61311.202678571426,61270.87982142858,61300.361249999994,,,61264.832844812925,61257.89878613947,61300.361249999994,,,61255.333912614406,61284.427147589726,61300.361249999994,,,61521.13,61521.13,62178.31,,,61074.5,60911.11,59922.98,,
62913.3,62217.215,61605.01,61674.151249999995,,,61667.22430555556,61635.86208333334,61658.792083333334,,,61908.0645891755,61909.64081514551,61937.57162037038,,,62124.06217764877,62153.309359574465,62154.400149176974,,,62913.3,62913.3,62913.3,,,61521.13,60911.11,60911.11,,
64018.73,63466.015,62381.91500000001,61904.20375,,,62137.52544444445,62112.43566666667,62130.77966666667,,,62706.438582451505,62712.717518783065,62731.39336296297,,,63141.69493673981,63168.85485056963,63162.32351341566,,,64018.73,64018.73,64018.73,,,62913.3,61074.5,60911.11,,
63576.05,63797.39,63007.3025,62125.21125,,,62399.075363636366,62378.54736363636,62393.556090909085,,,63078.54513770826,63087.414812888615,63099.96618953167,,,63525.11940254265,63549.46084564328,63539.10609635081,,,64018.73,64018.73,64018.73,,,63576.05,61521.13,60911.11,,
63219.99,63398.020000000004,63432.0175,62333.84875,,,62535.89446969698,62518.7878030303,62531.295075757575,,,63216.13520314073,63226.377710235465,63234.7526453168,,,63588.922889979265,63610.351452491785,63598.24212677997,,,63576.05,64018.73,64018.73,,,63219.99,62913.3,60911.11,,
63210.41,63215.2,63506.295,62555.6525,,,62639.666089743594,62625.19121794872,62635.77429487179,,,63303.0611580816,63313.95479820713,63319.41311605702,,,63604.24286877855,63622.92568808446,63610.211428670926,,,63219.99,64018.73,64018.73,,,63210.41,63210.41,60911.11,,
63394.63,63302.520000000004,63350.27,62866.0925,,,62747.51807692309,62735.11104395605,62744.182252747254,,,63408.58698165236,63419.696820755256,63423.079491942124,,,63664.748879156585,63680.94803768507,63668.27097533374,,,63394.63,63576.05,64018.73,,,63210.41,63210.41,61074.5,,
63108.43,63251.53,63233.365000000005,63120.333750000005,,,62795.63966666668,62784.88690476191,62792.74861904762,,,63410.27142854316,63421.33365735296,63423.21707714348,,,63592.03288257438,63606.030891045084,63593.74475246371,,,63394.63,63394.63,64018.73,,,63108.43,63108.43,61521.13,,
62190.0,62649.215,62975.8675,63203.9425,62252.151875,,62719.93470833334,62710.52604166667,62717.405041666665,62252.151875,,63191.4956614336,63202.351194975505,63203.139312292216,62252.151875,,63225.34997603171,63237.417375084115,63225.708614160925,62252.151875,,63108.43,63394.63,64018.73,64018.73,,62190.0,62190.0,62190.0,59922.98,
62800.0,62495.0,62873.265,63189.780000000006,62431.965625000004,,62729.354154411776,62721.05238970589,62727.12209558823,62316.60459558823,,63153.74862427533,63164.30371442476,63164.28502901216,62373.47464316608,,63142.00259312367,63152.385201058874,63141.34205665956,62423.65409691124,,62800.0,63394.63,64018.73,64018.73,,62190.0,62190.0,62190.0,60911.11,
62896.48,62848.240000000005,62748.7275,63049.49875,62476.85125000001,,62747.92369281046,62740.54434640523,62745.93964052287,62381.03519607842,,63141.669477932446,63151.871707665865,63151.25562128604,62488.857994361126,,63103.98528602734,63112.90061715555,63102.553465718636,62578.753287205574,,62896.48,63108.43,63576.05,64018.73,,62800.0,62190.0,62190.0,60911.11,
62420.0,62658.240000000005,62576.62,62904.9925,62515.101875,,62713.405409356725,62706.80283625731,62711.63020467835,62385.13675438595,,63034.81948979675,63044.64280830553,63043.583429079255,62485.27959975617,,62936.38421390304,62944.022063290424,62934.36745524746,62558.840693379505,,62896.48,62896.48,63394.63,64018.73,,62420.0,62190.0,62190.0,60911.11,
61853.79,62136.895000000004,62492.567500000005,62734.2175,62534.033125,,62627.443868421055,62621.501552631584,62625.84618421052,62332.00207894736,,62839.351153974974,62848.78637221183,62847.398467750274,62374.30943188582,,62652.20329027318,62658.72806447709,62649.74324452663,62388.462472958265,,62420.0,62896.48,63394.63,64018.73,,61853.79,61853.79,61853.79,60911.11,
61447.22,61650.505000000005,62154.372500000005,62513.81875,62534.735625,,62515.04159523809,62509.66521428572,62513.59607142856,62247.73711904761,,62605.0699397642,62614.11860206921,62612.488511638,62209.775474654074,,62325.474259294555,62331.02788535024,62322.67964189867,62149.95627613352,,61853.79,62896.48,63394.63,64018.73,,61447.22,61447.22,61447.22,60911.11,
