PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
40507.56,40618.575,40579.77,39830.03749999999,39314.09374999999,39502.899687499994,39365.85713068183,39368.532159090915,39394.652187499996,39536.840331439395,39620.3740530303,39509.875071242226,39503.736330916436,39486.37181700667,39610.78201927679,39674.142898301194,40060.78073525079,40059.323866716324,40005.326728647575,39897.092346765974,39724.653025676875,40729.59,40862.46,40862.46,40862.46,41701.26,40507.56,40219.47,38008.38,37828.84,37828.84
42199.98,41353.770000000004,40914.15,40246.21125,39563.651874999996,39518.48468749999,39532.57024064172,39535.08791443851,39559.67147058823,39693.495606060605,39772.115579322635,39825.022994072584,39819.097257660265,39801.30809420698,39910.52804131577,39965.5371054998,40483.22579584111,40482.05509972721,40430.8345937392,40314.67022946349,40144.51386623578,42199.98,42199.98,42199.98,42199.98,42199.98,40507.56,40219.47,38008.38,37828.84,37828.84
42901.17,42550.575,41584.575,40857.81,39871.424375,39559.552187500005,39725.06165546219,39727.435462184876,39750.61424369748,39876.79128571428,39950.918689075625,40182.29472838488,40176.57195938339,40158.4748177553,40254.24350834262,40301.87334580977,40958.25024271604,40957.33781279603,40908.75381344252,40786.54479954802,40619.1541004574,42901.17,42901.17,42901.17,42901.17,42901.17,42199.98,40507.56,38750.01,37828.84,37828.84
42836.87,42869.020000000004,42111.395000000004,41368.667499999996,40184.42625,39607.98625,39897.9398968254,39900.18182539683,39922.0728968254,40041.2401031746,40111.249317460315,40493.04502698431,40487.51563800672,40469.20772250082,40553.03552992499,40594.12986451699,41356.10440013129,41355.42529745161,41309.34134495538,41182.64421995649,41018.38058476658,42901.17,42901.17,42901.17,42901.17,42901.17,42836.87,40507.56,40219.47,38008.38,37828.84
43691.86,43264.365000000005,42907.47,41743.62,40530.16375,39683.8771875,40103.01665915917,40105.13740240241,40125.84517267268,40238.57090840841,40304.79584084084,40859.945476381974,40854.60033852515,40836.1627011401,40909.365992717794,40944.659285849,41829.42945225713,41828.961349431134,41785.24571150846,41655.34686206015,41494.474870633785,43691.86,43691.86,43691.86,43691.86,43691.86,42836.87,42199.98,40219.47,38008.38,37828.84
43207.89,43449.875,43159.447499999995,42036.79875,40774.28187499999,39788.95375,40266.43104551922,40268.440170697024,40288.05805832149,40394.85086059744,40457.59027027027,41138.33513312402,41133.16557488188,41114.665819063186,41178.395632017,41208.52930921115,42165.71757694658,42165.44044969375,42123.966785777266,41991.92984339307,41834.636741680384,43691.86,43691.86,43691.86,43691.86,43691.86,43207.89,42836.87,40219.47,38008.38,37828.84
43800.03,43503.96,43384.1625,42484.36875,41027.273125,39914.405,40447.6412483131,40449.54734143051,40468.15918353577,40569.475431848856,40628.997435897436,41446.7496776657,41441.74747660945,41423.24197277605,41478.50788515208,41504.04383510302,42542.12688448886,42542.02274365615,42502.67048105474,42369.374809526715,42215.78607436341,43800.03,43800.03,43800.03,43800.03,43800.03,43207.89,42836.87,40507.56,38008.38,37828.84
43370.23,43585.130000000005,43517.5025,42814.448749999996,41255.213749999995,40016.460625,40593.77068589744,40595.58147435898,40613.26272435898,40709.513160256414,40766.05906410256,41681.74665948754,41676.90402906103,41658.4397379193,41706.129832881656,41727.561690142735,42806.779172995164,42806.831831302334,42769.48633388808,42635.65841939347,42485.85023293298,43800.03,43800.03,43800.03,43800.03,43800.03,43370.23,43207.89,40507.56,38008.38,37828.84
43931.41,43650.82000000001,43577.39,43242.43000000001,41536.23375,40153.6165625,40756.5823597561,40758.30481707318,40775.12356707318,40866.6788597561,40920.46642682927,41946.355975622,41941.665548761805,41923.281527919666,41964.17916494811,41981.94178199777,43113.340757952574,43113.53562656393,43078.08821540608,42944.32737333995,42798.33665040811,43931.41,43931.41,43931.41,43931.41,43931.41,43370.23,43207.89,42199.98,38008.38,37828.84
44572.54,44251.975000000006,43918.552500000005,43539.0,41892.605625,40305.72343749999,40938.29462833914,40939.93506387922,40955.95292102207,41043.148437862954,41094.37469221835,42244.471661147654,42239.926471969375,42221.65512558911,42256.45308862378,42270.930521320806,43466.74613664595,43467.070047401445,43433.41791721478,43300.217425729155,43158.04989498204,44572.54,44572.54,44572.54,44572.54,44572.54,43931.41,43370.23,42836.87,38008.38,37828.84
