PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
39423.08,39346.515,38891.195,38701.56125,39119.94562499999,38167.402187499996,38161.07285858587,38161.62439393939,38160.186646464645,38082.2578080808,37659.889191919196,39323.0103037027,39321.97962780357,39323.123959721204,39300.079543919004,38578.22157766563,39391.26326198542,39390.02896875359,39393.255580614736,39524.315165862216,39121.25996694718,39423.08,39423.08,39423.08,40864.73,40864.73,39269.95,38076.06,37921.11,37921.11,35969.41
43716.32,41569.7,40121.3525,39287.35125,39459.07562499999,38399.238124999996,38402.60534299517,38403.13289855072,38401.75766183574,38327.217033816414,37923.2122705314,39745.054840802775,39744.04603970121,39745.20041095785,39726.39882314789,39053.49141035271,39983.003981733935,39981.84427714465,39984.94020437957,40114.35990400018,39775.65111269364,43716.32,43716.32,43716.32,43716.32,43716.32,39423.08,38076.06,37921.11,37921.11,35969.41
43051.95,43384.134999999995,41365.325,39788.020000000004,39688.276249999995,38620.5675,38600.44979648474,38600.954902867714,38599.63818686401,38528.26950046253,38141.456429232196,40075.19932432245,40074.2119570387,40075.373236582454,40060.408681717665,39432.59575760442,40429.693211413,40428.60337769566,40431.5741776636,40559.16041097124,40278.040333990204,43716.32,43716.32,43716.32,43716.32,43716.32,43051.95,39269.95,37921.11,37921.11,36564.23
46374.87,44713.41,43141.55500000001,40844.740000000005,40126.760624999995,38918.2196875,38924.38397163121,38924.86803191489,38923.60617907801,38855.211187943256,38484.51532801419,40648.122520324374,40647.15612416563,40648.32159426326,40636.83035381512,40050.621962370315,41226.460307105976,41225.435980454975,41228.287013038374,41353.88574627416,41124.35001630796,46374.87,46374.87,46374.87,46374.87,46374.87,43051.95,39423.08,38050.0,37921.11,36564.23
46599.51,46487.19,44935.6625,41913.42875000001,40526.730625,39224.801562500004,39237.654421768704,39238.11872448979,39236.908375850326,39171.3050170068,38815.73960034014,41191.520196157304,41190.57429360825,41191.741595483094,41183.397073373424,40635.62842919845,41966.98663669649,41966.02377643239,41968.76019734969,42092.25073253318,41908.954585865205,46599.51,46599.51,46599.51,46599.51,46599.51,46374.87,43051.95,38076.06,37921.11,36564.23
47505.4,47052.455,45882.9325,43002.1425,40941.7725,39533.755625000005,39568.36424489795,39568.809975510194,39567.64804081631,39504.66881632653,39163.32601632653,41761.556818515084,41760.63092284351,41761.79801003112,41756.306437785424,41244.102251377444,42735.758328692085,42734.85318944094,42737.47994742181,42858.76969306737,42716.94727172245,47505.4,47505.4,47505.4,47505.4,47505.4,46599.51,43051.95,38076.06,37921.11,36564.23
46380.92,46943.16,46715.175,44040.25,41329.36625000001,39811.322499999995,39835.523294117644,39835.95154509803,39834.83517647057,39774.32572549019,39446.36891764706,42199.39053958832,42198.48415939483,42199.64925761928,42196.745960794215,41717.489264356875,43299.369616441196,43298.518723012174,43301.04055991154,43420.060619367294,43315.455293144936,47505.4,47505.4,47505.4,47505.4,47505.4,46380.92,46374.87,39269.95,37921.11,36564.23
46773.63,46577.274999999994,46814.865000000005,44978.21,41803.53437500001,40090.392187499994,40102.373552036195,40102.785331825035,40101.71190045248,40043.529736048265,39728.18665158371,42631.90961298737,42631.022255886375,42632.18382846269,42631.629972454124,42182.93480605147,43848.87874023101,43848.07886490743,43850.50031803361,43967.20176060308,43896.00580273031,46773.63,47505.4,47505.4,47505.4,47505.4,46380.92,46380.92,39423.08,37921.11,36564.23
47060.18,46916.905,46930.0325,45932.8475,42317.20437500001,40394.718124999985,40364.932285921626,40365.328526850506,40364.2956023222,40308.30899129173,40004.865645863574,43051.66501302855,43050.79618861329,43051.952906546285,43053.53265306749,42633.22007201694,44373.97549346946,44373.223635459464,44375.54904154674,44489.89974532148,44448.701971763854,47060.18,47505.4,47505.4,47505.4,47505.4,46773.63,46380.92,43051.95,37921.11,36564.23
46420.42,46740.3,46658.7875,46270.86,42779.10562500001,40702.72406249998,40589.209608665275,40589.59117400419,40588.5965059399,40534.68347309574,40242.47877009086,43392.40447148434,43391.553693701535,43392.70440978755,43396.222426172564,43002.29937416111,44777.88921296506,44777.18257978668,44779.416080166244,44891.39805478115,44877.13826376332,47060.18,47060.18,47505.4,47505.4,47505.4,46420.42,46380.92,43051.95,37921.11,36936.66
46221.07,46320.744999999995,46618.825,46667.0,43227.51000000001,40976.28312499997,40794.00453198654,40794.37222222222,40793.41372390572,40741.461164983164,40459.88208754209,43692.61287135813,43691.779660395216,43692.92338674416,43698.20265922144,43328.84332100826,45119.660245099236,45118.99623569927,45121.1417823184,45230.74889554529,45240.678130224616,46420.42,47060.18,47505.4,47505.4,47505.4,46221.07,46221.07,46221.07,37921.11,36936.66
46563.69,46392.380000000005,46566.34,46690.6025,43767.67125000001,41277.12781249999,41000.06472727274,41000.419285714284,40999.49501948052,40949.39790909091,40677.875227272736,43993.8522428356,43993.03612660559,43994.172015093274,44001.051924638865,43654.58122999823,45461.71355884184,45461.08974827001,45463.1511102865,45570.38715521407,45602.03296638549,46563.69,47060.18,47505.4,47505.4,47505.4,46221.07,46221.07,46221.07,38050.0,37366.02
46586.56,46575.125,46447.935,46688.98375,44301.20625,41565.26968749998,41196.082105263165,41196.42422305764,41195.532387218045,41147.19307017544,40885.1975,44273.964020095285,44273.16453538933,44274.29186062621,44282.62648622432,43957.505485085996,45771.46514886987,45770.87927435011,45772.86004508894,45877.73709515742,45928.873108439104,46586.56,46586.56,47505.4,47505.4,47505.4,46563.69,46221.07,46221.07,38076.06,37608.92
44353.04,45469.8,45931.09,46294.93875,44648.54062500001,41774.615312499984,41304.94272232306,41305.273042952205,41304.4119600726,41257.739516031455,41004.778275862074,44381.797580701554,44381.0142740672,44382.132418533154,44391.789037870665,44086.601907122276,45826.669098804545,45826.119047061475,45828.02265116846,45930.55965898294,45999.178857010724,46586.56,46586.56,47060.18,47505.4,47505.4,44353.04,44353.04,44353.04,38076.06,37608.92
45190.05,44771.545,45673.335,46146.079999999994,45093.16500000001,42008.950625,41436.64127410871,41436.9603974284,41436.128503798944,41391.03817650497,41146.65189362946,44536.43016189441,44535.662590287684,44536.77103133545,44547.62879331556,44261.07126980865,45954.47958915001,45953.96338486562,45955.79308553106,46056.01468851504,46140.30590716497,45190.05,46586.56,47060.18,47505.4,47505.4,44353.04,44353.04,44353.04,39269.95,37608.92
44807.58,44998.815,45234.307499999995,45900.323749999996,45439.266875,42222.91374999999,41549.00589830509,41549.31438418078,41548.51022033898,41504.92290395481,41268.68283050848,44654.08762655443,44653.3353578054,44654.43365627964,44666.38240340656,44397.251466464746,46029.98515201635,46029.50094730388,46031.25985345941,46129.19535531917,46227.52256702704,45190.05,46586.56,47060.18,47505.4,47505.4,44807.58,44353.04,44353.04,39423.08,37608.92
44582.07,44694.825,44733.185,45590.56,45761.70375000001,42440.824687500004,41648.450622950826,41648.748994535505,41647.97119672131,41605.812972677595,41377.31847540983,44747.91063476737,44747.17324789257,44748.261038148456,44761.20025992838,44508.38491099344,46073.25936809064,46072.80543288643,46074.49650630107,46170.179008174055,46281.06302757029,44807.58,45190.05,46586.56,47505.4,47505.4,44582.07,44353.04,44353.04,43051.95,37921.11
44700.01,44641.04,44819.927500000005,45375.50875000001,45823.184375,42641.130000000005,41746.88802221048,41747.17676890533,41746.424061343205,41705.625780010574,41484.50207297726,44841.627452284214,44840.90453767329,44841.98151881002,44855.81941993035,44618.29242763954,46119.654695749174,46119.22940903272,46120.85547125416,46214.321130492935,46336.42342988683,44700.01,45190.05,46586.56,47505.4,47505.4,44582.07,44582.07,44353.04,43051.95,37921.11
46061.49,45380.75,45037.787500000006,45355.561250000006,46011.280625,42849.778437500005,41883.85951356888,41884.13909370199,41883.410281618024,41843.90718381976,41629.80327700973,45012.97643749524,45012.267596994716,45013.33352514564,45027.98619441447,44804.79669098401,46283.717532358314,46283.3193741207,46284.883113221855,46376.17051116825,46508.27887757318,46061.49,46061.49,46586.56,47505.4,47505.4,44700.01,44582.07,44353.04,44353.04,37921.11
47960.85,47011.17,45826.104999999996,45530.20625,46110.40437499999,43118.58250000001,42073.765466269855,42074.036309523806,42073.33027281746,42035.0616468254,41827.64848710318,45289.06887800259,45288.37372491602,45289.42840645929,45304.81907437574,45095.085904168795,46603.592473713594,46603.2200176032,46604.72399470626,46693.87359765675,46834.88940042177,47960.85,47960.85,47960.85,47960.85,47960.85,46061.49,44582.07,44353.04,44353.04,37921.11
47754.03,47857.44,46619.095,45676.14,46182.56187499999,43354.64625000001,42248.54283653847,42248.805346153844,42248.12103365385,42211.02990384616,42009.9986875,45534.31344063209,45533.63159965233,45534.674885225046,45550.73325966122,45353.638993655906,46876.689127532554,46876.34103411367,46877.787689672885,46964.84138962092,47113.76825945014,47960.85,47960.85,47960.85,47960.85,47960.85,47754.03,44700.01,44353.04,44353.04,37921.11
47969.51,47861.770000000004,47436.47,46128.198749999996,46211.56875,43576.67062500001,42421.905477855486,42422.16003263403,42421.49645687646,42385.52930069931,42190.58993939394,45776.216503708216,45775.54761079516,45776.57939000985,45793.24106086242,45608.0266017453,47144.37757877205,47144.05258933964,47145.444249171094,47230.44497291843,47386.37872003835,47969.51,47969.51,47969.51,47969.51,47969.51,47754.03,46061.49,44582.07,44353.04,37921.11
47587.31,47778.41,47817.925,46427.85625,46286.968125,43808.16718750002,42576.09665762099,42576.34361374943,42575.69984622343,42540.80633649933,42351.68606060606,45979.86745411629,45979.21115633114,45980.23135310736,45997.437257956095,45823.39697003332,47355.17125965235,47354.86819055096,47356.20707160386,47439.198448519186,47601.31807076439,47969.51,47969.51,47969.51,47969.51,47969.51,47587.31,47587.31,44582.07,44353.04,37921.11
47318.81,47453.06,47657.415,46741.76,46321.041874999995,44062.28812500002,42715.58822651449,42715.827919227384,42715.20308604039,42681.335856014055,42497.77794117647,46154.63699292127,46153.99294822647,46155.00151666184,46172.697460486386,46009.174766762444,47523.731069090936,47523.44880649198,47524.737022359564,47605.7631024892,47773.32275374371,47587.31,47969.51,47969.51,47969.51,47969.51,47318.81,47318.81,44582.07,44353.04,37921.11
47562.42,47440.615,47609.5125,47114.30375,46352.43187500001,44334.81812500001,42856.076104006825,42856.30884910485,42855.70212702473,42822.81655583973,42644.579160272806,46331.85806257553,46331.22593960817,46332.2228603231,46350.35908320156,46196.742479022294,47696.93671443375,47696.674209529534,47697.91377570136,47777.01879114048,47949.34059742375,47562.42,47969.51,47969.51,47969.51,47969.51,47318.81,47318.81,44700.01,44353.04,37921.11
47021.05,47291.735,47372.39749999999,47404.43375,46389.97125000001,44584.538437500014,42975.07535817806,42975.301453416134,42974.71206625259,42942.76608281574,42769.62118426501,46467.14853626829,46466.528014093186,46467.51329099236,46486.04407845822,46341.76351721408,47809.05069703718,47808.80696161413,47809.999800474325,47887.22796392866,48063.69558888367,47562.42,47587.31,47969.51,47969.51,47969.51,47021.05,47021.05,46061.49,44353.04,37921.11
47272.95,47147.0,47293.807499999995,47555.86624999999,46455.71375000002,44841.61187500001,43096.14224949699,43096.36197585512,43095.78919114689,43064.74309456741,42896.47551710262,46607.503725401664,46606.89449324958,46607.86815065042,46626.75148203497,46491.27509371221,47930.35079078548,47930.124893143184,47931.27283872022,48006.66817405455,48186.72104804711,47272.95,47562.42,47969.51,47969.51,47969.51,47021.05,47021.05,47021.05,44353.04,37921.11
47287.6,47280.274999999994,47286.005000000005,47471.71,46500.95812500001,45134.31468750001,43212.5716314554,43212.78525430359,43212.2283802817,43182.04467527387,43018.4511971831,46739.59052104451,46738.992278039776,46739.95435812452,46759.15158877639,46631.982696742896,48040.914320138654,48040.70538132412,48041.81018380003,48115.41638410719,48298.54452188118,47287.6,47562.42,47969.51,47969.51,47969.51,47272.95,47021.05,47021.05,44353.04,38050.0
47829.22,47558.41,47352.705,47481.10875,46578.624375,45439.91531250001,43339.05514840183,43339.26291856924,43338.721301369864,43309.364547184174,43150.25308219178,46892.46159859393,46891.87405347514,46892.82461402878,46912.30018779117,46792.974593210434,48183.79730460073,48183.604494930485,48184.66782491787,48256.52813426933,48442.26747538027,47829.22,47829.22,47969.51,47969.51,47969.51,47287.6,47021.05,47021.05,44353.04,38076.06
46995.72,47412.47,47346.3725,47359.384999999995,46743.791875,45696.16625,43437.88392817476,43438.08608293224,43437.55910403555,43408.995775638665,43254.18462051093,46991.41009787046,46990.832968707386,46991.77208110814,47011.49326986065,46899.576776623384,48247.961322691364,48247.7838585367,48248.80731113245,48318.96442670805,48506.89264098799,47829.22,47829.22,47829.22,47969.51,47969.51,46995.72,46995.72,46995.72,44582.07,38076.06
46589.2,46792.46,47175.435,47234.62125,46831.23874999999,45962.201875,43521.91902342343,43522.11578738738,43521.60286126127,43493.80122162163,43343.11836396397,47062.47865463595,47061.91166854486,47062.83941597829,47082.776083421115,46977.86223954105,48272.901082671335,48272.73822348421,48273.7233221092,48342.21931386136,48531.95202113484,46995.72,47829.22,47829.22,47969.51,47969.51,46589.2,46589.2,46589.2,44582.07,39269.95
