PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
36704.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36831.58,36768.285,,,,,36768.285,,,,,36768.285,,,,,36768.285,,,,,36831.58,,,,,36704.99,,,,
36596.62,36714.100000000006,,,,,36653.84166666667,,,,,36615.69388888889,,,,,36602.97796296297,,,,,36831.58,,,,,36596.62,,,,
36235.29,36415.955,36592.12,,,,36444.565833333334,36592.12,,,,36320.85402777778,36592.12,,,,36271.71405092593,36592.12,,,,36596.62,36831.58,,,,36235.29,36235.29,,,
35973.87,36104.58,36409.340000000004,,,,36256.287500000006,36344.82000000001,,,,36069.09341666668,36196.44000000001,,,,36001.52006388891,36107.41200000002,,,,36235.29,36831.58,,,,35973.87,35973.87,,,
36693.09,36333.479999999996,36374.7175,,,,36401.888333333336,36460.91,,,,36374.1595,36439.38333333333,,,,36435.42076481481,36464.600222222216,,,,36693.09,36693.09,,,,35973.87,35973.87,,,
36472.39,36582.74,36343.659999999996,,,,36422.03166666667,36464.19,,,,36416.61345238095,36451.15666666666,,,,36476.307655139826,36475.23539682539,,,,36693.09,36693.09,,,,36472.39,35973.87,,,
37220.0,36846.195,36589.837499999994,36590.97875,,,36621.52375,36653.1425,36590.97875,,,36767.079151785714,36785.081874999996,36590.97875,,,36925.080015908454,36911.870453869036,36590.97875,,,37220.0,37220.0,37220.0,,,36472.39,35973.87,35973.87,,
37203.08,37211.54,36897.14,36653.24,,,36750.758472222224,36775.35083333333,36727.00125,,,36964.484124228395,36973.02127314814,36832.79652777778,,,37140.39499093977,37122.758773791145,36915.08174382716,,,37220.0,37220.0,37220.0,,,37203.08,36472.39,35973.87,,
38040.7,37621.89,37234.042499999996,36804.380000000005,,,37008.74677777778,37028.420666666665,36989.741,,,37386.11794382716,37389.01288518518,37284.56902222222,,,37657.763048430825,37639.140308662536,37501.623390617264,,,38040.7,38040.7,38040.7,,,37203.08,36472.39,35973.87,,
37884.57,37962.634999999995,37587.0875,36965.373750000006,,,37167.98736363636,37184.08418181818,37152.43718181818,,,37607.03334247015,37606.47523663911,37526.77516694215,,,37879.74963851494,37861.68763100438,37769.41871073044,,,38040.7,38040.7,38040.7,,,37884.57,37203.08,35973.87,,
37568.68,37726.625,37674.2575,37132.0475,,,37234.76946969697,37248.18348484849,37221.81098484849,,,37656.29287377563,37653.592116391184,37591.57080831038,,,37868.954308183675,37852.11709229705,37789.9586267489,,,37884.57,38040.7,38040.7,,,37568.68,37203.08,35973.87,,
37634.57,37601.625,37782.13,37339.635,,,37296.27724358974,37307.627564102564,37285.31237179488,,,37704.995932642494,37700.964473238295,37651.91801137111,,,37874.10546442737,37858.732610814295,37817.11570214661,,,37634.57,38040.7,38040.7,,,37568.68,37568.68,36472.39,,
38634.09,38134.33,37930.4775,37582.26,,,37487.39335164835,37497.1221978022,37477.9948901099,,,38001.53746345809,37996.69209166108,37957.38473973097,,,38236.8531387797,38222.97876791748,38195.65494043412,,,38634.09,38634.09,38634.09,,,37634.57,37568.68,36472.39,,
38781.75,38707.92,38154.7725,37870.92999999999,,,37659.97423809524,37668.40590476191,37651.82890476191,,,38255.13590325097,38249.81235880469,38217.956253798584,,,38529.291368096216,38516.85249705295,38499.62959390151,,,38781.75,38781.75,38781.75,,,38634.09,37568.68,37203.08,,
38535.61,38658.68,38396.505,38035.38125,37313.18,,37769.42870833333,37776.806416666666,37762.30154166667,37313.18,,38385.96782680293,38380.38751187076,38354.32652936542,37313.18,,38644.55913019216,38633.45044385415,38623.45113578477,37313.18,,38781.75,38781.75,38781.75,38781.75,,38535.61,37634.57,37203.08,35973.87,
38596.64,38566.125,38637.0225,38209.57625,37431.408125,,37866.74768382353,37873.25742647059,37860.45900735295,37464.17529411765,,38496.62247261159,38490.932813242376,38469.44352504562,37597.406435986166,,38736.55803764779,38726.659775199216,38721.87070423382,37714.96332587015,,38596.64,38781.75,38781.75,38781.75,,38535.61,38535.61,37568.68,35973.87,
39246.79,38921.715,38790.1975,38360.3375,37582.35875,,38020.085718954244,38025.872156862744,38014.49578431373,37662.243594771244,,38716.274895770934,38710.574483230695,38692.73693511681,37956.73198812422,,38988.49707627299,38979.68906238891,38978.678101604455,38204.56678045173,,39246.79,39246.79,39246.79,39246.79,,38596.64,38535.61,37568.68,35973.87,
37933.72,38590.255000000005,38578.19,38366.48125,37665.927500000005,,38010.99459064327,38016.17192982456,38005.99307017544,37690.820058479534,,38625.76652877997,38620.1211765933,38605.232724033405,37979.87808848172,,38796.48673988395,38788.655149882936,38790.3892704662,38196.76626177668,,39246.79,39246.79,39246.79,39246.79,,37933.72,37933.72,37568.68,35973.87,
36610.29,37272.005000000005,38096.86,38246.682499999995,37689.365000000005,,37870.92413157895,37875.583736842105,37866.4227631579,37582.767052631585,,38298.155462744086,38292.60868524976,38280.12517531427,37745.67157437039,,38283.017106463274,38276.05739268547,38279.782549572345,37827.33277289878,,37933.72,39246.79,39246.79,39246.79,,36610.29,36610.29,36610.29,35973.87,
36585.66,36597.975000000006,37594.115000000005,38115.56875,37727.60187500001,,37748.51802380953,37752.733857142855,37744.44535714286,37487.80447619048,,38024.31227354851,38018.89225264094,38008.38702936597,37549.27576003126,,37873.60116324219,37867.41896387885,37872.579222326516,37531.386772030186,,36610.29,39246.79,39246.79,39246.79,,36585.66,36585.66,36585.66,36472.39,
36948.85,36767.255000000005,37019.630000000005,37904.91375000001,37743.58687500001,,37675.820930735936,37679.65350649351,37672.11850649351,37438.80861471862,,37860.45470952265,37855.17900181054,37846.313798833304,37450.14990778128,,37640.57145383302,37635.082466407686,37641.26453799442,37388.31447252747,,36948.85,37933.72,39246.79,39246.79,,36585.66,36585.66,36585.66,36472.39,
36800.99,36874.92,36736.4475,37657.31875,37764.124375,,37599.748675889336,37603.24798418973,37596.368201581034,37383.34612648222,,37698.87006731291,37693.74882911487,37686.252755319016,37343.06155697575,,37420.03056713431,37415.159920345766,37422.05449496013,37239.46645896351,,36948.85,36948.85,39246.79,39246.79,,36800.99,36585.66,36585.66,36585.66,
36829.0,36814.994999999995,36791.125,37443.9925,37739.68687499999,,37535.519619565224,37538.72731884059,37532.42085144928,37337.15061594203,,37567.50426007307,37562.54248345192,37556.19662142165,37257.8772092326,,37250.35936323658,37246.04077679257,37253.41516430753,37127.17526861867,,36829.0,36948.85,39246.79,39246.79,,36800.99,36585.66,36585.66,36585.66,
37410.0,37119.5,36997.21,37295.662500000006,37752.619374999995,,37525.47805000001,37528.429133333346,37522.62718333334,37342.97856666667,,37545.66567526723,37540.864754109105,37535.490717041255,37275.40874716066,,37243.03911615629,37239.214003653775,37246.89251913297,37165.93026202298,,37410.0,37410.0,39246.79,39246.79,,36829.0,36800.99,36585.66,36585.66,
37582.14,37496.07,37155.5325,37087.58125,37723.95937499999,,37529.83666153847,37532.56073846156,37527.205092307704,37361.375600000014,,37552.49472628217,37547.85356237291,37543.30488555289,37315.985335840625,,37275.427538927295,37272.044134077776,37279.89386551811,37235.40170834119,,37582.14,37582.14,37933.72,39246.79,,37410.0,36800.99,36585.66,36585.66,
35869.42,36725.78,36922.64,36829.54375,37598.0125,,37406.842834757845,37409.36512820514,37404.40619658121,37250.86037037038,,37313.93935139032,37309.4551408486,37305.61073132073,37106.503431676836,,36950.394225958735,36947.40677088282,36955.32714007959,36940.253152016085,,37582.14,37582.14,37582.14,39246.79,,35869.42,35869.42,35869.42,35869.42,
36321.42,36095.42,36795.744999999995,36793.435,37520.05875,,37329.31263227514,37331.65476190478,37327.05003968255,37184.47177248678,,37171.0527811285,37166.72157636622,37163.48067624907,36988.77948852229,,36772.78710886143,36770.15512022897,36778.07015036449,36786.73569394286,,36321.42,37582.14,37582.14,39246.79,,35869.42,35869.42,35869.42,35869.42,
