PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
29278.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29092.83,29185.615,,,,,29185.615,,,,,29185.615,,,,,29185.615,,,,,29278.4,,,,,29092.83,,,,
29313.49,29203.160000000003,,,,,29270.865000000005,,,,,29299.28166666667,,,,,29308.75388888888,,,,,29313.49,,,,,29092.83,,,,
29188.67,29251.08,29218.3475,,,,29229.7675,29218.3475,,,,29223.427083333332,29218.3475,,,,29210.78465277778,29218.3475,,,,29313.49,29313.49,,,,29188.67,29092.83,,,
29029.04,29108.855,29156.0075,,,,29149.4765,29142.6245,,,,29097.497649999998,29097.190700000003,,,,29062.52913166666,29069.930420000004,,,,29188.67,29313.49,,,,29029.04,29029.04,,,
29331.69,29180.364999999998,29215.722500000003,,,,29210.214333333337,29205.646333333338,,,,29216.05365555556,29217.371688888892,,,,29231.286758148155,29237.3042725926,,,,29331.69,29331.69,,,,29029.04,29029.04,,,
29351.95,29341.82,29225.3375,,,,29250.710238095242,29247.447380952384,,,,29283.806828798188,29285.6805260771,,,,29314.157093850554,29318.852221272005,,,,29351.95,29351.95,,,,29331.69,29029.04,,,
29750.0,29550.975,29365.67,29292.008750000005,,,29375.53267857143,29373.085535714286,29292.008750000005,,,29493.971951955784,29495.98901062925,29292.008750000005,,,29580.74166275611,29584.370529368127,29292.008750000005,,,29750.0,29750.0,29750.0,,,29351.95,29029.04,29029.04,,
29755.0,29752.5,29547.16,29351.58375,,,29459.858750000003,29457.955416666668,29394.895694444447,,,29617.565129298942,29619.556915674606,29474.918873456794,,,29715.593764521658,29718.396560099387,29537.159123799727,,,29755.0,29755.0,29755.0,,,29750.0,29331.69,29029.04,,
31691.29,30723.145,30137.06,29676.39125,,,29906.145000000004,29904.622333333336,29854.17455555556,,,30389.339103439153,30391.23706587302,30285.616187654326,,,30728.15219092949,30730.319368238233,30616.543150397796,,,31691.29,31691.29,31691.29,,,29755.0,29351.95,29029.04,,
