Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
15.53509344272753,DEMA,16,UP,EMA,4,SMA,4,UP,TEMA,32
13.417171476419199,EMA,32,UP,SMA,32,SMA,2,UP,DEMA,16
10.306641828179991,TEMA,8,UP,EMA,16,DEMA,4,DOWN,SMA,8
19.954711421374,DEMA,16,DOWN,TEMA,4,TEMA,8,UP,SMA,64
13.85386639842342,SMA,64,DOWN,TEMA,4,TEMA,16,UP,EMA,32
15.037502632530348,EMA,2,DOWN,TEMA,2,TEMA,16,UP,EMA,2
15.23640197788707,SMA,16,DOWN,DEMA,16,TEMA,8,UP,SMA,8
12.732210407164004,SMA,16,UP_DOWN,EMA,2,DEMA,8,DOWN,SMA,16
12.987535756757026,SMA,2,UP_DOWN,DEMA,2,SMA,64,UP,EMA,16
10.939246464077868,TEMA,16,UP,EMA,2,DEMA,16,DOWN,DEMA,32
10.270523121377863,SMA,2,UP_DOWN,EMA,4,TEMA,2,UP,EMA,2
13.495250314006341,DEMA,4,DOWN,SMA,2,SMA,16,UP,TEMA,2
11.108555170064662,SMA,2,UP_DOWN,SMA,16,SMA,16,UP,DEMA,2
12.534383077432636,SMA,4,UP,TEMA,16,EMA,16,UP_DOWN,SMA,2
13.935601808892372,SMA,8,UP_DOWN,DEMA,8,SMA,32,UP_DOWN,SMA,8
12.170938605657398,DEMA,8,DOWN,SMA,2,DEMA,16,DOWN,TEMA,32
12.060249294727328,TEMA,32,UP,EMA,8,TEMA,2,UP_DOWN,SMA,4
15.481381209681473,EMA,2,DOWN,SMA,4,SMA,8,UP,DEMA,4
11.478861863946932,EMA,16,DOWN,DEMA,16,DEMA,4,DOWN,TEMA,16
12.732210407164004,EMA,16,DOWN,DEMA,16,DEMA,32,DOWN,SMA,16
15.819716354255277,DEMA,4,DOWN,SMA,4,SMA,2,UP,SMA,64
13.169097073968146,DEMA,16,DOWN,TEMA,8,SMA,16,UP,EMA,32
15.350614659747364,DEMA,2,UP_DOWN,SMA,16,SMA,16,DOWN,SMA,2
15.466159045181357,DEMA,16,DOWN,TEMA,2,TEMA,2,UP,EMA,8
10.878782269623883,DEMA,16,UP,EMA,32,DEMA,32,DOWN,SMA,8
10.128782363470748,TEMA,8,UP,SMA,16,SMA,32,DOWN,SMA,16
16.890240440260598,SMA,2,UP_DOWN,DEMA,2,TEMA,16,UP_DOWN,SMA,64
13.963429496055127,SMA,2,UP,EMA,32,SMA,8,UP,DEMA,2
16.750125045378994,EMA,8,DOWN,DEMA,4,TEMA,32,UP_DOWN,SMA,4
17.61182974412614,DEMA,8,DOWN,TEMA,8,SMA,8,UP_DOWN,SMA,32
14.443937110535344,SMA,4,UP_DOWN,EMA,8,TEMA,32,UP,SMA,8
13.85386639842342,EMA,32,DOWN,SMA,32,TEMA,2,UP,EMA,2
14.73956412795286,SMA,16,DOWN,SMA,8,SMA,64,UP,EMA,2
15.499961950588542,DEMA,4,DOWN,SMA,4,DEMA,8,UP_DOWN,SMA,2
11.792692426856618,EMA,32,DOWN,SMA,32,SMA,2,UP,DEMA,4
10.247819497478048,TEMA,2,UP,EMA,2,EMA,32,UP_DOWN,SMA,4
14.088341030639924,SMA,4,UP,TEMA,2,TEMA,8,UP,SMA,64
15.531792807118208,SMA,4,UP_DOWN,DEMA,2,DEMA,4,UP_DOWN,SMA,2
16.90838562799695,EMA,2,DOWN,DEMA,8,TEMA,4,UP_DOWN,SMA,4
11.718591423991697,SMA,8,UP,EMA,2,DEMA,32,UP_DOWN,SMA,2
16.91041477617955,EMA,8,DOWN,TEMA,8,TEMA,16,UP,EMA,2
14.524762802562236,SMA,16,UP,EMA,8,TEMA,16,UP,EMA,32
16.627038869254548,EMA,2,DOWN,SMA,2,SMA,32,UP,TEMA,8
13.158263382069222,DEMA,4,UP,EMA,2,SMA,4,UP,TEMA,16
15.357511114432157,EMA,4,DOWN,SMA,8,SMA,16,UP,TEMA,2
13.637649697184173,SMA,4,UP_DOWN,EMA,8,DEMA,4,DOWN,SMA,8
10.247819497478048,TEMA,2,UP,DEMA,8,DEMA,8,DOWN,SMA,16
17.782953355698737,EMA,4,DOWN,DEMA,8,SMA,32,UP,SMA,64
12.811242005307491,DEMA,4,UP,EMA,4,TEMA,16,UP,SMA,8
16.305431633968652,TEMA,32,UP,EMA,2,SMA,2,UP,TEMA,8
11.349637640897342,EMA,8,DOWN,SMA,4,SMA,2,UP_DOWN,EMA,4
11.854778018936031,EMA,8,UP,SMA,32,SMA,2,UP_DOWN,SMA,16
13.215108121548454,EMA,8,DOWN,SMA,8,SMA,16,UP,EMA,2
18.56358694155483,EMA,4,DOWN,SMA,8,EMA,4,UP_DOWN,SMA,64
10.906552880108123,EMA,8,DOWN,TEMA,16,SMA,8,UP,EMA,2
10.870733693388232,TEMA,2,DOWN,TEMA,4,EMA,4,DOWN,SMA,4
11.701311468974964,SMA,16,UP,SMA,32,SMA,4,UP_DOWN,SMA,8
18.603335637430703,DEMA,2,DOWN,SMA,8,SMA,32,UP,EMA,16
10.878782269623883,SMA,8,UP,DEMA,32,DEMA,16,DOWN,SMA,8
