Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
12.092058414257409,SMA,4,UP_DOWN,DEMA,8,SMA,32,UP,DEMA,8
12.338888909345869,SMA,32,DOWN,TEMA,8,TEMA,16,DOWN,SMA,32
10.475595420342557,EMA,4,DOWN,SMA,64,SMA,16,UP_DOWN,DEMA,16
10.96061686016192,EMA,32,DOWN,SMA,64,SMA,8,UP,DEMA,8
10.13582948672618,EMA,8,DOWN,DEMA,32,TEMA,4,UP_DOWN,SMA,4
10.134694494552932,TEMA,8,DOWN,TEMA,32,SMA,8,DOWN,SMA,4
11.983532421300424,SMA,16,DOWN,SMA,8,SMA,32,UP,DEMA,4
11.05387814279625,DEMA,16,DOWN,TEMA,16,TEMA,32,UP,SMA,4
10.96061686016192,EMA,16,DOWN,SMA,64,SMA,8,UP,DEMA,32
11.05387814279625,SMA,16,DOWN,DEMA,32,TEMA,2,UP_DOWN,SMA,8
14.878584688548457,EMA,2,DOWN,SMA,64,SMA,4,UP,EMA,4
12.092058414257409,SMA,4,UP_DOWN,DEMA,2,SMA,32,UP,DEMA,8
14.114092205717512,EMA,16,DOWN,SMA,64,SMA,32,UP,DEMA,32
18.738946983479167,SMA,4,UP_DOWN,SMA,2,SMA,16,UP,TEMA,32
10.13582948672618,EMA,2,DOWN,DEMA,32,TEMA,8,UP_DOWN,SMA,4
11.524333654645133,SMA,8,UP_DOWN,SMA,16,SMA,16,UP,TEMA,4
20.237010344097058,SMA,4,UP_DOWN,SMA,2,SMA,32,UP,DEMA,16
10.401392557737694,TEMA,4,DOWN,SMA,8,TEMA,16,UP_DOWN,SMA,4
10.13582948672618,EMA,4,DOWN,DEMA,32,TEMA,2,UP_DOWN,SMA,4
12.462180037649148,SMA,16,UP_DOWN,DEMA,16,SMA,2,UP,SMA,16
11.424849747532662,EMA,32,DOWN,SMA,32,SMA,32,UP,DEMA,8
11.13641767297878,SMA,8,UP,TEMA,4,SMA,32,UP,DEMA,2
10.475595420342557,EMA,2,DOWN,SMA,64,SMA,16,UP_DOWN,DEMA,16
12.338888909345869,SMA,32,DOWN,TEMA,2,TEMA,4,DOWN,SMA,32
10.13582948672618,DEMA,16,DOWN,TEMA,16,DEMA,4,UP,DEMA,32
13.85426995410593,EMA,16,DOWN,SMA,64,SMA,2,UP,EMA,2
10.300654067757407,DEMA,4,DOWN,SMA,4,SMA,32,UP,DEMA,16
11.13641767297878,SMA,8,UP,TEMA,2,SMA,32,UP,DEMA,4
11.031610267241703,TEMA,16,DOWN,SMA,8,SMA,2,UP,SMA,16
14.819675909229971,SMA,32,DOWN,TEMA,16,SMA,2,UP_DOWN,SMA,8
11.13641767297878,SMA,8,UP,TEMA,16,SMA,32,UP,DEMA,16
10.847279071222161,DEMA,4,DOWN,TEMA,32,TEMA,4,UP_DOWN,SMA,8
10.96061686016192,EMA,8,DOWN,SMA,64,SMA,8,UP,DEMA,8
10.847279071222161,DEMA,16,DOWN,TEMA,32,TEMA,4,UP_DOWN,SMA,8
11.13641767297878,SMA,8,UP,TEMA,4,SMA,32,UP,DEMA,16
11.05387814279625,EMA,2,DOWN,DEMA,32,DEMA,2,UP,DEMA,32
10.96061686016192,EMA,32,DOWN,SMA,64,SMA,16,UP,TEMA,2
10.34629119804616,EMA,16,DOWN,SMA,64,DEMA,32,DOWN,SMA,64
10.13582948672618,EMA,16,DOWN,DEMA,32,TEMA,2,UP_DOWN,SMA,4
14.114092205717512,EMA,4,DOWN,SMA,64,SMA,32,UP,DEMA,16
10.256404061677188,TEMA,8,DOWN,TEMA,32,DEMA,8,UP,DEMA,32
11.77502452396672,SMA,2,UP_DOWN,TEMA,2,SMA,32,UP,DEMA,16
11.316724907852787,TEMA,4,DOWN,SMA,8,TEMA,2,UP_DOWN,SMA,8
10.401392557737694,TEMA,8,DOWN,SMA,8,TEMA,4,UP_DOWN,SMA,4
10.847279071222161,DEMA,2,DOWN,TEMA,32,TEMA,32,UP,SMA,4
11.524333654645133,SMA,8,UP_DOWN,SMA,16,SMA,16,UP,TEMA,8
10.276247269566014,TEMA,32,DOWN,SMA,8,SMA,8,DOWN,SMA,4
11.05387814279625,DEMA,2,DOWN,TEMA,8,DEMA,2,UP,DEMA,32
10.605406934083291,DEMA,16,DOWN,TEMA,2,DEMA,8,UP,DEMA,32
12.059978181421073,SMA,4,UP_DOWN,TEMA,2,SMA,32,UP,DEMA,16
10.397764888987894,DEMA,16,DOWN,TEMA,32,DEMA,8,UP,DEMA,32
11.316724907852787,TEMA,8,DOWN,SMA,8,TEMA,32,UP_DOWN,SMA,8
10.475595420342557,EMA,8,DOWN,SMA,64,SMA,8,UP,SMA,4
10.13582948672618,EMA,16,DOWN,DEMA,32,DEMA,4,UP,DEMA,32
10.13582948672618,EMA,2,DOWN,DEMA,32,TEMA,4,UP_DOWN,SMA,4
10.798461024679838,SMA,2,UP_DOWN,SMA,32,SMA,16,UP_DOWN,SMA,4
10.847279071222161,TEMA,32,DOWN,SMA,8,TEMA,8,UP_DOWN,SMA,8
15.060190384980132,DEMA,2,DOWN,SMA,4,SMA,2,UP,SMA,16
10.605406934083291,DEMA,16,DOWN,TEMA,16,DEMA,8,UP,DEMA,32
11.05387814279625,SMA,16,DOWN,DEMA,32,TEMA,4,UP_DOWN,SMA,8
10.96061686016192,EMA,2,DOWN,SMA,64,SMA,16,UP,TEMA,16
10.706628290856742,TEMA,16,DOWN,TEMA,32,TEMA,32,UP_DOWN,SMA,8
10.847279071222161,DEMA,4,DOWN,TEMA,32,TEMA,32,UP_DOWN,SMA,8
12.1095764201483,SMA,8,UP_DOWN,SMA,16,SMA,4,UP,EMA,32
12.092058414257409,SMA,4,UP_DOWN,DEMA,4,SMA,32,UP,DEMA,4
11.05387814279625,DEMA,16,DOWN,TEMA,2,DEMA,2,UP,DEMA,32
10.858680789811018,TEMA,8,DOWN,SMA,4,SMA,2,UP,SMA,16
11.565427690920657,EMA,2,DOWN,DEMA,32,SMA,32,UP,DEMA,8
10.34629119804616,EMA,8,DOWN,SMA,64,DEMA,4,DOWN,SMA,64
10.13582948672618,SMA,16,DOWN,DEMA,32,TEMA,16,UP_DOWN,SMA,4
12.338888909345869,SMA,32,DOWN,TEMA,2,TEMA,2,DOWN,SMA,32
10.96061686016192,EMA,4,DOWN,SMA,64,SMA,2,UP_DOWN,SMA,64
10.13582948672618,DEMA,16,DOWN,TEMA,2,TEMA,16,UP_DOWN,SMA,4
13.529884384061376,SMA,2,UP_DOWN,TEMA,8,SMA,32,UP,DEMA,16
14.206832961350102,SMA,8,UP_DOWN,SMA,2,SMA,2,UP_DOWN,SMA,8
14.006339391922623,SMA,32,DOWN,TEMA,8,SMA,2,UP_DOWN,SMA,4
10.740539867227838,SMA,2,UP_DOWN,TEMA,16,SMA,8,DOWN,SMA,4
13.85426995410593,EMA,2,DOWN,SMA,64,SMA,2,UP,EMA,2
11.316724907852787,TEMA,16,DOWN,SMA,8,TEMA,4,UP_DOWN,SMA,8
10.598733159403054,SMA,8,UP_DOWN,SMA,16,SMA,2,UP,EMA,16
13.547707278440228,SMA,32,DOWN,TEMA,32,SMA,16,UP_DOWN,SMA,2
10.96061686016192,EMA,2,DOWN,SMA,64,SMA,16,UP,TEMA,4
10.96061686016192,EMA,32,DOWN,SMA,64,SMA,16,UP,TEMA,4
10.13582948672618,EMA,4,DOWN,DEMA,32,TEMA,16,UP_DOWN,SMA,4
10.475595420342557,EMA,2,DOWN,SMA,64,SMA,8,UP,SMA,4
