Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
29.043404551951568,DEMA,2,DOWN,TEMA,4,DEMA,32,DOWN,TEMA,2
33.76495875051674,SMA,2,UP,DEMA,4,DEMA,32,UP,DEMA,16
10.71401737342741,DEMA,32,UP,DEMA,8,SMA,16,UP,TEMA,4
26.205717040146553,TEMA,4,UP,DEMA,4,SMA,32,UP,EMA,8
18.53552764922027,DEMA,32,UP_DOWN,EMA,4,TEMA,32,UP,TEMA,16
19.30615668733836,TEMA,32,UP,EMA,2,EMA,2,DOWN,SMA,4
21.739903676218788,SMA,4,UP,DEMA,2,SMA,32,UP,EMA,8
10.696901836480365,TEMA,4,UP_DOWN,SMA,8,SMA,4,UP,TEMA,32
22.671978542863158,TEMA,16,UP,TEMA,2,SMA,8,UP,SMA,2
11.540605369702746,TEMA,32,UP,TEMA,8,TEMA,16,DOWN,SMA,4
27.822852209773586,EMA,2,DOWN,DEMA,4,SMA,64,DOWN,TEMA,8
12.750848053684905,SMA,8,UP,DEMA,16,DEMA,4,UP_DOWN,SMA,8
22.660984440198234,SMA,16,UP_DOWN,SMA,8,SMA,8,UP,EMA,32
16.777239181718926,SMA,4,UP,TEMA,2,EMA,2,DOWN,SMA,8
30.94652855274029,SMA,2,UP_DOWN,TEMA,2,SMA,64,UP_DOWN,SMA,8
26.68935696750475,SMA,2,UP,TEMA,4,SMA,64,DOWN,TEMA,16
23.189534227548663,TEMA,4,UP_DOWN,SMA,2,DEMA,2,UP_DOWN,SMA,8
22.458529055277722,TEMA,16,UP,DEMA,2,DEMA,4,DOWN,SMA,16
23.280781596011963,DEMA,2,DOWN,SMA,8,DEMA,4,DOWN,SMA,8
33.99435989056553,TEMA,2,DOWN,TEMA,4,EMA,8,UP_DOWN,SMA,16
14.564382402620808,TEMA,16,UP,SMA,8,TEMA,32,UP,SMA,16
16.275830520886572,TEMA,16,DOWN,SMA,4,DEMA,8,DOWN,TEMA,32
29.513200178759604,DEMA,4,UP,EMA,2,DEMA,2,DOWN,SMA,16
10.621008099306081,SMA,16,UP,DEMA,16,DEMA,32,UP,DEMA,2
21.647929422137096,SMA,2,UP,EMA,4,SMA,4,UP,SMA,16
27.874297575331227,SMA,2,UP_DOWN,EMA,4,EMA,4,DOWN,SMA,32
10.166660451588555,SMA,4,UP,TEMA,32,DEMA,32,UP_DOWN,SMA,2
13.400258082443258,TEMA,8,UP_DOWN,SMA,4,DEMA,8,UP_DOWN,SMA,2
21.758198062726052,EMA,4,DOWN,SMA,2,TEMA,2,UP_DOWN,SMA,2
18.257072006770542,DEMA,32,UP_DOWN,EMA,2,DEMA,8,DOWN,TEMA,32
24.759558163601653,TEMA,16,UP,DEMA,4,EMA,32,UP_DOWN,SMA,8
28.660803456159528,DEMA,2,DOWN,TEMA,4,DEMA,16,UP_DOWN,SMA,8
18.263637683634826,DEMA,8,DOWN,DEMA,2,SMA,8,DOWN,SMA,2
21.96851634571283,DEMA,16,UP_DOWN,SMA,2,SMA,64,UP_DOWN,SMA,16
22.404451685465418,SMA,2,UP,DEMA,16,EMA,16,UP_DOWN,SMA,16
14.44867577611248,TEMA,32,UP,DEMA,4,SMA,4,UP,EMA,16
19.10484967732046,DEMA,8,UP_DOWN,SMA,2,SMA,64,DOWN,TEMA,8
23.547618368285214,TEMA,16,DOWN,SMA,4,EMA,8,UP_DOWN,SMA,16
14.472434162279129,EMA,16,UP,SMA,32,SMA,16,DOWN,SMA,4
19.813816179385938,DEMA,32,UP_DOWN,EMA,2,EMA,32,DOWN,SMA,8
11.216886442099607,SMA,8,UP,SMA,16,SMA,2,UP,DEMA,8
17.112832556483568,SMA,4,UP,TEMA,16,SMA,64,UP,EMA,2
12.804877907756719,TEMA,32,UP,EMA,2,DEMA,2,DOWN,TEMA,16
18.349086110815193,TEMA,16,UP,TEMA,4,EMA,32,DOWN,SMA,32
10.10769466178236,SMA,4,UP,DEMA,8,SMA,2,UP,DEMA,2
32.97506989431568,EMA,4,DOWN,SMA,2,SMA,16,DOWN,SMA,8
27.942237332384707,SMA,16,UP,EMA,4,TEMA,4,DOWN,SMA,16
25.38436223310923,SMA,2,UP_DOWN,DEMA,2,DEMA,2,DOWN,TEMA,8
19.730089169172174,SMA,2,UP,DEMA,8,EMA,16,DOWN,SMA,8
16.289599761926084,TEMA,8,UP,TEMA,2,DEMA,32,DOWN,TEMA,32
11.827114475473849,TEMA,2,DOWN,TEMA,4,DEMA,8,DOWN,SMA,8
27.035175575021952,DEMA,2,UP,EMA,2,SMA,2,DOWN,SMA,4
10.522986154574383,TEMA,2,UP_DOWN,SMA,2,DEMA,16,UP,EMA,2
17.96700738763927,SMA,16,UP_DOWN,SMA,8,DEMA,32,DOWN,TEMA,8
28.82890838736185,SMA,2,UP_DOWN,DEMA,4,SMA,16,UP,SMA,8
13.194115216449603,DEMA,32,UP_DOWN,EMA,4,SMA,2,UP,TEMA,8
16.05232441274191,TEMA,8,UP_DOWN,SMA,4,EMA,8,DOWN,SMA,32
10.313220056647765,SMA,4,UP,TEMA,16,SMA,4,UP,DEMA,16
23.059000170300124,TEMA,2,UP_DOWN,SMA,4,SMA,2,UP,TEMA,2
45.84673128635515,SMA,4,DOWN,SMA,2,SMA,8,UP,TEMA,16
26.95557673785774,DEMA,8,UP,EMA,2,DEMA,2,UP,SMA,16
13.150922945158769,SMA,2,UP,SMA,4,SMA,4,UP,TEMA,8
35.67753392930891,SMA,2,UP,SMA,8,SMA,8,UP,TEMA,2
11.887386444513936,EMA,2,DOWN,TEMA,4,DEMA,32,UP_DOWN,SMA,4
34.19496001457975,TEMA,16,UP,DEMA,2,SMA,16,UP,TEMA,2
26.3770978155261,TEMA,4,UP,DEMA,2,EMA,32,DOWN,SMA,32
18.916515098129665,DEMA,4,UP_DOWN,SMA,2,SMA,2,DOWN,SMA,4
11.540605369702746,DEMA,16,UP,DEMA,2,TEMA,4,DOWN,SMA,4
32.657449999687486,SMA,2,UP,EMA,2,EMA,4,UP_DOWN,SMA,8
12.253426823461965,TEMA,4,UP,DEMA,2,TEMA,2,UP_DOWN,SMA,4
20.25122200615212,TEMA,16,UP,EMA,4,DEMA,16,UP,DEMA,8
22.489772157895374,SMA,8,UP,EMA,8,DEMA,32,UP_DOWN,SMA,8
28.515663183688815,SMA,4,UP,EMA,4,DEMA,16,DOWN,SMA,16
16.992116971879653,SMA,2,UP,DEMA,32,TEMA,32,UP,TEMA,2
15.733734177438507,TEMA,32,UP_DOWN,SMA,4,TEMA,2,UP_DOWN,SMA,4
22.034931910406982,TEMA,16,UP,SMA,8,SMA,4,UP_DOWN,SMA,8
17.96700738763927,SMA,16,UP_DOWN,SMA,8,EMA,16,DOWN,SMA,8
22.56817892337982,SMA,4,UP,TEMA,2,EMA,2,UP_DOWN,SMA,8
19.955194607550453,SMA,8,UP,EMA,2,DEMA,32,DOWN,TEMA,32
15.718759506091942,DEMA,2,UP,EMA,2,SMA,8,UP,DEMA,4
25.585339546832984,TEMA,16,UP_DOWN,SMA,4,SMA,8,UP_DOWN,SMA,16
11.902529279447279,TEMA,32,UP,SMA,16,DEMA,32,UP,DEMA,2
11.283096825837006,TEMA,4,DOWN,SMA,4,DEMA,16,UP,EMA,4
22.252490969689035,DEMA,2,UP_DOWN,SMA,2,DEMA,8,DOWN,SMA,8
29.043404551951568,EMA,2,DOWN,SMA,4,DEMA,32,DOWN,TEMA,2
27.953132668328365,DEMA,8,UP,SMA,4,DEMA,32,UP,DEMA,8
28.399792154242476,SMA,2,UP,DEMA,4,SMA,2,UP_DOWN,SMA,8
13.194115216449603,TEMA,32,DOWN,SMA,2,SMA,4,UP,TEMA,2
22.45850516589445,DEMA,2,UP,SMA,4,DEMA,2,DOWN,TEMA,32
27.25933977709886,TEMA,2,UP,EMA,2,SMA,16,UP,DEMA,32
27.091955886272032,DEMA,2,DOWN,SMA,4,SMA,2,UP,SMA,4
12.757516270403983,SMA,16,UP,DEMA,2,SMA,2,UP,EMA,8
22.163473206649513,SMA,2,UP_DOWN,SMA,4,EMA,8,DOWN,SMA,4
11.72413791861932,TEMA,4,UP,SMA,2,SMA,2,UP,DEMA,32
19.28726113573252,SMA,2,UP,TEMA,2,TEMA,32,UP,DEMA,2
10.462963620251003,DEMA,8,DOWN,SMA,4,SMA,8,UP,DEMA,16
29.009198646565324,SMA,2,UP,TEMA,2,SMA,64,UP,EMA,32
27.974917699914343,TEMA,4,UP,EMA,2,DEMA,4,UP,SMA,16
35.73295735018979,SMA,2,UP,TEMA,2,TEMA,16,UP_DOWN,SMA,16
27.51576638245693,SMA,4,UP,DEMA,4,TEMA,4,UP_DOWN,SMA,8
25.85343221369891,SMA,2,UP,TEMA,2,DEMA,4,UP_DOWN,SMA,8
33.30570695600042,DEMA,2,DOWN,TEMA,4,SMA,4,UP,EMA,8
34.42666503632759,DEMA,16,UP_DOWN,SMA,2,SMA,2,UP,TEMA,8
10.17460034525034,TEMA,32,UP,DEMA,4,SMA,2,UP,TEMA,16
28.82890838736185,EMA,2,DOWN,TEMA,2,SMA,16,UP,SMA,8
24.237496420232247,DEMA,8,UP,SMA,4,EMA,4,DOWN,SMA,4
16.430620208418972,DEMA,16,UP,DEMA,2,SMA,4,UP,SMA,2
26.762142312736472,TEMA,4,UP,SMA,2,TEMA,32,UP,TEMA,4
25.242691277544935,TEMA,16,UP,EMA,4,SMA,8,UP,EMA,16
14.00836632895573,SMA,4,UP,TEMA,32,SMA,2,UP,EMA,8
18.33211070884836,DEMA,8,DOWN,SMA,2,TEMA,8,UP_DOWN,SMA,8
30.854712598688565,SMA,2,UP_DOWN,TEMA,2,SMA,64,UP,EMA,2
14.877683804457263,DEMA,32,UP_DOWN,EMA,8,DEMA,16,UP_DOWN,SMA,2
31.03069874971277,TEMA,2,UP,SMA,2,TEMA,8,DOWN,SMA,16
27.581918492344627,DEMA,8,UP,SMA,4,EMA,16,UP_DOWN,SMA,16
16.494252409437962,EMA,2,DOWN,TEMA,4,SMA,8,UP,DEMA,4
33.76495875051674,DEMA,4,UP,EMA,4,DEMA,32,UP,DEMA,16
18.95208647395262,SMA,4,UP,TEMA,8,EMA,32,DOWN,SMA,4
11.537382450176224,TEMA,2,UP_DOWN,SMA,4,SMA,4,UP,SMA,8
21.921151504879333,DEMA,8,DOWN,SMA,4,DEMA,4,UP_DOWN,SMA,8
27.846309468237735,SMA,16,UP_DOWN,SMA,2,SMA,4,UP,SMA,16
31.05639562693497,DEMA,8,UP,EMA,4,SMA,8,UP_DOWN,SMA,16
12.804877907756719,TEMA,16,UP_DOWN,SMA,2,DEMA,4,DOWN,TEMA,16
27.706407224165986,SMA,2,UP_DOWN,TEMA,2,SMA,32,UP,EMA,4
10.08144152130717,TEMA,32,UP,DEMA,8,SMA,4,UP_DOWN,SMA,8
15.53690414278131,SMA,32,UP,EMA,16,SMA,64,DOWN,TEMA,8
16.992116971879653,SMA,16,UP_DOWN,SMA,8,DEMA,16,UP,DEMA,4
29.490898304301055,TEMA,16,UP,EMA,4,TEMA,8,DOWN,SMA,4
29.600198709531696,TEMA,2,UP,SMA,2,EMA,2,UP_DOWN,SMA,16
17.44593293905872,TEMA,32,UP,EMA,4,SMA,8,UP,TEMA,16
22.404451685465418,SMA,2,UP,DEMA,16,EMA,32,UP_DOWN,SMA,16
15.529817638218617,TEMA,16,UP,TEMA,4,DEMA,32,DOWN,TEMA,32
25.214878978029788,TEMA,16,UP,DEMA,4,SMA,8,UP_DOWN,SMA,16
16.536925324898334,EMA,2,DOWN,DEMA,2,SMA,4,UP,TEMA,16
25.95060340103626,TEMA,8,UP,TEMA,2,EMA,16,UP_DOWN,SMA,16
33.99334886584302,SMA,2,UP,DEMA,4,TEMA,2,DOWN,SMA,16
15.714819120015349,SMA,4,UP,DEMA,16,TEMA,8,DOWN,SMA,16
30.259882384070096,DEMA,8,UP,EMA,4,SMA,64,UP_DOWN,SMA,16
33.353238368690484,SMA,2,UP_DOWN,EMA,2,SMA,4,UP,EMA,8
24.397385017430167,TEMA,16,UP_DOWN,SMA,4,SMA,16,UP,DEMA,16
10.462963620251003,TEMA,16,DOWN,SMA,2,SMA,8,UP,DEMA,16
12.604403084369437,SMA,2,UP,EMA,2,TEMA,32,UP,EMA,8
25.38436223310923,SMA,2,UP_DOWN,EMA,2,DEMA,4,DOWN,TEMA,16
24.691538006349063,TEMA,2,UP,DEMA,2,DEMA,32,DOWN,TEMA,32
31.24539516271389,SMA,4,DOWN,SMA,2,TEMA,2,DOWN,SMA,4
13.62154395559024,SMA,2,UP_DOWN,SMA,4,SMA,32,UP,EMA,32
40.18034178142574,SMA,2,UP,EMA,4,SMA,16,UP,TEMA,2
25.487162156742826,DEMA,32,UP_DOWN,SMA,2,DEMA,32,UP,DEMA,8
15.869959635083845,DEMA,32,UP,EMA,16,DEMA,4,DOWN,TEMA,32
21.892632199687128,SMA,8,UP_DOWN,SMA,4,TEMA,4,DOWN,TEMA,8
17.98837370896527,DEMA,8,UP_DOWN,SMA,2,SMA,2,UP,SMA,8
20.91627182334463,SMA,4,UP,TEMA,16,SMA,2,UP,EMA,32
23.24144572524905,SMA,2,UP_DOWN,DEMA,4,SMA,4,UP,TEMA,32
15.943761267316972,SMA,8,UP,DEMA,4,TEMA,16,UP_DOWN,SMA,8
16.96553520948089,SMA,32,UP,EMA,16,EMA,4,DOWN,SMA,8
11.55703516544979,TEMA,2,DOWN,DEMA,4,TEMA,16,UP,TEMA,2
13.276783040787663,TEMA,2,UP,EMA,2,DEMA,16,UP_DOWN,SMA,4
19.008059356985285,TEMA,4,UP,TEMA,2,EMA,32,DOWN,SMA,32
13.193925780204836,SMA,8,UP,DEMA,16,SMA,2,UP,TEMA,8
35.33543235295443,SMA,2,UP_DOWN,DEMA,2,TEMA,4,DOWN,SMA,16
27.928506139785313,SMA,2,UP_DOWN,EMA,2,SMA,16,UP,DEMA,32
27.62213591400763,SMA,2,UP,EMA,2,DEMA,32,DOWN,TEMA,8
13.78187854653342,EMA,16,UP,SMA,32,TEMA,16,UP_DOWN,SMA,16
