Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
14.460446096413975,DEMA,16,UP,EMA,4,SMA,4,UP,TEMA,32
17.595855239273504,EMA,2,UP_DOWN,SMA,16,SMA,32,UP,DEMA,8
10.212099440211034,SMA,2,UP_DOWN,DEMA,4,SMA,32,UP_DOWN,SMA,16
17.27234867247111,SMA,8,UP_DOWN,TEMA,4,SMA,32,UP,EMA,8
11.452311198077979,SMA,2,UP,DEMA,4,DEMA,32,DOWN,TEMA,2
11.068521501993587,TEMA,8,UP,EMA,16,DEMA,8,UP,DEMA,16
16.530527448172677,DEMA,16,DOWN,SMA,4,SMA,8,UP,SMA,32
22.012763211060232,SMA,2,UP_DOWN,DEMA,8,TEMA,32,UP,SMA,32
15.166862468206944,SMA,2,UP_DOWN,DEMA,2,SMA,64,UP,EMA,16
18.44349978603647,DEMA,4,DOWN,SMA,2,SMA,16,UP,TEMA,2
15.627582080367446,SMA,4,UP,TEMA,16,EMA,16,UP_DOWN,SMA,2
19.20589162466642,SMA,2,UP,EMA,4,SMA,8,UP,TEMA,32
14.32751765606372,TEMA,2,UP_DOWN,SMA,16,SMA,2,UP,SMA,64
16.98412445852729,DEMA,8,DOWN,SMA,2,DEMA,16,DOWN,TEMA,32
24.5154537229716,EMA,2,DOWN,SMA,4,SMA,8,UP,DEMA,4
13.720148387341581,SMA,2,UP,EMA,8,DEMA,32,DOWN,TEMA,8
13.616839935411349,SMA,2,UP_DOWN,DEMA,2,SMA,4,UP,DEMA,2
16.965529032728156,DEMA,4,UP,EMA,16,SMA,16,UP,TEMA,32
23.44840061293722,EMA,4,DOWN,SMA,8,DEMA,4,UP_DOWN,SMA,16
15.07715429284626,SMA,2,DOWN,DEMA,2,SMA,32,UP_DOWN,SMA,2
21.334274268982043,EMA,4,DOWN,SMA,8,TEMA,16,UP,DEMA,2
18.981743692789422,TEMA,2,DOWN,TEMA,8,TEMA,8,DOWN,SMA,4
14.832618097987151,DEMA,16,UP_DOWN,SMA,16,SMA,4,UP,EMA,32
15.429773389605572,EMA,8,DOWN,DEMA,16,SMA,8,UP,TEMA,8
16.530527448172677,SMA,8,UP_DOWN,EMA,8,SMA,4,UP,DEMA,4
12.741240496520234,SMA,4,UP_DOWN,SMA,2,SMA,4,UP,EMA,2
11.398048375595664,SMA,2,UP,TEMA,8,SMA,4,UP,DEMA,32
11.070206763988736,SMA,16,UP_DOWN,SMA,2,TEMA,8,UP,DEMA,16
16.795719353993718,TEMA,8,UP,EMA,2,TEMA,2,UP,DEMA,16
12.466169371830915,DEMA,4,UP,EMA,2,SMA,4,UP,TEMA,16
11.12994716033522,TEMA,8,UP,SMA,4,SMA,2,UP,EMA,32
20.7564563571203,EMA,4,DOWN,SMA,8,SMA,16,UP,TEMA,2
10.221934370039605,TEMA,4,UP,TEMA,2,SMA,16,UP_DOWN,SMA,32
16.036166751688967,TEMA,4,UP,DEMA,2,DEMA,16,DOWN,SMA,32
19.517256310728314,EMA,4,DOWN,DEMA,8,SMA,32,UP,SMA,64
14.62594273628423,EMA,4,DOWN,DEMA,8,DEMA,32,UP_DOWN,SMA,8
14.171152398227932,TEMA,4,UP_DOWN,SMA,16,SMA,32,UP,EMA,8
18.719306750350626,EMA,8,DOWN,TEMA,16,SMA,8,UP,EMA,2
13.199534370447012,SMA,16,UP,SMA,32,SMA,4,UP_DOWN,SMA,8
12.024825893120934,DEMA,16,UP,EMA,2,EMA,32,DOWN,SMA,8
16.844964647191944,EMA,2,DOWN,DEMA,8,EMA,32,UP_DOWN,SMA,2
13.000374564307606,SMA,8,DOWN,SMA,2,SMA,32,DOWN,SMA,4
13.239749722171183,TEMA,32,UP,DEMA,8,SMA,8,UP_DOWN,SMA,32
10.802119357620043,SMA,4,UP,TEMA,4,DEMA,16,DOWN,TEMA,4
14.667905696799465,SMA,2,UP_DOWN,DEMA,8,SMA,32,UP_DOWN,SMA,2
17.524511345042853,EMA,4,DOWN,SMA,4,TEMA,2,UP,DEMA,8
17.616350686206317,SMA,2,UP_DOWN,DEMA,2,SMA,32,UP,SMA,64
14.044728197838026,TEMA,2,UP,DEMA,4,SMA,32,DOWN,SMA,4
20.362736198868205,TEMA,4,DOWN,TEMA,8,TEMA,16,UP,DEMA,32
15.137546769456932,SMA,4,UP_DOWN,SMA,16,DEMA,2,DOWN,SMA,32
16.493740171336043,SMA,4,UP,SMA,8,TEMA,32,DOWN,TEMA,4
11.768982957658238,SMA,2,UP_DOWN,SMA,4,SMA,16,UP,SMA,32
16.55255267650236,SMA,2,UP,EMA,16,TEMA,4,DOWN,SMA,4
11.959323858491572,TEMA,4,UP_DOWN,SMA,4,SMA,64,UP_DOWN,SMA,8
19.80726114113409,DEMA,4,DOWN,TEMA,8,SMA,32,UP,DEMA,16
10.829851157882501,EMA,8,UP,SMA,32,SMA,64,UP,EMA,4
15.927928356579855,EMA,2,DOWN,TEMA,2,SMA,16,DOWN,SMA,4
14.995324669629568,SMA,8,UP_DOWN,TEMA,2,DEMA,2,DOWN,TEMA,16
10.618869272127569,SMA,4,UP,TEMA,4,DEMA,2,DOWN,TEMA,32
21.568335595558693,SMA,8,UP_DOWN,TEMA,16,TEMA,2,UP,DEMA,8
17.460809831940836,SMA,4,UP,TEMA,16,SMA,2,UP,SMA,64
12.075824114395374,EMA,4,UP_DOWN,SMA,16,DEMA,8,UP_DOWN,SMA,4
10.376612696111778,TEMA,4,UP,TEMA,2,SMA,32,UP,DEMA,32
13.768073477149585,TEMA,32,UP,DEMA,8,TEMA,16,UP,SMA,32
14.737606662422223,SMA,2,UP,SMA,16,TEMA,32,DOWN,TEMA,2
18.228015854239104,SMA,4,UP,TEMA,16,TEMA,32,UP_DOWN,SMA,16
11.765898629203406,SMA,4,UP,TEMA,4,DEMA,16,UP_DOWN,SMA,16
17.213879947928717,TEMA,4,UP_DOWN,SMA,4,DEMA,8,DOWN,SMA,32
14.949871850703971,EMA,4,DOWN,DEMA,16,DEMA,8,DOWN,TEMA,4
15.934834901667514,SMA,2,UP,EMA,8,DEMA,16,DOWN,TEMA,32
21.498651914701384,EMA,8,DOWN,DEMA,16,SMA,32,UP,TEMA,32
11.19839941054478,EMA,2,DOWN,DEMA,4,DEMA,2,DOWN,TEMA,4
16.44812702449299,TEMA,16,UP,EMA,16,TEMA,4,UP,DEMA,16
14.401587386487762,DEMA,2,UP,EMA,16,SMA,64,UP,EMA,8
16.795719353993718,TEMA,2,UP,EMA,8,TEMA,4,UP,DEMA,32
16.00389599443581,SMA,2,UP,EMA,8,SMA,2,UP,DEMA,32
19.190243705246587,SMA,2,UP,SMA,8,SMA,8,UP_DOWN,SMA,32
14.581766040546626,DEMA,4,UP,SMA,16,TEMA,2,DOWN,SMA,4
