3.625656250000000000e+04,3.539066796875000000e+04,3.485725000000000000e+04,0.000000000000000000e+00
3.539066796875000000e+04,3.485725000000000000e+04,3.454827343750000000e+04,0.000000000000000000e+00
3.485725000000000000e+04,3.454827343750000000e+04,3.433122265625000000e+04,0.000000000000000000e+00
3.454827343750000000e+04,3.433122265625000000e+04,3.432781640625000000e+04,0.000000000000000000e+00
3.433122265625000000e+04,3.432781640625000000e+04,3.425957421875000000e+04,1.000000000000000000e+00
3.432781640625000000e+04,3.425957421875000000e+04,3.432039453125000000e+04,1.000000000000000000e+00
3.425957421875000000e+04,3.432039453125000000e+04,3.462929687500000000e+04,1.000000000000000000e+00
3.432039453125000000e+04,3.462929687500000000e+04,3.482478515625000000e+04,0.000000000000000000e+00
3.462929687500000000e+04,3.482478515625000000e+04,3.477258593750000000e+04,0.000000000000000000e+00
3.482478515625000000e+04,3.477258593750000000e+04,3.469765234375000000e+04,0.000000000000000000e+00
3.477258593750000000e+04,3.469765234375000000e+04,3.448019140625000000e+04,1.000000000000000000e+00
3.469765234375000000e+04,3.448019140625000000e+04,3.455409765625000000e+04,1.000000000000000000e+00
3.448019140625000000e+04,3.455409765625000000e+04,3.499684375000000000e+04,1.000000000000000000e+00
3.455409765625000000e+04,3.499684375000000000e+04,3.529184765625000000e+04,1.000000000000000000e+00
3.499684375000000000e+04,3.529184765625000000e+04,3.581023437500000000e+04,1.000000000000000000e+00
3.529184765625000000e+04,3.581023437500000000e+04,3.637865625000000000e+04,1.000000000000000000e+00
3.581023437500000000e+04,3.637865625000000000e+04,3.694854296875000000e+04,1.000000000000000000e+00
3.637865625000000000e+04,3.694854296875000000e+04,3.763498046875000000e+04,1.000000000000000000e+00
3.694854296875000000e+04,3.763498046875000000e+04,3.819380468750000000e+04,1.000000000000000000e+00
3.763498046875000000e+04,3.819380468750000000e+04,3.853102343750000000e+04,1.000000000000000000e+00
3.819380468750000000e+04,3.853102343750000000e+04,3.866873828125000000e+04,1.000000000000000000e+00
3.853102343750000000e+04,3.866873828125000000e+04,3.880170703125000000e+04,0.000000000000000000e+00
3.866873828125000000e+04,3.880170703125000000e+04,3.847825390625000000e+04,0.000000000000000000e+00
3.880170703125000000e+04,3.847825390625000000e+04,3.808467968750000000e+04,0.000000000000000000e+00
3.847825390625000000e+04,3.808467968750000000e+04,3.773420312500000000e+04,0.000000000000000000e+00
3.808467968750000000e+04,3.773420312500000000e+04,3.731619921875000000e+04,0.000000000000000000e+00
3.773420312500000000e+04,3.731619921875000000e+04,3.699499218750000000e+04,0.000000000000000000e+00
3.731619921875000000e+04,3.699499218750000000e+04,3.686749218750000000e+04,0.000000000000000000e+00
3.699499218750000000e+04,3.686749218750000000e+04,3.674110546875000000e+04,0.000000000000000000e+00
3.686749218750000000e+04,3.674110546875000000e+04,3.652454687500000000e+04,1.000000000000000000e+00
3.674110546875000000e+04,3.652454687500000000e+04,3.657257812500000000e+04,1.000000000000000000e+00
3.652454687500000000e+04,3.657257812500000000e+04,3.669254687500000000e+04,0.000000000000000000e+00
3.657257812500000000e+04,3.669254687500000000e+04,3.644487890625000000e+04,0.000000000000000000e+00
3.669254687500000000e+04,3.644487890625000000e+04,3.628666015625000000e+04,0.000000000000000000e+00
3.644487890625000000e+04,3.628666015625000000e+04,3.618086328125000000e+04,0.000000000000000000e+00
3.628666015625000000e+04,3.618086328125000000e+04,3.592510156250000000e+04,0.000000000000000000e+00
3.618086328125000000e+04,3.592510156250000000e+04,3.572092968750000000e+04,0.000000000000000000e+00
3.592510156250000000e+04,3.572092968750000000e+04,3.556216015625000000e+04,1.000000000000000000e+00
3.572092968750000000e+04,3.556216015625000000e+04,3.557586328125000000e+04,1.000000000000000000e+00
3.556216015625000000e+04,3.557586328125000000e+04,3.560900000000000000e+04,1.000000000000000000e+00
3.557586328125000000e+04,3.560900000000000000e+04,3.581463671875000000e+04,1.000000000000000000e+00
3.560900000000000000e+04,3.581463671875000000e+04,3.590075781250000000e+04,1.000000000000000000e+00
3.581463671875000000e+04,3.590075781250000000e+04,3.601360546875000000e+04,1.000000000000000000e+00
3.590075781250000000e+04,3.601360546875000000e+04,3.611753125000000000e+04,1.000000000000000000e+00
3.601360546875000000e+04,3.611753125000000000e+04,3.628505468750000000e+04,1.000000000000000000e+00
3.611753125000000000e+04,3.628505468750000000e+04,3.655508593750000000e+04,1.000000000000000000e+00
3.628505468750000000e+04,3.655508593750000000e+04,3.670818359375000000e+04,0.000000000000000000e+00
3.655508593750000000e+04,3.670818359375000000e+04,3.668790234375000000e+04,0.000000000000000000e+00
3.670818359375000000e+04,3.668790234375000000e+04,3.662358984375000000e+04,0.000000000000000000e+00
3.668790234375000000e+04,3.662358984375000000e+04,3.651188671875000000e+04,0.000000000000000000e+00
3.662358984375000000e+04,3.651188671875000000e+04,3.639261718750000000e+04,0.000000000000000000e+00
3.651188671875000000e+04,3.639261718750000000e+04,3.613772656250000000e+04,0.000000000000000000e+00
3.639261718750000000e+04,3.613772656250000000e+04,3.576564453125000000e+04,0.000000000000000000e+00
3.613772656250000000e+04,3.576564453125000000e+04,3.550697656250000000e+04,0.000000000000000000e+00
3.576564453125000000e+04,3.550697656250000000e+04,3.527432812500000000e+04,0.000000000000000000e+00
3.550697656250000000e+04,3.527432812500000000e+04,3.506073828125000000e+04,0.000000000000000000e+00
3.527432812500000000e+04,3.506073828125000000e+04,3.490233593750000000e+04,0.000000000000000000e+00
3.506073828125000000e+04,3.490233593750000000e+04,3.454560156250000000e+04,0.000000000000000000e+00
3.490233593750000000e+04,3.454560156250000000e+04,3.400896875000000000e+04,0.000000000000000000e+00
3.454560156250000000e+04,3.400896875000000000e+04,3.376428125000000000e+04,0.000000000000000000e+00
3.400896875000000000e+04,3.376428125000000000e+04,3.334652734375000000e+04,0.000000000000000000e+00
3.376428125000000000e+04,3.334652734375000000e+04,3.281481250000000000e+04,0.000000000000000000e+00
3.334652734375000000e+04,3.281481250000000000e+04,3.223658789062500000e+04,0.000000000000000000e+00
3.281481250000000000e+04,3.223658789062500000e+04,3.187906250000000000e+04,0.000000000000000000e+00
3.223658789062500000e+04,3.187906250000000000e+04,3.160833203125000000e+04,1.000000000000000000e+00
3.187906250000000000e+04,3.160833203125000000e+04,3.178094335937500000e+04,1.000000000000000000e+00
3.160833203125000000e+04,3.178094335937500000e+04,3.197607812500000000e+04,0.000000000000000000e+00
3.178094335937500000e+04,3.197607812500000000e+04,3.196312304687500000e+04,1.000000000000000000e+00
3.197607812500000000e+04,3.196312304687500000e+04,3.222325390625000000e+04,1.000000000000000000e+00
3.196312304687500000e+04,3.222325390625000000e+04,3.231101562500000000e+04,1.000000000000000000e+00
3.222325390625000000e+04,3.231101562500000000e+04,3.244034570312500000e+04,1.000000000000000000e+00
3.231101562500000000e+04,3.244034570312500000e+04,3.252008593750000000e+04,0.000000000000000000e+00
3.244034570312500000e+04,3.252008593750000000e+04,3.247253320312500000e+04,0.000000000000000000e+00
3.252008593750000000e+04,3.247253320312500000e+04,3.233384960937500000e+04,0.000000000000000000e+00
3.247253320312500000e+04,3.233384960937500000e+04,3.231584570312500000e+04,1.000000000000000000e+00
3.233384960937500000e+04,3.231584570312500000e+04,3.237439062500000000e+04,0.000000000000000000e+00
3.231584570312500000e+04,3.237439062500000000e+04,3.225262500000000000e+04,0.000000000000000000e+00
3.237439062500000000e+04,3.225262500000000000e+04,3.221022460937500000e+04,1.000000000000000000e+00
3.225262500000000000e+04,3.221022460937500000e+04,3.225807421875000000e+04,1.000000000000000000e+00
3.221022460937500000e+04,3.225807421875000000e+04,3.241049804687500000e+04,1.000000000000000000e+00
3.225807421875000000e+04,3.241049804687500000e+04,3.256911718750000000e+04,1.000000000000000000e+00
3.241049804687500000e+04,3.256911718750000000e+04,3.265726953125000000e+04,1.000000000000000000e+00
3.256911718750000000e+04,3.265726953125000000e+04,3.286441406250000000e+04,1.000000000000000000e+00
3.265726953125000000e+04,3.286441406250000000e+04,3.293668359375000000e+04,1.000000000000000000e+00
3.286441406250000000e+04,3.293668359375000000e+04,3.297382812500000000e+04,1.000000000000000000e+00
3.293668359375000000e+04,3.297382812500000000e+04,3.300037500000000000e+04,0.000000000000000000e+00
3.297382812500000000e+04,3.300037500000000000e+04,3.292333984375000000e+04,0.000000000000000000e+00
3.300037500000000000e+04,3.292333984375000000e+04,3.270193554687500000e+04,0.000000000000000000e+00
3.292333984375000000e+04,3.270193554687500000e+04,3.250234570312500000e+04,0.000000000000000000e+00
3.270193554687500000e+04,3.250234570312500000e+04,3.238022851562500000e+04,0.000000000000000000e+00
3.250234570312500000e+04,3.238022851562500000e+04,3.213141210937500000e+04,0.000000000000000000e+00
3.238022851562500000e+04,3.213141210937500000e+04,3.193007617187500000e+04,0.000000000000000000e+00
3.213141210937500000e+04,3.193007617187500000e+04,3.186621679687500000e+04,0.000000000000000000e+00
3.193007617187500000e+04,3.186621679687500000e+04,3.175626562500000000e+04,0.000000000000000000e+00
3.186621679687500000e+04,3.175626562500000000e+04,3.159114062500000000e+04,0.000000000000000000e+00
3.175626562500000000e+04,3.159114062500000000e+04,3.145906445312500000e+04,0.000000000000000000e+00
3.159114062500000000e+04,3.145906445312500000e+04,3.128605468750000000e+04,0.000000000000000000e+00
3.145906445312500000e+04,3.128605468750000000e+04,3.118554296875000000e+04,0.000000000000000000e+00
3.128605468750000000e+04,3.118554296875000000e+04,3.102338867187500000e+04,0.000000000000000000e+00
3.118554296875000000e+04,3.102338867187500000e+04,3.097795312500000000e+04,1.000000000000000000e+00
3.102338867187500000e+04,3.097795312500000000e+04,3.100084765625000000e+04,1.000000000000000000e+00
3.097795312500000000e+04,3.100084765625000000e+04,3.124155468750000000e+04,1.000000000000000000e+00
3.100084765625000000e+04,3.124155468750000000e+04,3.162183593750000000e+04,1.000000000000000000e+00
3.124155468750000000e+04,3.162183593750000000e+04,3.199599218750000000e+04,1.000000000000000000e+00
3.162183593750000000e+04,3.199599218750000000e+04,3.223351757812500000e+04,1.000000000000000000e+00
3.199599218750000000e+04,3.223351757812500000e+04,3.293615234375000000e+04,1.000000000000000000e+00
3.223351757812500000e+04,3.293615234375000000e+04,3.368101171875000000e+04,1.000000000000000000e+00
3.293615234375000000e+04,3.368101171875000000e+04,3.404116015625000000e+04,1.000000000000000000e+00
3.368101171875000000e+04,3.404116015625000000e+04,3.433187500000000000e+04,1.000000000000000000e+00
3.404116015625000000e+04,3.433187500000000000e+04,3.442045312500000000e+04,1.000000000000000000e+00
3.433187500000000000e+04,3.442045312500000000e+04,3.450569921875000000e+04,0.000000000000000000e+00
3.442045312500000000e+04,3.450569921875000000e+04,3.449655078125000000e+04,1.000000000000000000e+00
3.450569921875000000e+04,3.449655078125000000e+04,3.473953125000000000e+04,0.000000000000000000e+00
3.449655078125000000e+04,3.473953125000000000e+04,3.439717968750000000e+04,0.000000000000000000e+00
3.473953125000000000e+04,3.439717968750000000e+04,3.403886328125000000e+04,0.000000000000000000e+00
3.439717968750000000e+04,3.403886328125000000e+04,3.399032031250000000e+04,0.000000000000000000e+00
3.403886328125000000e+04,3.399032031250000000e+04,3.390979296875000000e+04,1.000000000000000000e+00
3.399032031250000000e+04,3.390979296875000000e+04,3.394602343750000000e+04,0.000000000000000000e+00
3.390979296875000000e+04,3.394602343750000000e+04,3.379800781250000000e+04,0.000000000000000000e+00
3.394602343750000000e+04,3.379800781250000000e+04,3.369155859375000000e+04,0.000000000000000000e+00
3.379800781250000000e+04,3.369155859375000000e+04,3.355190625000000000e+04,0.000000000000000000e+00
3.369155859375000000e+04,3.355190625000000000e+04,3.346283984375000000e+04,0.000000000000000000e+00
3.355190625000000000e+04,3.346283984375000000e+04,3.340547656250000000e+04,1.000000000000000000e+00
3.346283984375000000e+04,3.340547656250000000e+04,3.343711328125000000e+04,0.000000000000000000e+00
3.340547656250000000e+04,3.343711328125000000e+04,3.338114062500000000e+04,1.000000000000000000e+00
3.343711328125000000e+04,3.338114062500000000e+04,3.341550000000000000e+04,1.000000000000000000e+00
3.338114062500000000e+04,3.341550000000000000e+04,3.349846484375000000e+04,1.000000000000000000e+00
3.341550000000000000e+04,3.349846484375000000e+04,3.359115625000000000e+04,1.000000000000000000e+00
3.349846484375000000e+04,3.359115625000000000e+04,3.373245312500000000e+04,1.000000000000000000e+00
3.359115625000000000e+04,3.373245312500000000e+04,3.387572656250000000e+04,1.000000000000000000e+00
3.373245312500000000e+04,3.387572656250000000e+04,3.398878906250000000e+04,1.000000000000000000e+00
3.387572656250000000e+04,3.398878906250000000e+04,3.418612890625000000e+04,1.000000000000000000e+00
3.398878906250000000e+04,3.418612890625000000e+04,3.447438671875000000e+04,1.000000000000000000e+00
3.418612890625000000e+04,3.447438671875000000e+04,3.479505468750000000e+04,1.000000000000000000e+00
3.447438671875000000e+04,3.479505468750000000e+04,3.514145312500000000e+04,1.000000000000000000e+00
3.479505468750000000e+04,3.514145312500000000e+04,3.544383984375000000e+04,1.000000000000000000e+00
3.514145312500000000e+04,3.544383984375000000e+04,3.577216796875000000e+04,1.000000000000000000e+00
3.544383984375000000e+04,3.577216796875000000e+04,3.603076171875000000e+04,1.000000000000000000e+00
3.577216796875000000e+04,3.603076171875000000e+04,3.639455859375000000e+04,1.000000000000000000e+00
3.603076171875000000e+04,3.639455859375000000e+04,3.661165234375000000e+04,1.000000000000000000e+00
3.639455859375000000e+04,3.661165234375000000e+04,3.690879687500000000e+04,1.000000000000000000e+00
3.661165234375000000e+04,3.690879687500000000e+04,3.702358203125000000e+04,1.000000000000000000e+00
3.690879687500000000e+04,3.702358203125000000e+04,3.705691796875000000e+04,1.000000000000000000e+00
3.702358203125000000e+04,3.705691796875000000e+04,3.724413671875000000e+04,1.000000000000000000e+00
3.705691796875000000e+04,3.724413671875000000e+04,3.725496875000000000e+04,1.000000000000000000e+00
3.724413671875000000e+04,3.725496875000000000e+04,3.732710937500000000e+04,1.000000000000000000e+00
3.725496875000000000e+04,3.732710937500000000e+04,3.733150000000000000e+04,1.000000000000000000e+00
3.732710937500000000e+04,3.733150000000000000e+04,3.735556640625000000e+04,1.000000000000000000e+00
3.733150000000000000e+04,3.735556640625000000e+04,3.737023828125000000e+04,1.000000000000000000e+00
3.735556640625000000e+04,3.737023828125000000e+04,3.740613281250000000e+04,1.000000000000000000e+00
3.737023828125000000e+04,3.740613281250000000e+04,3.762188671875000000e+04,1.000000000000000000e+00
3.740613281250000000e+04,3.762188671875000000e+04,3.786157812500000000e+04,1.000000000000000000e+00
3.762188671875000000e+04,3.786157812500000000e+04,3.816438671875000000e+04,1.000000000000000000e+00
3.786157812500000000e+04,3.816438671875000000e+04,3.851863281250000000e+04,1.000000000000000000e+00
3.816438671875000000e+04,3.851863281250000000e+04,3.891997656250000000e+04,1.000000000000000000e+00
3.851863281250000000e+04,3.891997656250000000e+04,3.923098828125000000e+04,1.000000000000000000e+00
3.891997656250000000e+04,3.923098828125000000e+04,3.938426171875000000e+04,1.000000000000000000e+00
3.923098828125000000e+04,3.938426171875000000e+04,3.953832812500000000e+04,1.000000000000000000e+00
3.938426171875000000e+04,3.953832812500000000e+04,3.963080078125000000e+04,0.000000000000000000e+00
3.953832812500000000e+04,3.963080078125000000e+04,3.958853125000000000e+04,0.000000000000000000e+00
3.963080078125000000e+04,3.958853125000000000e+04,3.940878125000000000e+04,0.000000000000000000e+00
3.958853125000000000e+04,3.940878125000000000e+04,3.914003125000000000e+04,0.000000000000000000e+00
3.940878125000000000e+04,3.914003125000000000e+04,3.888140234375000000e+04,0.000000000000000000e+00
3.914003125000000000e+04,3.888140234375000000e+04,3.861848437500000000e+04,1.000000000000000000e+00
3.888140234375000000e+04,3.861848437500000000e+04,3.862885937500000000e+04,1.000000000000000000e+00
3.861848437500000000e+04,3.862885937500000000e+04,3.870156250000000000e+04,1.000000000000000000e+00
3.862885937500000000e+04,3.870156250000000000e+04,3.928735156250000000e+04,1.000000000000000000e+00
3.870156250000000000e+04,3.928735156250000000e+04,3.978801953125000000e+04,1.000000000000000000e+00
3.928735156250000000e+04,3.978801953125000000e+04,4.084473828125000000e+04,1.000000000000000000e+00
3.978801953125000000e+04,4.084473828125000000e+04,4.191342968750000000e+04,1.000000000000000000e+00
4.084473828125000000e+04,4.191342968750000000e+04,4.300214062500000000e+04,1.000000000000000000e+00
4.191342968750000000e+04,4.300214062500000000e+04,4.404025000000000000e+04,1.000000000000000000e+00
4.300214062500000000e+04,4.404025000000000000e+04,4.497821093750000000e+04,1.000000000000000000e+00
4.404025000000000000e+04,4.497821093750000000e+04,4.593284765625000000e+04,1.000000000000000000e+00
4.497821093750000000e+04,4.593284765625000000e+04,4.627085937500000000e+04,1.000000000000000000e+00
4.593284765625000000e+04,4.627085937500000000e+04,4.666700000000000000e+04,1.000000000000000000e+00
4.627085937500000000e+04,4.666700000000000000e+04,4.669060156250000000e+04,0.000000000000000000e+00
4.666700000000000000e+04,4.669060156250000000e+04,4.668898437500000000e+04,0.000000000000000000e+00
4.669060156250000000e+04,4.668898437500000000e+04,4.629493750000000000e+04,0.000000000000000000e+00
4.668898437500000000e+04,4.629493750000000000e+04,4.614607812500000000e+04,0.000000000000000000e+00
4.629493750000000000e+04,4.614607812500000000e+04,4.590032421875000000e+04,0.000000000000000000e+00
4.614607812500000000e+04,4.590032421875000000e+04,4.559055859375000000e+04,0.000000000000000000e+00
4.590032421875000000e+04,4.559055859375000000e+04,4.537550781250000000e+04,0.000000000000000000e+00
4.559055859375000000e+04,4.537550781250000000e+04,4.535556250000000000e+04,1.000000000000000000e+00
4.537550781250000000e+04,4.535556250000000000e+04,4.553020703125000000e+04,1.000000000000000000e+00
4.535556250000000000e+04,4.553020703125000000e+04,4.567614062500000000e+04,1.000000000000000000e+00
4.553020703125000000e+04,4.567614062500000000e+04,4.612819921875000000e+04,1.000000000000000000e+00
4.567614062500000000e+04,4.612819921875000000e+04,4.642785546875000000e+04,1.000000000000000000e+00
4.612819921875000000e+04,4.642785546875000000e+04,4.674176171875000000e+04,1.000000000000000000e+00
4.642785546875000000e+04,4.674176171875000000e+04,4.711430468750000000e+04,1.000000000000000000e+00
4.674176171875000000e+04,4.711430468750000000e+04,4.740443359375000000e+04,1.000000000000000000e+00
4.711430468750000000e+04,4.740443359375000000e+04,4.755586718750000000e+04,0.000000000000000000e+00
4.740443359375000000e+04,4.755586718750000000e+04,4.747171093750000000e+04,1.000000000000000000e+00
4.755586718750000000e+04,4.747171093750000000e+04,4.748110937500000000e+04,0.000000000000000000e+00
4.747171093750000000e+04,4.748110937500000000e+04,4.735938671875000000e+04,0.000000000000000000e+00
4.748110937500000000e+04,4.735938671875000000e+04,4.723462109375000000e+04,0.000000000000000000e+00
4.735938671875000000e+04,4.723462109375000000e+04,4.720426953125000000e+04,0.000000000000000000e+00
4.723462109375000000e+04,4.720426953125000000e+04,4.711773828125000000e+04,1.000000000000000000e+00
4.720426953125000000e+04,4.711773828125000000e+04,4.713431640625000000e+04,0.000000000000000000e+00
4.711773828125000000e+04,4.713431640625000000e+04,4.713360156250000000e+04,1.000000000000000000e+00
4.713431640625000000e+04,4.713360156250000000e+04,4.731329687500000000e+04,1.000000000000000000e+00
4.713360156250000000e+04,4.731329687500000000e+04,4.746653906250000000e+04,1.000000000000000000e+00
4.731329687500000000e+04,4.746653906250000000e+04,4.765972265625000000e+04,1.000000000000000000e+00
4.746653906250000000e+04,4.765972265625000000e+04,4.792274609375000000e+04,1.000000000000000000e+00
4.765972265625000000e+04,4.792274609375000000e+04,4.811046875000000000e+04,1.000000000000000000e+00
4.792274609375000000e+04,4.811046875000000000e+04,4.814173828125000000e+04,1.000000000000000000e+00
4.811046875000000000e+04,4.814173828125000000e+04,4.815591015625000000e+04,1.000000000000000000e+00
4.814173828125000000e+04,4.815591015625000000e+04,4.822283984375000000e+04,0.000000000000000000e+00
4.815591015625000000e+04,4.822283984375000000e+04,4.812454687500000000e+04,0.000000000000000000e+00
4.822283984375000000e+04,4.812454687500000000e+04,4.807481640625000000e+04,0.000000000000000000e+00
4.812454687500000000e+04,4.807481640625000000e+04,4.799605468750000000e+04,1.000000000000000000e+00
4.807481640625000000e+04,4.799605468750000000e+04,4.811238671875000000e+04,1.000000000000000000e+00
4.799605468750000000e+04,4.811238671875000000e+04,4.818559375000000000e+04,1.000000000000000000e+00
4.811238671875000000e+04,4.818559375000000000e+04,4.840999218750000000e+04,1.000000000000000000e+00
4.818559375000000000e+04,4.840999218750000000e+04,4.862122265625000000e+04,1.000000000000000000e+00
4.840999218750000000e+04,4.862122265625000000e+04,4.871306250000000000e+04,1.000000000000000000e+00
4.862122265625000000e+04,4.871306250000000000e+04,4.886239062500000000e+04,1.000000000000000000e+00
4.871306250000000000e+04,4.886239062500000000e+04,4.898739843750000000e+04,1.000000000000000000e+00
4.886239062500000000e+04,4.898739843750000000e+04,4.938756250000000000e+04,1.000000000000000000e+00
4.898739843750000000e+04,4.938756250000000000e+04,4.959373828125000000e+04,1.000000000000000000e+00
4.938756250000000000e+04,4.959373828125000000e+04,4.984455468750000000e+04,1.000000000000000000e+00
4.959373828125000000e+04,4.984455468750000000e+04,5.024791406250000000e+04,1.000000000000000000e+00
4.984455468750000000e+04,5.024791406250000000e+04,5.064326171875000000e+04,1.000000000000000000e+00
5.024791406250000000e+04,5.064326171875000000e+04,5.108016796875000000e+04,1.000000000000000000e+00
5.064326171875000000e+04,5.108016796875000000e+04,5.142623437500000000e+04,1.000000000000000000e+00
5.108016796875000000e+04,5.142623437500000000e+04,5.164082031250000000e+04,1.000000000000000000e+00
5.142623437500000000e+04,5.164082031250000000e+04,5.169992968750000000e+04,1.000000000000000000e+00
5.164082031250000000e+04,5.169992968750000000e+04,5.176075000000000000e+04,1.000000000000000000e+00
5.169992968750000000e+04,5.176075000000000000e+04,5.180857812500000000e+04,0.000000000000000000e+00
5.176075000000000000e+04,5.180857812500000000e+04,5.169641015625000000e+04,0.000000000000000000e+00
5.180857812500000000e+04,5.169641015625000000e+04,5.164733203125000000e+04,1.000000000000000000e+00
5.169641015625000000e+04,5.164733203125000000e+04,5.173200000000000000e+04,1.000000000000000000e+00
5.164733203125000000e+04,5.173200000000000000e+04,5.197715625000000000e+04,1.000000000000000000e+00
5.173200000000000000e+04,5.197715625000000000e+04,5.242914843750000000e+04,1.000000000000000000e+00
5.197715625000000000e+04,5.242914843750000000e+04,5.296923437500000000e+04,1.000000000000000000e+00
