Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
10.261002837428236,DEMA,2,DOWN,RSL,4,SMA,2,UP,DEMA,16
17.910563942497888,DEMA,8,DOWN,SMA,4,SMA,4,DOWN,SPL,2
11.275405387443598,DEMA,16,DOWN,RSL,2,SMA,2,UP,DEMA,2
13.137590096078199,SMA,8,DOWN,RSL,4,SMA,2,UP,EMA,2
13.137590096078199,SMA,8,DOWN,RSL,4,SMA,2,UP,EMA,4
10.514397753525259,EMA,8,DOWN,RSL,4,SMA,4,UP,DEMA,8
10.316824603775657,EMA,8,DOWN,RSL,4,TEMA,4,UP,EMA,2
10.063882696813366,EMA,4,DOWN,RSL,4,SMA,2,UP,EMA,32
10.130594553845157,EMA,16,DOWN,SMA,4,TEMA,32,DOWN,SPL,2
19.62606137301144,TEMA,32,DOWN,RSL,4,SMA,4,UP,RSL,2
10.063882696813366,EMA,2,DOWN,RSL,4,SMA,2,UP,TEMA,32
11.91070376682778,SMA,32,DOWN,SPL,2,SMA,32,DOWN,SPL,8
10.063882696813366,DEMA,8,DOWN,RSL,4,SMA,2,UP,EMA,32
10.261002837428236,SMA,16,DOWN,RSL,4,SMA,2,UP,DEMA,4
10.261002837428236,EMA,16,DOWN,SMA,8,SMA,4,DOWN,SPL,2
10.063882696813366,EMA,16,DOWN,RSL,4,SMA,2,UP,TEMA,32
10.261002837428236,DEMA,4,DOWN,RSL,4,SMA,2,UP,EMA,2
10.261002837428236,EMA,16,DOWN,RSL,4,SMA,2,UP,EMA,8
25.31167350678797,TEMA,4,DOWN,RSL,4,SMA,2,UP,SMA,4
10.261002837428236,SMA,16,DOWN,RSL,4,SMA,2,UP,EMA,8
14.713905815386738,DEMA,2,DOWN,SMA,4,SMA,4,UP,SPL,2
10.674263262270031,DEMA,4,DOWN,SMA,4,SMA,8,DOWN,SPL,4
11.881402169449828,SMA,8,DOWN,RSL,4,DEMA,8,UP,EMA,8
11.268037975941482,SMA,16,DOWN,RSL,4,SMA,4,UP,RSL,2
11.91070376682778,SMA,32,DOWN,SPL,4,SMA,32,DOWN,SPL,8
11.28553781555992,SMA,8,DOWN,RSL,4,DEMA,8,UP,EMA,4
11.835383936895838,DEMA,32,DOWN,SMA,4,SMA,4,UP,SPL,2
10.425833378434632,EMA,8,DOWN,RSL,4,TEMA,2,UP,EMA,8
11.479193164688965,EMA,2,DOWN,RSL,2,SMA,2,UP,EMA,4
11.275405387443598,DEMA,16,DOWN,RSL,2,SMA,2,UP,DEMA,4
10.261002837428236,DEMA,8,DOWN,RSL,4,SMA,2,UP,DEMA,16
10.11242656778309,TEMA,2,DOWN,SPL,4,SMA,2,UP,SMA,16
11.572441735654095,EMA,4,DOWN,RSL,2,SMA,2,UP,EMA,2
10.541614978552829,DEMA,4,DOWN,RSL,2,SMA,2,UP,DEMA,8
11.514648813574794,EMA,2,DOWN,SMA,4,SMA,4,DOWN,SPL,2
31.333643347788467,SMA,8,DOWN,RSL,4,SMA,2,UP,SMA,4
10.425833378434632,SMA,8,DOWN,RSL,4,TEMA,4,UP,EMA,8
10.172641528751143,EMA,2,DOWN,RSL,4,TEMA,32,UP,EMA,32
11.800454593936436,TEMA,2,DOWN,RSL,2,SMA,8,DOWN,SPL,4
15.516955329315152,SMA,8,DOWN,RSL,4,TEMA,4,UP,SMA,8
10.55055949343813,SMA,32,DOWN,SPL,2,SMA,4,UP,SMA,16
10.261002837428236,EMA,16,DOWN,RSL,4,SMA,2,UP,DEMA,8
10.145922000460743,SMA,8,DOWN,RSL,4,SMA,2,UP,DEMA,16
10.261002837428236,EMA,8,DOWN,SMA,8,SMA,4,DOWN,SPL,2
10.261002837428236,DEMA,4,DOWN,RSL,4,SMA,2,UP,DEMA,4
12.440519436383383,SMA,8,DOWN,TEMA,32,SMA,16,DOWN,SPL,4
10.261002837428236,SMA,16,DOWN,RSL,4,SMA,2,UP,DEMA,8
25.31167350678797,TEMA,16,DOWN,RSL,4,SMA,2,UP,SMA,4
12.805672704042323,DEMA,16,DOWN,SMA,4,SMA,4,UP,SPL,2
12.475427604029178,DEMA,4,DOWN,SMA,4,SMA,4,UP,RSL,2
12.731752725163801,EMA,8,DOWN,RSL,4,SMA,2,UP,EMA,8
15.516955329315152,SMA,8,DOWN,RSL,4,TEMA,2,UP,SMA,8
10.94423170017808,TEMA,16,DOWN,SPL,2,SMA,2,UP,SMA,16
10.261002837428236,EMA,16,DOWN,RSL,4,SMA,2,UP,DEMA,4
13.591834125225589,SMA,8,DOWN,RSL,4,SMA,4,UP,EMA,8
10.172641528751143,DEMA,2,DOWN,RSL,4,TEMA,32,UP,EMA,32
10.673048550849074,DEMA,8,DOWN,SMA,4,SMA,4,UP,RSL,2
25.31167350678797,TEMA,8,DOWN,RSL,4,SMA,2,UP,SMA,4
