Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
11.259825740951442,SMA,32,DOWN,SMA,2,SMA,8,DOWN,SPL,2
11.931075739022518,DEMA,16,DOWN,RSL,8,SMA,8,DOWN,SPL,2
10.0815776419728,EMA,2,DOWN,SMA,32,SMA,8,DOWN,SPL,4
11.056261759540263,DEMA,4,DOWN,SMA,4,SMA,8,DOWN,SPL,2
10.003199270994472,SMA,32,DOWN,SMA,4,SMA,4,DOWN,SPL,2
11.779220347898232,DEMA,2,DOWN,RSL,4,SMA,8,DOWN,SPL,4
11.627642798824567,DEMA,8,DOWN,TEMA,4,SMA,8,DOWN,SPL,4
12.139808188467129,DEMA,2,DOWN,TEMA,8,SMA,8,DOWN,SPL,4
11.924374057031969,DEMA,4,DOWN,RSL,4,SMA,8,DOWN,SPL,4
11.931075739022518,DEMA,4,DOWN,RSL,8,SMA,8,DOWN,SPL,2
10.895734035121023,SMA,8,DOWN,RSL,2,SMA,4,UP,SMA,8
10.806527160286137,DEMA,32,DOWN,RSL,8,SMA,8,DOWN,SPL,2
11.169308756377262,SMA,32,DOWN,SMA,4,SMA,8,DOWN,SPL,2
10.279589007729655,DEMA,8,DOWN,RSL,4,SMA,8,DOWN,SPL,4
12.110467560279318,DEMA,8,DOWN,TEMA,8,SMA,8,DOWN,SPL,4
13.000703773905286,SMA,32,DOWN,RSL,2,SMA,4,UP,SMA,8
10.965910387285206,DEMA,32,DOWN,SMA,4,SMA,8,DOWN,SPL,2
11.056261759540263,DEMA,2,DOWN,SMA,4,SMA,8,DOWN,SPL,2
12.563887215367913,SMA,32,DOWN,RSL,4,SMA,4,UP,SMA,8
11.298934019053817,DEMA,16,DOWN,RSL,4,SMA,8,DOWN,SPL,2
11.056261759540263,DEMA,8,DOWN,SMA,4,SMA,8,DOWN,SPL,2
10.079737861829457,DEMA,2,DOWN,RSL,2,SMA,8,DOWN,SPL,2
11.627642798824567,DEMA,8,DOWN,TEMA,2,SMA,8,DOWN,SPL,4
10.806527160286137,SMA,16,DOWN,RSL,8,SMA,8,DOWN,SPL,2
10.079737861829457,DEMA,4,DOWN,RSL,2,SMA,8,DOWN,SPL,2
13.687062987304074,DEMA,4,DOWN,TEMA,2,SMA,8,DOWN,SPL,4
10.834572095692877,DEMA,4,DOWN,RSL,4,SMA,4,UP,SMA,8
10.25984080462456,DEMA,32,DOWN,RSL,2,SMA,8,DOWN,SPL,2
11.89872781181775,TEMA,2,DOWN,RSL,4,SMA,8,DOWN,SPL,4
13.687062987304074,DEMA,2,DOWN,TEMA,4,SMA,8,DOWN,SPL,4
13.687062987304074,DEMA,4,DOWN,TEMA,4,SMA,8,DOWN,SPL,4
10.422795332987562,TEMA,8,DOWN,RSL,4,SMA,8,DOWN,SPL,4
12.955137931719932,SMA,8,DOWN,RSL,2,SMA,2,UP,SMA,8
11.056261759540263,DEMA,16,DOWN,SMA,4,SMA,8,DOWN,SPL,2
11.931075739022518,DEMA,8,DOWN,RSL,8,SMA,8,DOWN,SPL,2
13.502802716601025,SMA,8,DOWN,RSL,2,SMA,4,UP,RSL,2
10.275102904908806,DEMA,16,DOWN,RSL,2,SMA,8,DOWN,SPL,4
11.5833236517594,SMA,8,DOWN,SMA,4,SMA,8,DOWN,SPL,2
10.46194496181785,SMA,32,DOWN,RSL,2,SMA,8,DOWN,SPL,2
15.579512011732078,DEMA,2,DOWN,TEMA,2,SMA,8,DOWN,SPL,4
10.0815776419728,EMA,4,DOWN,SMA,32,SMA,8,DOWN,SPL,4
11.89872781181775,TEMA,4,DOWN,RSL,4,SMA,8,DOWN,SPL,4
11.298934019053817,DEMA,32,DOWN,RSL,4,SMA,8,DOWN,SPL,2
13.042421119084935,TEMA,2,DOWN,SMA,8,SMA,8,DOWN,SPL,4
12.139808188467129,DEMA,4,DOWN,TEMA,8,SMA,8,DOWN,SPL,4
10.676898072909054,DEMA,2,DOWN,RSL,4,SMA,4,UP,SMA,8
11.931075739022518,DEMA,2,DOWN,RSL,8,SMA,8,DOWN,SPL,2
