Profit (%),Buy_1,Buy_value_1,Buy_trend,Buy_2,Buy_value_2,Sell_1,Sell_value_1,Sell_trend,Sell_2,Sell_value_2
10.935865575154551,TEMA,16,UP,EMA,2,SMA,32,UP,RSL,4
14.452277852320861,EMA,4,DOWN,DEMA,16,TEMA,2,UP,RSL,2
10.629156625674469,DEMA,2,DOWN,RSL,2,DEMA,16,UP,RSL,4
19.025278800892806,SMA,16,DOWN,RSL,4,TEMA,16,UP,RSL,2
10.82399540520862,DEMA,8,UP,SPL,4,DEMA,8,UP,RSL,2
11.349916373166721,SMA,8,UP,EMA,16,TEMA,32,DOWN,RSL,2
15.873326063196487,TEMA,16,DOWN,TEMA,4,TEMA,2,DOWN,RSL,2
11.836422152746763,DEMA,16,DOWN,RSL,4,EMA,32,DOWN,TEMA,2
12.585702209364541,SMA,16,DOWN,DEMA,16,EMA,4,UP,RSL,16
11.736505524127665,TEMA,4,UP,EMA,16,EMA,16,DOWN,SPL,4
10.672851786918116,DEMA,4,UP,SPL,4,SMA,16,DOWN,SPL,4
19.095868484666,DEMA,4,DOWN,SMA,16,DEMA,8,UP,RSL,4
13.257698166279724,SMA,2,UP,DEMA,16,TEMA,32,DOWN,RSL,2
17.15847259541711,EMA,4,DOWN,TEMA,2,TEMA,16,DOWN,RSL,8
21.335566256710024,EMA,8,DOWN,RSL,2,TEMA,32,DOWN,RSL,4
14.18174315093107,SMA,8,UP,SPL,2,TEMA,8,UP,SMA,8
13.295715477911529,EMA,4,DOWN,RSL,4,DEMA,32,DOWN,TEMA,2
11.649709797674078,TEMA,8,DOWN,RSL,2,SMA,32,UP,SPL,4
12.667050793845775,TEMA,2,DOWN,RSL,4,SMA,32,UP,SPL,8
14.712117512686348,EMA,8,DOWN,RSL,4,EMA,4,UP,SPL,4
12.804489987914039,SMA,16,DOWN,TEMA,8,EMA,8,UP,SPL,16
13.09810889429778,TEMA,32,DOWN,SMA,4,TEMA,16,UP,RSL,8
17.468048572651213,SMA,16,DOWN,DEMA,4,TEMA,2,DOWN,RSL,8
16.869601933266495,TEMA,16,UP,SPL,2,SMA,8,DOWN,RSL,2
12.48726507612399,TEMA,4,UP,SPL,4,TEMA,32,DOWN,SPL,4
18.10423638527415,SMA,16,DOWN,DEMA,2,DEMA,8,UP,SPL,4
16.63118436866266,SMA,4,DOWN,SMA,2,DEMA,4,UP,SPL,4
13.840734264553731,TEMA,32,UP,SPL,2,SMA,16,DOWN,SMA,2
10.017083172783842,SMA,16,DOWN,SMA,2,EMA,2,UP,RSL,16
12.314593904064154,TEMA,32,UP,SMA,32,TEMA,4,UP,RSL,16
11.836422152746763,EMA,16,DOWN,RSL,4,EMA,8,DOWN,TEMA,4
10.619790881734133,SMA,8,UP,SPL,4,DEMA,4,DOWN,TEMA,16
15.640043159514335,DEMA,8,DOWN,TEMA,4,TEMA,16,DOWN,RSL,4
11.312544025172315,EMA,2,UP,SMA,32,EMA,2,DOWN,SPL,4
15.983031820783367,EMA,2,DOWN,TEMA,8,TEMA,2,DOWN,SPL,8
14.021996990647366,DEMA,16,UP,RSL,2,EMA,4,DOWN,SPL,4
12.196906843773021,TEMA,16,UP,EMA,16,DEMA,16,UP,SPL,4
11.724422478197596,DEMA,4,UP,EMA,4,TEMA,16,DOWN,RSL,8
14.092242423805402,SMA,8,UP,DEMA,4,TEMA,4,DOWN,RSL,2
14.992106013230455,DEMA,16,UP,RSL,2,DEMA,4,DOWN,SPL,2
10.999081984677986,TEMA,16,DOWN,SPL,2,EMA,16,DOWN,SMA,8
11.664763662425273,DEMA,2,DOWN,TEMA,32,EMA,8,DOWN,SPL,8
20.990511789117605,TEMA,8,DOWN,SPL,4,SMA,32,UP,EMA,32
17.39469918321076,DEMA,4,DOWN,SMA,8,SMA,4,UP,SPL,2
16.903711495819167,TEMA,4,DOWN,SPL,2,SMA,32,UP,TEMA,4
12.196906843773021,DEMA,32,UP,EMA,8,DEMA,2,UP,SPL,8
12.590892753178878,DEMA,4,DOWN,RSL,4,DEMA,32,UP,RSL,4
10.981788560679945,SMA,8,UP,DEMA,8,EMA,32,UP,RSL,16
23.88071168077532,EMA,16,DOWN,RSL,4,TEMA,2,UP,RSL,16
10.796862165797805,TEMA,8,UP,EMA,8,EMA,8,UP,RSL,8
16.719401290499633,EMA,2,DOWN,RSL,2,SMA,2,UP,EMA,2
14.813890289165656,EMA,2,DOWN,TEMA,4,EMA,16,UP,SPL,4
17.797049922383138,DEMA,8,DOWN,TEMA,2,DEMA,2,UP,SPL,8
17.10372082248415,DEMA,4,DOWN,RSL,4,SMA,4,UP,SPL,2
12.09748916390241,DEMA,16,DOWN,SPL,4,SMA,32,UP,SPL,4
13.985097146139893,DEMA,2,DOWN,TEMA,2,SMA,32,UP,SPL,4
12.404943436618183,DEMA,2,UP,EMA,4,DEMA,2,UP,SPL,8
11.526879408085847,TEMA,16,UP,EMA,16,EMA,32,DOWN,SPL,4
14.432958648755772,TEMA,4,DOWN,RSL,4,DEMA,2,UP,SPL,8
16.276055359163195,TEMA,32,DOWN,RSL,2,TEMA,2,UP,SMA,8
12.404943436618183,TEMA,8,UP,DEMA,16,DEMA,32,UP,SPL,4
11.062927617630976,SMA,8,UP,TEMA,32,EMA,16,DOWN,SPL,4
15.746054203133554,DEMA,8,UP,SPL,4,TEMA,2,UP,SPL,2
12.968087942326576,TEMA,32,UP,SPL,2,TEMA,8,DOWN,RSL,2
12.470190767608031,DEMA,16,DOWN,SPL,4,DEMA,2,DOWN,SMA,8
18.435689404005302,DEMA,4,DOWN,SMA,8,TEMA,8,DOWN,RSL,2
12.004384882323748,DEMA,2,DOWN,TEMA,2,EMA,32,UP,SPL,4
10.10195317905999,TEMA,32,DOWN,RSL,16,SMA,2,UP,EMA,2
13.791576569994845,TEMA,2,UP,SMA,16,SMA,16,UP,SPL,2
22.259185470556588,SMA,2,UP,EMA,4,TEMA,2,DOWN,RSL,8
12.32405690531752,TEMA,2,UP,SPL,4,SMA,8,UP,DEMA,4
12.976894867523313,SMA,4,UP,DEMA,16,DEMA,16,UP,SPL,4
13.169634604690259,DEMA,8,DOWN,RSL,2,EMA,4,UP,RSL,2
15.416104063459343,SMA,4,UP,DEMA,4,DEMA,16,UP,SPL,8
13.410520753624013,SMA,8,DOWN,TEMA,4,TEMA,32,DOWN,SPL,4
16.875369471597736,EMA,16,DOWN,SMA,4,DEMA,16,UP,SPL,8
15.756047897139126,DEMA,8,DOWN,TEMA,32,TEMA,8,UP,RSL,2
10.135921404772077,DEMA,4,UP,SMA,32,TEMA,2,DOWN,SPL,8
14.365781031276228,SMA,8,DOWN,DEMA,4,TEMA,32,UP,RSL,8
12.804489987914039,SMA,16,DOWN,TEMA,8,EMA,8,UP,SPL,2
13.09810889429778,TEMA,32,DOWN,SMA,16,DEMA,8,UP,RSL,8
11.272835639449426,TEMA,16,UP,SPL,2,SMA,16,UP,TEMA,8
16.58023733618309,TEMA,2,DOWN,SPL,2,DEMA,8,UP,SPL,2
12.909681527644267,SMA,4,UP,TEMA,32,EMA,8,DOWN,SPL,16
10.02787272616051,TEMA,2,UP,DEMA,8,DEMA,4,UP,RSL,2
13.498323657897274,SMA,16,UP,EMA,16,SMA,16,DOWN,SPL,2
10.675360053628793,TEMA,4,UP,SPL,4,SMA,16,UP,RSL,4
17.026499128895793,TEMA,8,DOWN,SMA,2,EMA,8,UP,SPL,4
12.63760996517837,EMA,8,DOWN,SPL,2,SMA,16,UP,EMA,8
11.730692869574682,DEMA,2,UP,SPL,8,DEMA,32,DOWN,SPL,2
21.44738998551989,TEMA,8,DOWN,SPL,2,SMA,4,UP,SPL,2
16.286229348954905,DEMA,8,DOWN,SMA,16,DEMA,16,UP,SPL,4
11.733146105463803,TEMA,32,UP,SPL,4,SMA,8,UP,SPL,2
13.780015977649427,DEMA,8,DOWN,DEMA,4,EMA,32,DOWN,SPL,16
15.179357253792745,DEMA,2,DOWN,TEMA,2,TEMA,4,DOWN,RSL,4
14.021996990647366,TEMA,2,DOWN,RSL,4,EMA,2,DOWN,SPL,4
19.114777675222072,EMA,16,DOWN,TEMA,32,TEMA,32,UP,RSL,16
12.440257315982109,SMA,8,DOWN,DEMA,4,DEMA,2,UP,RSL,16
10.441071586442149,SMA,8,DOWN,RSL,2,TEMA,16,UP,RSL,8
14.5476448532428,EMA,8,DOWN,RSL,2,DEMA,8,DOWN,RSL,16
18.86067304125855,TEMA,2,DOWN,SMA,2,DEMA,2,UP,RSL,4
14.365781031276228,EMA,2,DOWN,DEMA,4,TEMA,32,UP,RSL,8
14.057327715320639,DEMA,16,UP,EMA,4,TEMA,2,UP,RSL,16
11.98422908447732,TEMA,8,UP,SMA,32,EMA,4,DOWN,SPL,16
16.18196445920303,EMA,4,DOWN,RSL,4,DEMA,32,UP,RSL,4
10.469572869171657,TEMA,16,DOWN,SPL,2,EMA,2,DOWN,SPL,8
14.587364725813018,EMA,4,DOWN,SPL,4,TEMA,8,DOWN,SMA,8
10.247819497478048,TEMA,8,UP,DEMA,4,DEMA,8,UP,RSL,8
11.890575229998973,DEMA,16,UP,DEMA,2,EMA,16,DOWN,SPL,4
18.93420004154767,SMA,8,DOWN,TEMA,16,TEMA,2,UP,SPL,2
10.329765362693024,SMA,16,DOWN,RSL,2,TEMA,4,UP,SPL,2
10.870733693388232,TEMA,16,DOWN,SPL,2,EMA,8,DOWN,SMA,4
14.692410353797996,TEMA,4,UP,SMA,2,DEMA,16,DOWN,SPL,2
15.647446767318272,DEMA,8,DOWN,SMA,16,EMA,16,DOWN,SPL,4
15.819716354255277,TEMA,2,DOWN,SMA,4,DEMA,4,DOWN,RSL,16
18.758356486715584,SMA,2,UP,EMA,16,SMA,8,DOWN,SPL,2
11.616637925152716,DEMA,16,DOWN,SPL,2,SMA,32,UP,RSL,8
14.722292884290638,SMA,16,DOWN,EMA,8,TEMA,8,DOWN,SPL,8
20.606601552838697,EMA,32,DOWN,RSL,2,SMA,16,UP,RSL,8
11.691449377663957,TEMA,32,UP,DEMA,4,SMA,16,UP,RSL,2
10.80775771499384,SMA,16,UP,RSL,2,EMA,8,UP,SPL,2
20.799110949895706,SMA,8,DOWN,RSL,2,TEMA,16,DOWN,RSL,4
13.325966693079195,SMA,4,UP,TEMA,32,DEMA,16,UP,SPL,4
11.172690147695931,TEMA,32,UP,SPL,2,SMA,4,UP,EMA,8
12.804489987914039,SMA,16,DOWN,DEMA,4,EMA,32,UP,SPL,8
11.836422152746763,EMA,8,DOWN,RSL,4,EMA,2,DOWN,TEMA,16
12.97736014887063,TEMA,8,UP,SMA,32,DEMA,4,DOWN,SPL,2
11.304539260306953,SMA,2,UP,EMA,4,EMA,2,UP,RSL,16
10.154127704859874,TEMA,8,DOWN,RSL,4,TEMA,32,DOWN,SPL,2
18.05822505874704,EMA,2,DOWN,DEMA,8,TEMA,8,UP,RSL,16
14.678474239361762,TEMA,2,DOWN,SPL,2,TEMA,16,DOWN,RSL,2
11.181735276126233,TEMA,32,DOWN,SMA,16,EMA,16,UP,SPL,16
12.347982087143137,SMA,8,UP,SPL,4,DEMA,8,UP,RSL,8
16.18196445920303,EMA,16,DOWN,RSL,4,DEMA,4,DOWN,SMA,8
12.482178310166375,DEMA,8,DOWN,RSL,4,TEMA,2,UP,SMA,8
17.943573361015183,SMA,2,UP,EMA,2,SMA,8,DOWN,SPL,2
10.38338144458099,TEMA,16,UP,EMA,4,DEMA,8,UP,SPL,4
10.186398889298772,SMA,2,UP,SMA,32,TEMA,4,UP,SPL,4
14.275700547053148,SMA,8,UP,RSL,2,SMA,32,UP,TEMA,8
11.659578738490154,DEMA,4,UP,RSL,2,DEMA,8,UP,RSL,8
23.349950922343552,SMA,8,DOWN,SMA,4,TEMA,4,DOWN,RSL,2
12.873910195390764,TEMA,8,UP,DEMA,32,DEMA,4,DOWN,RSL,16
10.675360053628793,TEMA,2,UP,SPL,4,DEMA,2,DOWN,SMA,8
11.45047460959627,DEMA,8,DOWN,SMA,2,SMA,16,DOWN,SPL,4
12.852698031581895,SMA,32,UP,EMA,2,SMA,16,UP,SPL,2
10.098932274939898,SMA,4,UP,EMA,8,EMA,2,UP,RSL,8
10.737938927528461,SMA,2,UP,TEMA,32,DEMA,4,UP,RSL,2
