PRICE_0,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,SMA_64,SMA_128,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,DEMA_64,DEMA_128,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,TEMA_64,TEMA_128,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,RSL_64,RSL_128,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32,SPL_64,SPL_128
9593.79,9866.505,9985.31,10016.21875,9857.26375,9949.064375,10038.33031,9762.247031,9391.71517,9391.714832,9391.728422,9391.740234,9390.962608,9382.566036,9332.343998,10005.1501,10005.15188,10005.08714,10005.00073,10006.58961,10012.35384,9974.626512,10165.93888,10165.93691,10166.00291,10166.13157,10167.80136,10191.01222,10259.0086,10139.22,10148.93,10164.71,10164.71,10344.36,10379.74,10379.74,9593.79,9593.79,9593.79,9593.79,9593.79,9593.79,9182.81
9571.5,9582.645,9863.36,9983.82125,9845.90375,9927.863125,10029.63703,9764.485234,9392.913735,9392.9134,9392.926899,9392.938633,9392.166191,9383.825596,9333.938371,10003.44967,10003.45144,10003.38705,10003.30113,10004.88457,10010.66598,9973.522746,10160.28687,10160.28489,10160.3508,10160.47909,10162.13235,10185.20553,10253.3288,9593.79,10148.93,10164.71,10164.71,10344.36,10379.74,,9571.5,9571.5,9571.5,9571.5,9571.5,9571.5,
9607.23,9589.365,9727.935,9929.28875,9845.734375,9904.912812,10021.78875,9766.15125,9394.337764,9394.33743,9394.35084,9394.362495,9393.595186,9385.31001,9335.754262,10002.23155,10002.23331,10002.16925,10002.08383,10003.66185,10009.45989,9972.892733,10155.40204,10155.40007,10155.46588,10155.59381,10157.23069,10180.16709,10248.40996,9607.23,10139.22,10164.71,10164.71,10344.36,10379.74,,9571.5,9571.5,9571.5,9571.5,9571.5,9571.5,
9565.39,9586.31,9584.4775,9854.37375,9841.480625,9880.57,10013.48078,9768.212656,9395.47056,9395.470229,9395.483549,9395.495128,9394.7329,9386.502593,9337.275029,10000.46385,10000.4656,10000.40188,10000.31695,10001.88956,10007.70372,9971.704734,10149.73869,10149.73672,10149.80242,10149.92999,10151.55067,10174.35117,10242.70652,9607.23,9607.23,10149.63,10164.71,10272.39,10379.74,,9565.39,9565.39,9565.39,9565.39,9565.39,9565.39,
9574.26,9569.825,9579.595,9782.4525,9835.7375,9858.753437,10005.65906,9770.509219,9396.650688,9396.650359,9396.663592,9396.675094,9395.917898,9387.741916,9338.839286,9998.822965,9998.824707,9998.761319,9998.676871,10000.2441,10006.07384,9970.635269,10144.31009,10144.30813,10144.37373,10144.50094,10146.10557,10168.77106,10237.23192,9574.26,9607.23,10148.93,10164.71,10229.36,10379.74,,9565.39,9565.39,9565.39,9565.39,9565.39,9565.39,
9551.96,9563.11,9574.71,9719.035,9826.11,9837.822187,9996.287344,9771.766562,9397.67246,9397.672133,9397.685279,9397.696705,9396.94449,9388.822298,9340.241396,9996.898127,9996.89986,9996.836802,9996.752834,9998.314704,10004.15953,9969.273712,10138.50088,10138.49892,10138.56441,10138.69126,10140.28001,10162.81137,10231.37095,9574.26,9607.23,10148.93,10164.71,10229.36,10379.74,,9551.96,9551.96,9551.96,9551.96,9551.96,9551.96,
9596.42,9574.19,9572.0075,9649.97125,9818.085,9818.042813,9988.567813,9773.783828,9398.975723,9398.975398,9398.988457,9398.999809,9398.252526,9390.183594,9341.921256,9995.566757,9995.568481,9995.505751,9995.422259,9996.978788,10002.8382,9968.497614,10133.62361,10133.62165,10133.68705,10133.81354,10135.38656,10157.78466,10226.43633,9596.42,9596.42,10139.22,10164.71,10164.71,10379.74,,9551.96,9551.96,9551.96,9551.96,9551.96,9551.96,
9708.17,9652.295,9607.7025,9596.09,9812.934375,9809.44875,9984.4925,9776.293906,9400.9966,9400.996278,9401.009252,9401.020529,9400.278131,9392.261937,9344.315038,9995.696016,9995.697731,9995.635326,9995.552307,9997.103514,10002.97702,9969.174263,10130.97128,10130.96933,10131.03462,10131.16075,10132.71821,10154.98392,10223.7212,9708.17,9708.17,9708.17,10164.71,10164.71,10379.74,,9596.42,9551.96,9551.96,9551.96,9551.96,9551.96,
9673.43,9690.8,9632.495,9606.045,9811.131875,9802.55625,9982.18,9777.595547,9402.771411,9402.77109,9402.78398,9402.795184,9402.057622,9394.093651,9346.45911,9995.359812,9995.361517,9995.299435,9995.216883,9996.76279,10002.64991,9969.377694,10127.65654,10127.65459,10127.71978,10127.84555,10129.3876,10151.52178,10220.33834,9708.17,9708.17,9708.17,10164.71,10164.71,10379.74,,9673.43,9551.96,9551.96,9551.96,9551.96,9551.96,
9694.56,9683.995,9668.145,9621.4275,9802.624375,9795.98875,9979.516094,9779.012344,9404.666142,9404.665824,9404.678629,9404.68976,9403.956988,9396.044731,9348.719505,9995.288994,9995.29069,9995.228928,9995.14684,9996.687467,10002.58774,9969.838881,10124.77387,10124.77192,10124.837,10124.96242,10126.48921,10148.49273,10217.38239,9694.56,9708.17,9708.17,10164.71,10164.71,10379.74,,9673.43,9596.42,9551.96,9551.96,9551.96,9551.96,
9722.56,9708.56,9699.68,9635.84375,9782.56625,9787.300625,9977.844219,9781.188594,9406.723707,9406.723391,9406.736114,9406.747173,9406.019143,9398.158098,9351.139185,9995.568005,9995.569693,9995.508248,9995.42662,9996.961987,10002.87495,9970.642389,10122.44775,10122.44581,10122.51078,10122.63584,10124.14752,10146.02124,10214.97796,9722.56,9722.56,9722.56,10164.71,10164.71,10379.74,,9694.56,9673.43,9551.96,9551.96,9551.96,9551.96,
9681.84,9702.2,9693.0975,9650.4,9752.386875,9778.623437,9975.188125,9783.589219,9408.498651,9408.498337,9408.510978,9408.521965,9407.798633,9399.988304,9353.272738,9995.307446,9995.309125,9995.247995,9995.166823,9996.696951,10002.62216,9970.898936,10119.34624,10119.3443,10119.40917,10119.53388,10121.0306,10142.77535,10211.79326,9722.56,9722.56,9722.56,10149.63,10164.71,10379.74,,9681.84,9673.43,9551.96,9551.96,9551.96,9551.96,
9677.05,9679.445,9694.0025,9663.24875,9722.850625,9770.949063,9974.307813,9786.312969,9410.225669,9410.225357,9410.237917,9410.248834,9409.530153,9401.770051,9355.354907,9994.976687,9994.978357,9994.917539,9994.836818,9996.361728,10002.29873,9971.078011,10116.17326,10116.17133,10116.23608,10116.36044,10117.84235,10139.45899,10208.53232,9681.84,9722.56,9722.56,10148.93,10164.71,10379.74,,9677.05,9677.05,9551.96,9551.96,9551.96,9551.96,
9665.9,9671.475,9686.8375,9677.49125,9698.263125,9764.929063,9973.150938,9788.865391,9411.864607,9411.864297,9411.876776,9411.887623,9411.173549,9403.463192,9357.345581,9994.495653,9994.497314,9994.436806,9994.356533,9995.876246,10001.82462,9971.099655,10112.80894,10112.80701,10112.87166,10112.99567,10114.46292,10135.95228,10205.07541,9677.05,9722.56,9722.56,10148.93,10164.71,10379.74,,9665.9,9665.9,9596.42,9551.96,9551.96,9551.96,
9590.9,9628.4,9653.9225,9676.80125,9663.38625,9760.095625,9969.8675,9791.117187,9413.008603,9413.008295,9413.020694,9413.031472,9412.321961,9404.660871,9358.837941,9993.053453,9993.055106,9992.994905,9992.915077,9994.429612,10000.38893,9970.153089,10108.04107,10108.03915,10108.10369,10108.22735,10109.68008,10131.04301,10200.21045,9665.9,9681.84,9722.56,10139.22,10164.71,10379.74,,9590.9,9590.9,9590.9,9551.96,9551.96,9551.96,
9634.61,9612.755,9642.115,9667.60625,9631.848125,9751.2625,9961.580313,9793.318125,9414.420077,9414.419771,9414.432091,9414.442801,9413.737808,9406.125516,9360.594451,9992.172857,9992.174501,9992.114606,9992.035217,9993.544596,9999.514442,9969.761193,10104.1506,10104.14868,10104.21312,10104.33642,10105.77477,10127.01209,10196.2185,9634.61,9677.05,9722.56,9722.56,10164.71,10379.74,,9590.9,9590.9,9590.9,9551.96,9551.96,9551.96,
9630.19,9632.4,9630.4,9662.20125,9634.123125,9745.693438,9951.93125,9794.863906,9415.790045,9415.789741,9415.801983,9415.812624,9415.112108,9407.548147,9362.306169,9991.235823,9991.237459,9991.177866,9991.098914,9992.603157,9998.583124,9969.306036,10100.21024,10100.20833,10100.27265,10100.39561,10101.81973,10122.93226,10192.1724,9634.61,9665.9,9722.56,9722.56,10164.71,10379.74,,9630.19,9590.9,9590.9,9551.96,9551.96,9551.96,
9666.93,9648.56,9630.6575,9658.7475,9640.0875,9742.995625,9943.241406,9796.769531,9417.379538,9417.379236,9417.391401,9417.401974,9416.705892,9409.189805,9364.234168,9990.762688,9990.764315,9990.705022,9990.626503,9992.125631,9998.115321,9969.30806,10096.99782,10096.99591,10097.06013,10097.18273,10098.59276,10119.58133,10188.85009,9666.93,9666.93,9722.56,9722.56,10164.71,10379.74,,9630.19,9590.9,9590.9,9551.96,9551.96,9551.96,
9650.86,9658.895,9645.6475,9649.785,9642.814375,9744.274375,9933.676719,9799.083594,9418.852601,9418.852301,9418.864389,9418.874896,9418.183205,9410.714538,9366.042533,9990.081961,9990.083579,9990.024584,9989.946494,9991.440528,9997.439549,9969.095879,10093.50664,10093.50473,10093.56884,10093.6911,10095.08716,10115.95259,10185.24499,9666.93,9666.93,9681.84,9722.56,10164.71,10379.74,,9650.86,9630.19,9590.9,9551.96,9551.96,9551.96,
9787.08,9718.97,9683.765,9662.94,9656.67,9749.075313,9924.631094,9802.623984,9421.168497,9421.168198,9421.18021,9421.190651,9420.503311,9413.081616,9368.690567,9991.106549,9991.108159,9991.04946,9990.971795,9992.460756,9998.468724,9970.582505,10092.59757,10092.59567,10092.65967,10092.78158,10094.16382,10114.90691,10184.21808,9787.08,9787.08,9787.08,9787.08,10164.71,10379.74,,9650.86,9630.19,9590.9,9551.96,9551.96,9551.96,
9880.7,9833.89,9746.3925,9688.39625,9675.8225,9755.78,9917.401406,9806.636562,9424.049572,9424.049276,9424.061212,9424.071588,9423.388557,9416.013393,9371.900658,9993.277357,9993.278959,9993.220553,9993.14331,9994.627218,10000.64376,9973.208943,10093.42626,10093.42436,10093.48825,10093.60982,10094.97837,10115.59993,10184.92512,9880.7,9880.7,9880.7,9880.7,10164.71,10379.74,,9787.08,9650.86,9590.9,9551.96,9551.96,9551.96,
9825.57,9853.135,9786.0525,9708.355,9692.923125,9759.516563,9909.760938,9810.081562,9426.559075,9426.55878,9426.570642,9426.580953,9425.902191,9418.573121,9374.736091,9994.723004,9994.724598,9994.666483,9994.589658,9996.068534,10002.09328,9975.103912,10093.18877,10093.18687,10093.25065,10093.37188,10094.72688,10115.2277,10184.56228,9880.7,9880.7,9880.7,9880.7,10164.71,10379.74,,9825.57,9650.86,9590.9,9590.9,9551.96,9551.96,
9861.9,9843.735,9838.8125,9742.23,9709.515625,9763.800313,9902.705156,9814.730547,9429.271479,9429.271186,9429.282974,9429.293221,9428.618688,9421.335283,9377.77138,9996.590951,9996.592537,9996.534711,9996.458301,9997.932165,10003.96475,9977.414969,10093.60403,10093.60213,10093.6658,10093.78668,10095.12826,10115.50915,10184.84858,9861.9,9880.7,9880.7,9880.7,10164.71,10379.74,,9825.57,9787.08,9630.19,9590.9,9551.96,9551.96,
9871.76,9866.83,9859.9825,9771.87375,9719.74,9766.337188,9895.600469,9818.646406,9432.019855,9432.019564,9432.031279,9432.041462,9431.371118,9424.132952,9380.839633,9998.546909,9998.548487,9998.490947,9998.414948,9999.883822,10005.9239,9979.807922,10094.16992,10094.16803,10094.23159,10094.35213,10095.68041,10115.94215,10185.28202,9871.76,9880.7,9880.7,9880.7,10164.71,10379.74,,9861.9,9825.57,9630.19,9590.9,9551.96,9551.96,
9936.4,9904.08,9873.9075,9810.15,9736.175625,9773.65375,9888.673281,9822.559375,9435.142952,9435.142663,9435.154305,9435.164425,9434.498232,9427.304884,9384.279635,10001.26586,10001.26743,10001.21017,10001.13458,10002.59848,10008.6457,9982.957844,10095.89513,10095.89325,10095.95669,10096.07689,10097.39201,10117.53539,10186.87137,9936.4,9936.4,9936.4,9936.4,10164.71,10344.36,,9871.76,9825.57,9650.86,9590.9,9551.96,9551.96,
9753.71,9845.055,9855.9425,9820.9975,9739.8725,9771.248438,9879.52875,9824.957344,9437.109415,9437.109128,9437.120698,9437.130755,9436.468675,9429.31973,9386.560069,10001.69206,10001.69362,10001.63665,10001.56146,10003.02041,10009.07443,9983.809092,10094.20645,10094.20457,10094.2679,10094.38776,10095.68984,10115.71564,10185.04353,9936.4,9936.4,9936.4,9936.4,10164.71,10344.36,,9753.71,9753.71,9650.86,9590.9,9551.96,9551.96,
9752.83,9753.27,9828.675,9833.74375,9741.764375,9762.165313,9873.305625,9827.416328,9439.052311,9439.052026,9439.063525,9439.07352,9438.415514,9431.310563,9388.814038,10002.09154,10002.09309,10002.0364,10001.96162,10003.41564,10009.47612,9984.62778,10092.50269,10092.50082,10092.56404,10092.68356,10093.97273,10113.88171,10183.1974,9753.71,9936.4,9936.4,9936.4,10164.71,10344.36,,9752.83,9752.83,9752.83,9590.9,9551.96,9551.96,
9811.38,9782.105,9813.58,9836.78125,9749.860625,9751.12375,9866.375156,9831.165312,9441.33653,9441.336246,9441.347675,9441.357609,9440.70364,9433.642277,9391.406467,10003.19174,10003.19328,10003.13687,10003.06248,10004.5116,10010.57822,9986.141435,10091.87146,10091.86959,10091.9327,10092.05188,10093.32826,10113.12121,10182.42068,9811.38,9936.4,9936.4,9936.4,10149.63,10344.36,,9752.83,9752.83,9752.83,9590.9,9551.96,9551.96,
9703.28,9757.33,9755.3,9814.60375,9751.5,9737.175313,9857.827812,9833.647266,9442.938631,9442.938349,9442.949707,9442.959581,9442.309611,9435.291437,9393.313951,10002.94972,10002.95125,10002.89511,10002.82112,10004.26535,10010.33779,9986.307212,10089.25422,10089.25234,10089.31534,10089.43419,10090.69791,10110.37558,10179.65492,9811.38,9811.38,9936.4,9936.4,10148.93,10344.36,,9703.28,9703.28,9703.28,9590.9,9551.96,9551.96,
9601.09,9652.185,9717.145,9786.54375,9747.449375,9722.85625,9848.006875,9835.467031,9443.902969,9443.902688,9443.913977,9443.923791,9443.277784,9436.302404,9394.580878,10001.45781,10001.45934,10001.40347,10001.32987,10002.76923,10008.84718,9985.217529,10084.79479,10084.79293,10084.85581,10084.97432,10086.2255,10105.78866,10175.04405,9703.28,9811.38,9936.4,9936.4,10148.93,10344.36,10379.74,9601.09,9601.09,9601.09,9590.9,9551.96,9551.96,9182.81
9656.13,9628.61,9692.97,9760.8225,9751.52625,9707.45625,9838.591719,9837.847109,9445.193103,9445.192824,9445.204044,9445.213798,9444.571719,9437.638742,9396.170842,10000.64084,10000.64237,10000.58677,10000.51356,10001.94807,10008.03122,9984.797296,10081.37693,10081.37507,10081.43784,10081.55601,10082.79477,10102.24417,10171.47188,9656.13,9811.38,9936.4,9936.4,10139.22,10344.36,10379.74,9601.09,9601.09,9601.09,9601.09,9551.96,9551.96,9182.81
9579.44,9617.785,9634.985,9724.2825,9748.078125,9689.963125,9830.067656,9840.264609,9446.00672,9446.006443,9446.017596,9446.02729,9445.389102,9438.498144,9397.281564,9998.896797,9998.898313,9998.842986,9998.770158,10000.19985,10006.28789,9983.444575,10076.60141,10076.59955,10076.66221,10076.78005,10078.0065,10097.34289,10166.53928,9656.13,9703.28,9936.4,9936.4,9936.4,10344.36,10379.74,9579.44,9579.44,9579.44,9579.44,9551.96,9551.96,9182.81
9520.16,9549.8,9589.205,9672.2525,9741.20125,9687.662188,9818.363281,9841.854141,9446.454776,9446.454501,9446.465586,9446.475222,9445.84089,9438.991569,9398.024032,9996.449476,9996.450984,9996.395925,9996.323479,9997.748362,10003.841,9981.383254,10070.80669,10070.80484,10070.86739,10070.9849,10072.19916,10091.42328,10160.5848,9579.44,9656.13,9811.38,9936.4,9936.4,10344.36,10379.74,9520.16,9520.16,9520.16,9520.16,9520.16,9520.16,9182.81
9627.22,9573.69,9595.7375,9656.44125,9738.719375,9689.403438,9808.633281,9844.471172,9447.543723,9447.543449,9447.554468,9447.564046,9446.933536,9440.125475,9399.404731,9995.307589,9995.30909,9995.254296,9995.182229,9996.602326,10002.69928,9980.622122,10066.99948,10066.99763,10067.06006,10067.17724,10068.37943,10087.49203,10156.61521,9627.22,9656.13,9811.38,9936.4,9936.4,10344.36,10379.74,9520.16,9520.16,9520.16,9520.16,9520.16,9520.16,9182.81
9397.47,9512.345,9531.0725,9612.02125,9722.8825,9682.848437,9793.880625,9845.365859,9447.24298,9447.242708,9447.25366,9447.263181,9446.636457,9439.869286,9399.393111,9991.418036,9991.41953,9991.364999,9991.293308,9992.70864,9998.809617,9977.108157,10059.11209,10059.11024,10059.17256,10059.28941,10060.47964,10079.48146,10148.56292,9627.22,9627.22,9811.38,9936.4,9936.4,10344.36,10379.74,9397.47,9397.47,9397.47,9397.47,9397.47,9397.47,9182.81
9359.95,9378.71,9476.2,9555.5925,9696.186875,9676.428437,9778.499219,9846.001172,9446.720268,9446.719997,9446.730884,9446.740347,9446.117377,9439.390728,9399.156924,9987.117208,9987.118694,9987.064425,9986.993106,9988.403694,9994.508417,9973.177827,10050.65041,10050.64857,10050.71078,10050.82729,10052.00569,10070.89744,10139.93389,9397.47,9627.22,9703.28,9936.4,9936.4,10272.39,10379.74,9359.95,9359.95,9359.95,9359.95,9359.95,9359.95,9182.81
9315.84,9337.895,9425.12,9507.1625,9660.883125,9668.352812,9763.553125,9847.040469,9445.938893,9445.938624,9445.949446,9445.958853,9445.339601,9438.653111,9398.65951,9982.332873,9982.334352,9982.280342,9982.209393,9983.615256,9989.723453,9968.758977,10041.50771,10041.50587,10041.56797,10041.68416,10042.85082,10061.63324,10130.62146,9359.95,9627.22,9656.13,9936.4,9936.4,10229.36,10379.74,9315.84,9315.84,9315.84,9315.84,9315.84,9315.84,9186.37
9170.13,9242.985,9310.8475,9453.2925,9619.918125,9656.420625,9747.121406,9846.756562,9444.297173,9444.296906,9444.307663,9444.317014,9443.701449,9437.054759,9397.299215,9975.866385,9975.867857,9975.814104,9975.743521,9977.14468,9983.256083,9962.653035,10029.89294,10029.89111,10029.95309,10030.06895,10031.22399,10049.8978,10118.83465,9315.84,9397.47,9656.13,9936.4,9936.4,10229.36,10379.74,9170.13,9170.13,9170.13,9170.13,9170.13,9170.13,9170.13
9148.08,9159.105,9248.5,9389.78625,9575.304375,9642.41,9730.226406,9846.457422,9442.539208,9442.538942,9442.549636,9442.558931,9441.947019,9435.339776,9395.820169,9969.206174,9969.207638,9969.154141,9969.083922,9970.480397,9976.594742,9956.348506,10018.03895,10018.03711,10018.09898,10018.21452,10019.35805,10037.92395,10106.80639,9170.13,9359.95,9627.22,9936.4,9936.4,10164.71,10379.74,9148.08,9148.08,9148.08,9148.08,9148.08,9148.08,9148.08
9158.37,9153.225,9198.105,9337.1525,9530.7175,9625.22875,9717.33875,9846.155469,9440.857733,9440.857469,9440.868099,9440.87734,9440.269048,9433.700901,9394.415139,9962.736802,9962.738259,9962.685016,9962.615157,9964.006969,9970.123999,9950.230023,10006.52106,10006.51923,10006.58098,10006.69619,10007.82832,10026.28704,10095.11206,9158.37,9315.84,9627.22,9936.4,9936.4,10164.71,10379.74,9148.08,9148.08,9148.08,9148.08,9148.08,9148.08,9148.08
8995.29,9076.83,9117.9675,9271.54375,9471.898125,9604.036875,9703.296563,9844.25,9438.229015,9438.228753,9438.23932,9438.248506,9437.643803,9431.114406,9392.060418,9954.415941,9954.417392,9954.3644,9954.2949,9955.682067,9961.80153,9942.25533,9992.283324,9992.281497,9992.343137,9992.458024,9993.578854,10011.93109,10080.69579,9158.37,9170.13,9627.22,9811.38,9936.4,10164.71,10379.74,8995.29,8995.29,8995.29,8995.29,8995.29,8995.29,8995.29
8831.14,8913.215,9033.22,9172.03375,9414.2375,9577.055,9686.521875,9840.786016,9434.657903,9434.657642,9434.668148,9434.677279,9434.076134,9427.585145,9388.760886,9944.25833,9944.259774,9944.207032,9944.137887,9945.520431,9951.642079,9932.439235,9975.355209,9975.353386,9975.414912,9975.529476,9976.639116,9994.885571,10063.5871,8995.29,9158.37,9397.47,9811.38,9936.4,10164.71,10379.74,8831.14,8831.14,8831.14,8831.14,8831.14,8831.14,8831.14
8785.25,8808.195,8942.5125,9095.50625,9353.76375,9547.764063,9667.532344,9835.838906,9430.849059,9430.8488,9430.859244,9430.868322,9430.270702,9423.817784,9385.221233,9933.674123,9933.675559,9933.623066,9933.554273,9934.932213,9941.055805,9922.191959,9957.852989,9957.851171,9957.912582,9958.026825,9959.12538,9977.266749,10045.90235,8831.14,9158.37,9359.95,9811.38,9936.4,10164.71,10379.74,8785.25,8785.25,8785.25,8785.25,8785.25,8785.25,8785.25
8739.68,8762.465,8837.84,9017.9725,9286.7825,9518.321563,9648.4725,9830.015469,9426.807135,9426.806877,9426.81726,9426.826285,9426.23216,9419.816978,9381.446138,9922.673414,9922.674843,9922.622596,9922.554153,9923.927509,9930.052806,9911.523666,9939.792793,9939.790978,9939.852275,9939.966197,9941.053772,9959.090746,10027.65772,8785.25,8995.29,9315.84,9703.28,9936.4,10164.71,10379.74,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68
8814.05,8776.865,8792.53,8955.24875,9231.205625,9491.352813,9631.150938,9823.437812,9423.234207,9423.233951,9423.244273,9423.253245,9422.662585,9416.284809,9378.137706,9912.657043,9912.658465,9912.606463,9912.538366,9913.907159,9920.033928,9901.835262,9923.270729,9923.268918,9923.3301,9923.443703,9924.520398,9942.453665,10010.94938,8814.05,8831.14,9170.13,9656.13,9936.4,10164.71,10379.74,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68
8804.36,8809.205,8785.835,8909.5275,9181.41,9464.429688,9614.679375,9817.127812,9419.636101,9419.635846,9419.646108,9419.655029,9419.067802,9412.727106,9374.801789,9902.636269,9902.637685,9902.585924,9902.518172,9903.882421,9910.010433,9892.13807,9906.80292,9906.801113,9906.862181,9906.975465,9908.041383,9925.871623,9994.29351,8814.05,8814.05,9158.37,9656.13,9936.4,10164.71,10379.74,8804.36,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68
8847.16,8825.76,8801.3125,8871.9125,9130.849375,9441.187812,9600.641719,9810.967344,9416.317399,9416.317146,9416.327348,9416.336217,9415.752395,9409.448457,9371.742996,9893.218102,9893.219512,9893.167992,9893.100581,9894.460306,9900.589338,9883.039165,9891.296494,9891.294691,9891.355644,9891.468611,9892.523852,9910.251742,9978.597303,8847.16,8847.16,9158.37,9627.22,9936.4,10164.71,10379.74,8804.36,8739.68,8739.68,8739.68,8739.68,8739.68,8739.68
8915.34,8881.25,8845.2275,8841.53375,9089.343125,9418.710625,9584.986563,9805.393437,9413.421576,9413.421324,9413.431468,9413.440285,9412.859837,9406.592338,9369.104828,9884.686544,9884.687946,9884.636666,9884.569594,9885.924814,9892.054646,9874.82261,9877.172884,9877.171084,9877.231923,9877.344574,9878.389237,9896.015449,9964.282247,8915.34,8915.34,8995.29,9627.22,9936.4,10164.71,10379.74,8847.16,8804.36,8739.68,8739.68,8739.68,8739.68,8739.68
8823.21,8869.275,8847.5175,8820.02375,9045.78375,9393.4925,9569.592969,9798.552188,9410.01978,9410.01953,9410.029615,9410.038381,9409.461279,9403.229904,9365.95846,9875.186334,9875.18773,9875.136687,9875.069951,9876.420686,9882.551104,9865.633209,9861.652717,9861.650921,9861.711645,9861.823981,9862.858163,9880.383366,9948.569026,8915.34,8915.34,8915.34,9627.22,9936.4,10164.71,10379.74,8823.21,8804.36,8739.68,8739.68,8739.68,8739.68,8739.68
8837.51,8830.36,8855.805,8820.82,8996.426875,9367.573125,9555.284375,9791.135234,9406.729494,9406.729245,9406.739272,9406.747988,9406.174203,9399.97864,9362.9214,9865.951301,9865.95269,9865.901883,9865.83548,9867.18175,9873.312543,9856.704849,9846.58488,9846.583088,9846.643698,9846.75572,9847.779519,9865.204374,9933.306581,8837.51,8915.34,8915.34,9397.47,9936.4,10164.71,10379.74,8823.21,8823.21,8739.68,8739.68,8739.68,8739.68,8739.68
8728.74,8783.125,8826.2,8813.75625,8954.63125,9338.756875,9541.515625,9783.177812,9402.844168,9402.84392,9402.85389,9402.862556,9402.292059,9396.132,9359.287123,9855.571269,9855.572652,9855.522079,9855.456007,9856.797831,9862.928792,9846.627417,9829.858346,9829.856557,9829.917052,9830.028761,9831.042273,9848.367439,9916.383939,8837.51,8915.34,8915.34,9359.95,9936.4,10164.71,10379.74,8728.74,8728.74,8728.74,8728.74,8728.74,8728.74,8728.74
8585.96,8657.35,8743.855,8794.54125,8906.256875,9301.221875,9525.148594,9773.911875,9398.176258,9398.176012,9398.185925,9398.194541,9397.627304,9391.502446,9354.868111,9843.675112,9843.676488,9843.626148,9843.560404,9844.897802,9851.028727,9835.029842,9810.922176,9810.920391,9810.980772,9811.092168,9812.095488,9829.321618,9897.250214,8728.74,8837.51,8915.34,9315.84,9936.4,10164.71,10379.74,8585.96,8585.96,8585.96,8585.96,8585.96,8585.96,8585.96
8715.94,8650.95,8717.0375,8782.2775,8868.763125,9264.823125,9510.301563,9765.600625,9394.288872,9394.288627,9394.298483,9394.307051,9393.743046,9387.653088,9351.227495,9833.384035,9833.385405,9833.335295,9833.269877,9834.602868,9840.73356,9825.03339,9794.450523,9794.448742,9794.509008,9794.620094,9795.613315,9812.741058,9880.579609,8715.94,8837.51,8915.34,9170.13,9936.4,10164.71,10379.74,8585.96,8585.96,8585.96,8585.96,8585.96,8585.96,8585.96
8577.21,8646.575,8651.9625,8753.88375,8831.705625,9225.811875,9492.664219,9756.033281,9389.646378,9389.646135,9389.655935,9389.664454,9389.103653,9383.048297,9346.829668,9821.630567,9821.63193,9821.58205,9821.516955,9822.845559,9828.975823,9813.570645,9775.847696,9775.845919,9775.90607,9776.016847,9777.000062,9794.030063,9861.776485,8715.94,8728.74,8915.34,9158.37,9936.4,10164.71,10379.74,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21
8692.91,8635.06,8643.005,8734.6025,8803.2575,9189.280938,9476.540625,9747.31125,9385.698863,9385.698621,9385.708366,9385.716837,9385.159213,9379.138165,9343.124741,9811.3104,9811.311757,9811.262104,9811.19733,9812.521566,9818.651211,9803.537357,9759.450377,9759.448603,9759.50864,9759.619107,9760.592408,9777.525307,9845.177569,8692.91,8715.94,8915.34,9158.37,9936.4,10164.71,10379.74,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21
8714.73,8703.82,8675.1975,8709.52625,8775.53,9153.12375,9459.730469,9738.816797,9381.908079,9381.907838,9381.917528,9381.925951,9381.371478,9375.384447,9339.574488,9801.345663,9801.347014,9801.297586,9801.233131,9802.553017,9808.681857,9793.855708,9743.639562,9743.637793,9743.697714,9743.807874,9744.771353,9761.607784,9829.16391,8714.73,8715.94,8837.51,8995.29,9936.4,10164.71,10379.74,8692.91,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21
8745.81,8730.27,8682.665,8699.85125,8759.9375,9115.917812,9444.785781,9730.771641,9378.324428,9378.324188,9378.333824,9378.342199,9377.79085,9371.837549,9336.229336,9791.835522,9791.836866,9791.787663,9791.723523,9793.03908,9799.166931,9784.624919,9728.561424,9728.559658,9728.619465,9728.729319,9729.683064,9746.423658,9813.881723,8745.81,8745.81,8837.51,8915.34,9811.38,10164.71,10379.74,8714.73,8577.21,8577.21,8577.21,8577.21,8577.21,8577.21
