1.578110400000000000e+12,7.333140000000000327e+03,7.369279999999999745e+03,7.312649999999999636e+03,7.348109999999999673e+03,4.519549890999999661e+03,1.578124799999000000e+12,3.319499095123276114e+07,4.137800000000000000e+04,2.399910597000000053e+03,1.762671673224262893e+07,0.000000000000000000e+00
1.578124800000000000e+12,7.348039999999999964e+03,7.369630000000000109e+03,7.302100000000000364e+03,7.336449999999999818e+03,5.684860064999999850e+03,1.578139199999000000e+12,4.174223441284417361e+07,4.685500000000000000e+04,3.133340192999999999e+03,2.300907335286105052e+07,0.000000000000000000e+00
1.578139200000000000e+12,7.336750000000000000e+03,7.339579999999999927e+03,7.291000000000000000e+03,7.318989999999999782e+03,4.424833286000000044e+03,1.578153599999000000e+12,3.236060980976774171e+07,4.342800000000000000e+04,2.557991743999999926e+03,1.870871294251706079e+07,0.000000000000000000e+00
1.578153600000000000e+12,7.318979999999999563e+03,7.404000000000000000e+03,7.272210000000000036e+03,7.334829999999999927e+03,8.358356107999999949e+03,1.578167999999000000e+12,6.127003459402404726e+07,6.826300000000000000e+04,4.590651413999999932e+03,3.366033583118940890e+07,0.000000000000000000e+00
1.578168000000000000e+12,7.334890000000000327e+03,7.367310000000000400e+03,7.310670000000000073e+03,7.354109999999999673e+03,3.306590791999999965e+03,1.578182399999000000e+12,2.428563012509933114e+07,3.938200000000000000e+04,1.817993302999999969e+03,1.335297362967118993e+07,0.000000000000000000e+00
1.578182400000000000e+12,7.354189999999999600e+03,7.482869999999999891e+03,7.354109999999999673e+03,7.475989999999999782e+03,1.131144984599999952e+04,1.578196799999000000e+12,8.413436045508216321e+07,8.261400000000000000e+04,6.254112027999999555e+03,4.650762770152019709e+07,0.000000000000000000e+00
1.578196800000000000e+12,7.476000000000000000e+03,7.495000000000000000e+03,7.437399999999999636e+03,7.463630000000000109e+03,4.866905928000000131e+03,1.578211199999000000e+12,3.631308505456346273e+07,4.103200000000000000e+04,2.487116312000000107e+03,1.855770336575588956e+07,0.000000000000000000e+00
1.578211200000000000e+12,7.463640000000000327e+03,7.472000000000000000e+03,7.400000000000000000e+03,7.422329999999999927e+03,5.665077258000000256e+03,1.578225599999000000e+12,4.206677949595185369e+07,4.755900000000000000e+04,2.881118570000000091e+03,2.139439972981227934e+07,0.000000000000000000e+00
1.578225600000000000e+12,7.422270000000000437e+03,7.476310000000000400e+03,7.415000000000000000e+03,7.468420000000000073e+03,5.088908424999999625e+03,1.578239999999000000e+12,3.789134046471981704e+07,5.289900000000000000e+04,2.507177807000000030e+03,1.866968315069356933e+07,0.000000000000000000e+00
1.578240000000000000e+12,7.467909999999999854e+03,7.484000000000000000e+03,7.421770000000000437e+03,7.444140000000000327e+03,4.847774609000000055e+03,1.578254399999000000e+12,3.613791169872611016e+07,4.882100000000000000e+04,2.407668693000000076e+03,1.794834058914089948e+07,0.000000000000000000e+00
1.578254400000000000e+12,7.444710000000000036e+03,7.445000000000000000e+03,7.318000000000000000e+03,7.358750000000000000e+03,6.550969538000000284e+03,1.578268799999000000e+12,4.830520662013279647e+07,5.628400000000000000e+04,2.918176154000000224e+03,2.152233985272790119e+07,0.000000000000000000e+00
1.578268800000000000e+12,7.357640000000000327e+03,7.580000000000000000e+03,7.346760000000000218e+03,7.540899999999999636e+03,1.357825865599999997e+04,1.578283199999000000e+12,1.016581144391988069e+08,9.057100000000000000e+04,7.253706938000000264e+03,5.428938454407606274e+07,0.000000000000000000e+00
1.578283200000000000e+12,7.540899999999999636e+03,7.554609999999999673e+03,7.496000000000000000e+03,7.507909999999999854e+03,4.822718154999999570e+03,1.578297599999000000e+12,3.628603959522891045e+07,4.490900000000000000e+04,2.533851604999999836e+03,1.906445020549535006e+07,0.000000000000000000e+00
1.578297600000000000e+12,7.508180000000000291e+03,7.582270000000000437e+03,7.507390000000000327e+03,7.544720000000000255e+03,7.827327592999999979e+03,1.578311999999000000e+12,5.904338007551334053e+07,7.144800000000000000e+04,3.633641591000000062e+03,2.741197160151160881e+07,0.000000000000000000e+00
1.578312000000000000e+12,7.544720000000000255e+03,7.622000000000000000e+03,7.465439999999999600e+03,7.519989999999999782e+03,9.210893923999999970e+03,1.578326399999000000e+12,6.948382730136425793e+07,7.406300000000000000e+04,4.670265212000000247e+03,3.524161851615729183e+07,0.000000000000000000e+00
1.578326400000000000e+12,7.519050000000000182e+03,7.561000000000000000e+03,7.509430000000000291e+03,7.539899999999999636e+03,4.503573878999999579e+03,1.578340799999000000e+12,3.395201992891205102e+07,4.937500000000000000e+04,2.232935871000000134e+03,1.683445014706498012e+07,0.000000000000000000e+00
1.578340800000000000e+12,7.539739999999999782e+03,7.795340000000000146e+03,7.534899999999999636e+03,7.758000000000000000e+03,1.469292310899999939e+04,1.578355199999000000e+12,1.129070998858318180e+08,1.195710000000000000e+05,8.529366552999999840e+03,6.556973564511934668e+07,0.000000000000000000e+00
1.578355200000000000e+12,7.758899999999999636e+03,8.000000000000000000e+03,7.758289999999999964e+03,7.894899999999999636e+03,2.096943657800000074e+04,1.578369599999000000e+12,1.656635124454684556e+08,1.415630000000000000e+05,1.099480158800000027e+04,8.686046079115781188e+07,0.000000000000000000e+00
1.578369600000000000e+12,7.894710000000000036e+03,7.905500000000000000e+03,7.821000000000000000e+03,7.883369999999999891e+03,7.779689163000000008e+03,1.578383999999000000e+12,6.118586374728457630e+07,6.552600000000000000e+04,4.011231709000000137e+03,3.154713089564143121e+07,0.000000000000000000e+00
1.578384000000000000e+12,7.883109999999999673e+03,7.965000000000000000e+03,7.855000000000000000e+03,7.895140000000000327e+03,8.698801496000000043e+03,1.578398399999000000e+12,6.872786763769617677e+07,7.027300000000000000e+04,4.208000420999999733e+03,3.324353976607462019e+07,0.000000000000000000e+00
1.578398400000000000e+12,7.895130000000000109e+03,7.915770000000000437e+03,7.740289999999999964e+03,7.764590000000000146e+03,1.381563925999999992e+04,1.578412799999000000e+12,1.082269974699752033e+08,1.044900000000000000e+05,6.978073910000000069e+03,5.467049268089924753e+07,0.000000000000000000e+00
1.578412800000000000e+12,7.764039999999999964e+03,8.137000000000000000e+03,7.723710000000000036e+03,8.073689999999999600e+03,2.331490438300000096e+04,1.578427199999000000e+12,1.861382065083700418e+08,1.622210000000000000e+05,1.191780602600000020e+04,9.515391589210398495e+07,0.000000000000000000e+00
1.578427200000000000e+12,8.073689999999999600e+03,8.207680000000000291e+03,7.945720000000000255e+03,8.145279999999999745e+03,1.659321378099999856e+04,1.578441599999000000e+12,1.342603433341681659e+08,1.412420000000000000e+05,8.082197895000000244e+03,6.539142758805467933e+07,0.000000000000000000e+00
1.578441600000000000e+12,8.145920000000000073e+03,8.455000000000000000e+03,8.142000000000000000e+03,8.300340000000000146e+03,2.988276757799999905e+04,1.578455999999000000e+12,2.492789846762977839e+08,2.144390000000000000e+05,1.547953026800000043e+04,1.291531360143896043e+08,0.000000000000000000e+00
1.578456000000000000e+12,8.300340000000000146e+03,8.377000000000000000e+03,8.277209999999999127e+03,8.297260000000000218e+03,9.759586520000000746e+03,1.578470399999000000e+12,8.128419251276621222e+07,8.728600000000000000e+04,4.931516031000000112e+03,4.107265443231526017e+07,0.000000000000000000e+00
1.578470400000000000e+12,8.297270000000000437e+03,8.370000000000000000e+03,8.264860000000000582e+03,8.332469999999999345e+03,9.015766024000000471e+03,1.578484799999000000e+12,7.499955770908977091e+07,7.652000000000000000e+04,4.111891800000000330e+03,3.420771494893289357e+07,0.000000000000000000e+00
1.578484800000000000e+12,8.332200000000000728e+03,8.418610000000000582e+03,8.184000000000000000e+03,8.305969999999999345e+03,2.043167321299999821e+04,1.578499199999000000e+12,1.697903253531828821e+08,1.512170000000000000e+05,1.000094593999999961e+04,8.313787603471991420e+07,0.000000000000000000e+00
1.578499200000000000e+12,8.306090000000000146e+03,8.335790000000000873e+03,7.963050000000000182e+03,7.963350000000000364e+03,2.673372217299999829e+04,1.578513599999000000e+12,2.167831341266402304e+08,1.729790000000000000e+05,1.220201663499999995e+04,9.895803536003194749e+07,0.000000000000000000e+00
1.578513600000000000e+12,7.963560000000000400e+03,8.125569999999999709e+03,7.870000000000000000e+03,8.055979999999999563e+03,1.679912713200000144e+04,1.578527999999000000e+12,1.342740382265289426e+08,1.279340000000000000e+05,8.345208839999999327e+03,6.675483366414996237e+07,0.000000000000000000e+00
1.578528000000000000e+12,8.054720000000000255e+03,8.055960000000000036e+03,7.928000000000000000e+03,7.954720000000000255e+03,9.990260358999999880e+03,1.578542399999000000e+12,7.972724634863194823e+07,7.910400000000000000e+04,4.769578596000000289e+03,3.806024856371673197e+07,0.000000000000000000e+00
1.578542400000000000e+12,7.954960000000000036e+03,7.978310000000000400e+03,7.896000000000000000e+03,7.949840000000000146e+03,7.975920844999999645e+03,1.578556799999000000e+12,6.334623063580103964e+07,6.430400000000000000e+04,4.035763468999999986e+03,3.205046982658509165e+07,0.000000000000000000e+00
1.578556800000000000e+12,7.949569999999999709e+03,7.955829999999999927e+03,7.852010000000000218e+03,7.878560000000000400e+03,9.886091731000000436e+03,1.578571199999000000e+12,7.806392117944052815e+07,7.422500000000000000e+04,4.978172144000000117e+03,3.932037787803792208e+07,0.000000000000000000e+00
1.578571200000000000e+12,7.878020000000000437e+03,7.945000000000000000e+03,7.871000000000000000e+03,7.907050000000000182e+03,8.465585719999999128e+03,1.578585599999000000e+12,6.692325142375238240e+07,6.448400000000000000e+04,4.314341026000000056e+03,3.410709827152001113e+07,0.000000000000000000e+00
1.578585600000000000e+12,7.907050000000000182e+03,7.957479999999999563e+03,7.778000000000000000e+03,7.917539999999999964e+03,1.337093087000000014e+04,1.578599999999000000e+12,1.048251996508543342e+08,9.276200000000000000e+04,6.559496379000000161e+03,5.143566401454985887e+07,0.000000000000000000e+00
1.578600000000000000e+12,7.917550000000000182e+03,8.000000000000000000e+03,7.750000000000000000e+03,7.817760000000000218e+03,1.455073030499999913e+04,1.578614399999000000e+12,1.143724012363994122e+08,1.039210000000000000e+05,6.988407607000000098e+03,5.492582077999141812e+07,0.000000000000000000e+00
1.578614400000000000e+12,7.817739999999999782e+03,7.854060000000000400e+03,7.770000000000000000e+03,7.818020000000000437e+03,4.946412757000000056e+03,1.578628799999000000e+12,3.865285584716159850e+07,4.956500000000000000e+04,2.363097210999999788e+03,1.846824213197619095e+07,0.000000000000000000e+00
1.578628800000000000e+12,7.818060000000000400e+03,7.819840000000000146e+03,7.711760000000000218e+03,7.752979999999999563e+03,8.595700022000000899e+03,1.578643199999000000e+12,6.669572815756949037e+07,6.174300000000000000e+04,4.035690724000000046e+03,3.131895509003578871e+07,0.000000000000000000e+00
1.578643200000000000e+12,7.753050000000000182e+03,7.854439999999999600e+03,7.672000000000000000e+03,7.841689999999999600e+03,1.619071085200000016e+04,1.578657599999000000e+12,1.255681498142017871e+08,1.053300000000000000e+05,8.035612326999999823e+03,6.231388271927420795e+07,0.000000000000000000e+00
1.578657600000000000e+12,7.841029999999999745e+03,8.086850000000000364e+03,7.811000000000000000e+03,8.066600000000000364e+03,1.994725053699999989e+04,1.578671999999000000e+12,1.585627140006598830e+08,1.347220000000000000e+05,1.058530978200000027e+04,8.418656373040579259e+07,0.000000000000000000e+00
1.578672000000000000e+12,8.067500000000000000e+03,8.140109999999999673e+03,7.909979999999999563e+03,8.059489999999999782e+03,2.291893772499999977e+04,1.578686399999000000e+12,1.839946485641295612e+08,1.631670000000000000e+05,1.206061300099999971e+04,9.683887280765183270e+07,0.000000000000000000e+00
1.578686400000000000e+12,8.058050000000000182e+03,8.199000000000000000e+03,7.981590000000000146e+03,8.197020000000000437e+03,9.807765554999999949e+03,1.578700799999000000e+12,7.930012400471471250e+07,9.157400000000000000e+04,5.281432262000000264e+03,4.271886919548922032e+07,0.000000000000000000e+00
1.578700800000000000e+12,8.198860000000000582e+03,8.253260000000000218e+03,8.119750000000000000e+03,8.158489999999999782e+03,1.002960439699999915e+04,1.578715199999000000e+12,8.209999844756105542e+07,7.857200000000000000e+04,5.142728858999999829e+03,4.210150322208555788e+07,0.000000000000000000e+00
1.578715200000000000e+12,8.158829999999999927e+03,8.179939999999999600e+03,8.044649999999999636e+03,8.074180000000000291e+03,7.452941654000000199e+03,1.578729599999000000e+12,6.035023632211461663e+07,6.772600000000000000e+04,3.815156484999999975e+03,3.089092395625841990e+07,0.000000000000000000e+00
1.578729600000000000e+12,8.074170000000000073e+03,8.129970000000000255e+03,8.010000000000000000e+03,8.045949999999999818e+03,7.736817925000000287e+03,1.578743999999000000e+12,6.243190629093030840e+07,7.138100000000000000e+04,3.877848351999999977e+03,3.129566557075868174e+07,0.000000000000000000e+00
1.578744000000000000e+12,8.045890000000000327e+03,8.135000000000000000e+03,8.018409999999999854e+03,8.099729999999999563e+03,7.221148975000000064e+03,1.578758399999000000e+12,5.829320873757763207e+07,6.485500000000000000e+04,3.811510690999999952e+03,3.077450021930165961e+07,0.000000000000000000e+00
1.578758400000000000e+12,8.099159999999999854e+03,8.221549999999999272e+03,8.070000000000000000e+03,8.151779999999999745e+03,1.006472494799999913e+04,1.578772799999000000e+12,8.209833125920993090e+07,8.554900000000000000e+04,5.209285117000000355e+03,4.248878348329606652e+07,0.000000000000000000e+00
1.578772800000000000e+12,8.151770000000000437e+03,8.286340000000000146e+03,8.003159999999999854e+03,8.020010000000000218e+03,1.230479476799999975e+04,1.578787199999000000e+12,9.976066850730849802e+07,1.010480000000000000e+05,6.059595470000000205e+03,4.916462499118568003e+07,0.000000000000000000e+00
1.578787200000000000e+12,8.020010000000000218e+03,8.110920000000000073e+03,7.960000000000000000e+03,8.091329999999999927e+03,7.289354497000000265e+03,1.578801599999000000e+12,5.861286466241499782e+07,6.230800000000000000e+04,3.916548417999999856e+03,3.150131247484108061e+07,0.000000000000000000e+00
1.578801600000000000e+12,8.090699999999999818e+03,8.153840000000000146e+03,8.070979999999999563e+03,8.097510000000000218e+03,5.085381470999999692e+03,1.578815999999000000e+12,4.123096265368747711e+07,5.083800000000000000e+04,2.749890318000000207e+03,2.229823416059891135e+07,0.000000000000000000e+00
1.578816000000000000e+12,8.097510000000000218e+03,8.164079999999999927e+03,8.080010000000000218e+03,8.114079999999999927e+03,5.601978901000000405e+03,1.578830399999000000e+12,4.550676608971083909e+07,5.703200000000000000e+04,2.834039855999999872e+03,2.302038689032505825e+07,0.000000000000000000e+00
1.578830400000000000e+12,8.114079999999999927e+03,8.185000000000000000e+03,8.113109999999999673e+03,8.152699999999999818e+03,6.596312453999999889e+03,1.578844799999000000e+12,5.374273255215840787e+07,6.267400000000000000e+04,3.431001759000000220e+03,2.795528764733405039e+07,0.000000000000000000e+00
1.578844800000000000e+12,8.152630000000000109e+03,8.197000000000000000e+03,8.072000000000000000e+03,8.132010000000000218e+03,9.412796727000000828e+03,1.578859199999000000e+12,7.649538556529109180e+07,7.613800000000000000e+04,4.547239861000000019e+03,3.695397721930649132e+07,0.000000000000000000e+00
1.578859200000000000e+12,8.131399999999999636e+03,8.185000000000000000e+03,8.091220000000000255e+03,8.184979999999999563e+03,4.145670285999999578e+03,1.578873599999000000e+12,3.376320893558719754e+07,4.167200000000000000e+04,2.239820884000000206e+03,1.824346560051311180e+07,0.000000000000000000e+00
1.578873600000000000e+12,8.184970000000000255e+03,8.196000000000000000e+03,8.086390000000000327e+03,8.105770000000000437e+03,5.013854924999999639e+03,1.578887999999000000e+12,4.080217143607395142e+07,4.872600000000000000e+04,2.547445650000000114e+03,2.073248446288254112e+07,0.000000000000000000e+00
1.578888000000000000e+12,8.105729999999999563e+03,8.126310000000000400e+03,8.057590000000000146e+03,8.075260000000000218e+03,5.383796046000000388e+03,1.578902399999000000e+12,4.354959643821632117e+07,4.781600000000000000e+04,2.037027252000000090e+03,1.648078590568915941e+07,0.000000000000000000e+00
1.578902400000000000e+12,8.075260000000000218e+03,8.134600000000000364e+03,8.065000000000000000e+03,8.075010000000000218e+03,6.585461433000000397e+03,1.578916799999000000e+12,5.338623361454367638e+07,5.491900000000000000e+04,3.361131676999999854e+03,2.724903205051586032e+07,0.000000000000000000e+00
1.578916800000000000e+12,8.076859999999999673e+03,8.114479999999999563e+03,8.055890000000000327e+03,8.084890000000000327e+03,5.021384801000000152e+03,1.578931199999000000e+12,4.059898995064657182e+07,4.666200000000000000e+04,2.310642327999999907e+03,1.868348549574920163e+07,0.000000000000000000e+00
1.578931200000000000e+12,8.085069999999999709e+03,8.129449999999999818e+03,8.071119999999999891e+03,8.111829999999999927e+03,4.153284936000000016e+03,1.578945599999000000e+12,3.365844528654363751e+07,4.342500000000000000e+04,2.064231917999999951e+03,1.672906935896183923e+07,0.000000000000000000e+00
1.578945600000000000e+12,8.111829999999999927e+03,8.160000000000000000e+03,8.101000000000000000e+03,8.110340000000000146e+03,5.001973541999999725e+03,1.578959999999000000e+12,4.066152863212597370e+07,4.759600000000000000e+04,2.894747675999999956e+03,2.353249464428073913e+07,0.000000000000000000e+00
1.578960000000000000e+12,8.110340000000000146e+03,8.488110000000000582e+03,8.105539999999999964e+03,8.461840000000000146e+03,2.483175499700000000e+04,1.578974399999000000e+12,2.075246077921267748e+08,1.625610000000000000e+05,1.351334335800000008e+04,1.129185591199147999e+08,0.000000000000000000e+00
1.578974400000000000e+12,8.461829999999999927e+03,8.573000000000000000e+03,8.453350000000000364e+03,8.509989999999999782e+03,1.541645456299999933e+04,1.578988799999000000e+12,1.312943914893985987e+08,1.148000000000000000e+05,8.133202269000000342e+03,6.926473178355371952e+07,0.000000000000000000e+00
1.578988800000000000e+12,8.509850000000000364e+03,8.561000000000000000e+03,8.470000000000000000e+03,8.526870000000000800e+03,1.014048985399999947e+04,1.579003199999000000e+12,8.633296489978823066e+07,7.842600000000000000e+04,4.299556819000000360e+03,3.660856347406555712e+07,0.000000000000000000e+00
1.579003200000000000e+12,8.526870000000000800e+03,8.760000000000000000e+03,8.480000000000000000e+03,8.675479999999999563e+03,2.797013859999999841e+04,1.579017599999000000e+12,2.411904619979993999e+08,2.003820000000000000e+05,1.510029435799999919e+04,1.302948231207370311e+08,0.000000000000000000e+00
1.579017600000000000e+12,8.673180000000000291e+03,8.850000000000000000e+03,8.520000000000000000e+03,8.767559999999999491e+03,3.117750731000000087e+04,1.579031999999000000e+12,2.711244697281743884e+08,2.454050000000000000e+05,1.596943704599999910e+04,1.389700406000393927e+08,0.000000000000000000e+00
1.579032000000000000e+12,8.765510000000000218e+03,8.880000000000000000e+03,8.666219999999999345e+03,8.810010000000000218e+03,1.086278141800000049e+04,1.579046399999000000e+12,9.526828495838649571e+07,1.137540000000000000e+05,5.476262826000000132e+03,4.802491995587521046e+07,0.000000000000000000e+00
1.579046400000000000e+12,8.814639999999999418e+03,8.900000000000000000e+03,8.701000000000000000e+03,8.727610000000000582e+03,1.763043468999999823e+04,1.579060799999000000e+12,1.550829839241079986e+08,1.696400000000000000e+05,8.791118166000000201e+03,7.736866806316384673e+07,0.000000000000000000e+00
1.579060800000000000e+12,8.727000000000000000e+03,8.741750000000000000e+03,8.564000000000000000e+03,8.627129999999999200e+03,1.239459959700000036e+04,1.579075199999000000e+12,1.070882216194732934e+08,1.250360000000000000e+05,5.625486302999999680e+03,4.860693684129446745e+07,0.000000000000000000e+00
1.579075200000000000e+12,8.626799999999999272e+03,8.810000000000000000e+03,8.605030000000000655e+03,8.730000000000000000e+03,1.151493662600000062e+04,1.579089599999000000e+12,1.005714879681418836e+08,1.121400000000000000e+05,6.137677716999999575e+03,5.362517019344387203e+07,0.000000000000000000e+00
1.579089600000000000e+12,8.730000000000000000e+03,8.916479999999999563e+03,8.720379999999999200e+03,8.762739999999999782e+03,1.878751924800000052e+04,1.579103999999000000e+12,1.657176362532476783e+08,1.531610000000000000e+05,9.454133394000000408e+03,8.341509558011400700e+07,0.000000000000000000e+00
1.579104000000000000e+12,8.762729999999999563e+03,8.820000000000000000e+03,8.676079999999999927e+03,8.761569999999999709e+03,1.171345638499999950e+04,1.579118399999000000e+12,1.026162314586567134e+08,1.049890000000000000e+05,5.970064081000000442e+03,5.231137260231968015e+07,0.000000000000000000e+00
1.579118400000000000e+12,8.761569999999999709e+03,8.876399999999999636e+03,8.738370000000000800e+03,8.821409999999999854e+03,1.277535106000000087e+04,1.579132799999000000e+12,1.126356760554540455e+08,9.908200000000000000e+04,6.515071364999999787e+03,5.744350189896330982e+07,0.000000000000000000e+00
1.579132800000000000e+12,8.820010000000000218e+03,8.859809999999999491e+03,8.586000000000000000e+03,8.640010000000000218e+03,1.278345867499999986e+04,1.579147199999000000e+12,1.110792055243525356e+08,1.291200000000000000e+05,5.810190883999999642e+03,5.049492674969331920e+07,0.000000000000000000e+00
1.579147200000000000e+12,8.640010000000000218e+03,8.730000000000000000e+03,8.615000000000000000e+03,8.680000000000000000e+03,7.142495574999999917e+03,1.579161599999000000e+12,6.203559429664900154e+07,7.763700000000000000e+04,3.194245123000000149e+03,2.773561161217639968e+07,0.000000000000000000e+00
1.579161600000000000e+12,8.679989999999999782e+03,8.725000000000000000e+03,8.600399999999999636e+03,8.724909999999999854e+03,9.781353478999999425e+03,1.579175999999000000e+12,8.474054899985547364e+07,9.089300000000000000e+04,5.333440440999999737e+03,4.622656069769182801e+07,0.000000000000000000e+00
1.579176000000000000e+12,8.724819999999999709e+03,8.789000000000000000e+03,8.640350000000000364e+03,8.710020000000000437e+03,8.891035744000000705e+03,1.579190399999000000e+12,7.743598289237451553e+07,9.149300000000000000e+04,4.532955946000000040e+03,3.948347122518824041e+07,0.000000000000000000e+00
1.579190400000000000e+12,8.710010000000000218e+03,8.720819999999999709e+03,8.626000000000000000e+03,8.705000000000000000e+03,7.069068758000000344e+03,1.579204799999000000e+12,6.136570321730472147e+07,8.415100000000000000e+04,3.509471086000000014e+03,3.046781095965534821e+07,0.000000000000000000e+00
1.579204800000000000e+12,8.705010000000000218e+03,8.757000000000000000e+03,8.672000000000000000e+03,8.720010000000000218e+03,6.323662053000000014e+03,1.579219199999000000e+12,5.509534535054484755e+07,6.977000000000000000e+04,3.615997870000000148e+03,3.150650713336718827e+07,0.000000000000000000e+00
1.579219200000000000e+12,8.720149999999999636e+03,8.840399999999999636e+03,8.672440000000000509e+03,8.786430000000000291e+03,8.331743248000000676e+03,1.579233599999000000e+12,7.291490924541193247e+07,8.146000000000000000e+04,3.896860189999999875e+03,3.412665148505245894e+07,0.000000000000000000e+00
